dataset,split,instance,assets,K,k_ratio,method,run,HV,IGD,PF_Overlap,Runtime,PF_Size,PF_Feasible_Rate,Population_Feasible_Rate,PF_Mean_Violation,PF_Max_Violation,Population_Mean_Violation,Population_Max_Violation,Diversity,Spacing,Archive_Size,Archive_Diversity,Archive_Spacing,run_dir
Synthetic,train,syn_n50_k05_low_corr_skewed_extreme_events_r02_s20260627,50,3,0.05,A_MPMO,23,1.077955664067964,0.005330932423863297,0.8833333333333333,1.8202174,100,1.0,1.0,2.320366121466577e-16,1.1102230246251563e-15,2.320366121466577e-16,1.1102230246251563e-15,1.1999940028159561,0.0059186413678105464,95,1.199994002815956,0.0059186413678105,C:\Users\yiting\Documents\Playground\p0_lite_outputs\synthetic_constrained_portfolio\train\syn_n50_k05_low_corr_skewed_extreme_events_r02_s20260627\K_03\A_MPMO\run_023
Synthetic,train,syn_n50_k05_low_corr_skewed_extreme_events_r02_s20260627,50,3,0.05,A_MPMO,14,1.0818256794986432,0.00515246393097958,0.8916666666666667,1.7069451,100,1.0,1.0,2.6534330288541243e-16,1.1102230246251563e-15,2.6534330288541243e-16,1.1102230246251563e-15,1.236796756940959,0.00663016929676594,97,1.236796756940959,0.0066301692967659,C:\Users\yiting\Documents\Playground\p0_lite_outputs\synthetic_constrained_portfolio\train\syn_n50_k05_low_corr_skewed_extreme_events_r02_s20260627\K_03\A_MPMO\run_014
Synthetic,train,syn_n50_k05_low_corr_skewed_extreme_events_r02_s20260627,50,3,0.05,A_MPMO,24,1.0733708811698952,0.007675422522832823,0.8333333333333334,1.7198782,100,1.0,1.0,2.1316282072803002e-16,1.1102230246251563e-15,2.1316282072803002e-16,1.1102230246251563e-15,1.1725859098901645,0.009906823177870226,90,1.1725859098901643,0.0099068231778702,C:\Users\yiting\Documents\Playground\p0_lite_outputs\synthetic_constrained_portfolio\train\syn_n50_k05_low_corr_skewed_extreme_events_r02_s20260627\K_03\A_MPMO\run_024
Synthetic,train,syn_n50_k05_low_corr_skewed_extreme_events_r02_s20260627,50,3,0.05,ECMADE_MOO,2,1.0783551455242688,0.005482598622324839,0.9083333333333333,6.2232004,100,1.0,1.0,2.209343819004061e-16,1.1102230246251563e-15,2.209343819004061e-16,1.1102230246251563e-15,1.2976129400724516,0.005877772511738474,93,1.2976129400724516,0.0058777725117384,C:\Users\yiting\Documents\Playground\p0_lite_outputs\synthetic_constrained_portfolio\train\syn_n50_k05_low_corr_skewed_extreme_events_r02_s20260627\K_03\ECMADE_MOO\run_002
Synthetic,train,syn_n50_k05_low_corr_skewed_extreme_events_r02_s20260627,50,3,0.05,A_MPMO,22,1.0817961216541803,0.0052641712301452126,0.8666666666666667,1.5868741,100,1.0,1.0,2.3092638912203257e-16,1.1102230246251563e-15,2.3092638912203257e-16,1.1102230246251563e-15,1.2265466088873236,0.005308837837337077,98,1.2265466088873236,0.005308837837337,C:\Users\yiting\Documents\Playground\p0_lite_outputs\synthetic_constrained_portfolio\train\syn_n50_k05_low_corr_skewed_extreme_events_r02_s20260627\K_03\A_MPMO\run_022
Synthetic,train,syn_n50_k05_low_corr_skewed_extreme_events_r02_s20260627,50,3,0.05,A_MPMO,21,1.076121739933858,0.005741068164071261,0.875,1.705706,100,1.0,1.0,2.2315482794965644e-16,1.1102230246251563e-15,2.2315482794965644e-16,1.1102230246251563e-15,1.198731565795942,0.005310243241196735,96,1.198731565795942,0.0053102432411967,C:\Users\yiting\Documents\Playground\p0_lite_outputs\synthetic_constrained_portfolio\train\syn_n50_k05_low_corr_skewed_extreme_events_r02_s20260627\K_03\A_MPMO\run_021
Synthetic,train,syn_n50_k05_low_corr_skewed_extreme_events_r02_s20260627,50,3,0.05,ECMADE_MOO,9,1.0818886904904097,0.004862738387729108,0.9083333333333333,6.5764473,100,1.0,1.0,2.3647750424515833e-16,1.1102230246251563e-15,2.3647750424515833e-16,1.1102230246251563e-15,1.228041884228364,0.004611232573514889,98,1.228041884228364,0.0046112325735148,C:\Users\yiting\Documents\Playground\p0_lite_outputs\synthetic_constrained_portfolio\train\syn_n50_k05_low_corr_skewed_extreme_events_r02_s20260627\K_03\ECMADE_MOO\run_009
Synthetic,train,syn_n50_k05_low_corr_skewed_extreme_events_r02_s20260627,50,3,0.05,ECMADE_MOO,3,1.0787029514914281,0.007236956603530981,0.7833333333333333,7.2678901,100,1.0,1.0,2.542410726391608e-16,1.1102230246251563e-15,2.542410726391608e-16,1.1102230246251563e-15,1.2299918393603004,0.005860005685987674,98,1.2299918393603004,0.0058600056859876,C:\Users\yiting\Documents\Playground\p0_lite_outputs\synthetic_constrained_portfolio\train\syn_n50_k05_low_corr_skewed_extreme_events_r02_s20260627\K_03\ECMADE_MOO\run_003
Synthetic,train,syn_n50_k05_low_corr_skewed_extreme_events_r02_s20260627,50,3,0.05,ECMADE_MOO,15,1.082273290137387,0.005155491022280187,0.9333333333333333,6.9556007,100,1.0,1.0,2.6534330288541243e-16,1.1102230246251563e-15,2.6534330288541243e-16,1.1102230246251563e-15,1.177723835468118,0.004592602577601636,93,1.177723835468118,0.0045926025776016,C:\Users\yiting\Documents\Playground\p0_lite_outputs\synthetic_constrained_portfolio\train\syn_n50_k05_low_corr_skewed_extreme_events_r02_s20260627\K_03\ECMADE_MOO\run_015
Synthetic,train,syn_n50_k05_low_corr_skewed_extreme_events_r02_s20260627,50,3,0.05,A_MPMO,27,1.0815809326322607,0.005399852607426631,0.875,2.044337,100,1.0,1.0,2.69784194983913e-16,1.1102230246251563e-15,2.69784194983913e-16,1.1102230246251563e-15,1.227200820033316,0.005062580948881952,93,1.227200820033316,0.0050625809488819,C:\Users\yiting\Documents\Playground\p0_lite_outputs\synthetic_constrained_portfolio\train\syn_n50_k05_low_corr_skewed_extreme_events_r02_s20260627\K_03\A_MPMO\run_027
Synthetic,train,syn_n50_k05_low_corr_skewed_extreme_events_r02_s20260627,50,3,0.05,A_MPMO,30,1.081391376430157,0.005108761984679573,0.8916666666666667,1.7398383,100,1.0,1.0,2.253752739989068e-16,1.1102230246251563e-15,2.253752739989068e-16,1.1102230246251563e-15,1.2251784198575584,0.005991832674621192,98,1.2251784198575584,0.0059918326746211,C:\Users\yiting\Documents\Playground\p0_lite_outputs\synthetic_constrained_portfolio\train\syn_n50_k05_low_corr_skewed_extreme_events_r02_s20260627\K_03\A_MPMO\run_030
Synthetic,train,syn_n50_k05_low_corr_skewed_extreme_events_r02_s20260627,50,3,0.05,ECMADE_MOO,16,1.0773464047304402,0.00541543198739934,0.9,7.2717636,100,1.0,1.0,2.1760371282653068e-16,1.1102230246251563e-15,2.1760371282653068e-16,1.1102230246251563e-15,1.209812676789673,0.005100787843674021,97,1.209812676789673,0.005100787843674,C:\Users\yiting\Documents\Playground\p0_lite_outputs\synthetic_constrained_portfolio\train\syn_n50_k05_low_corr_skewed_extreme_events_r02_s20260627\K_03\ECMADE_MOO\run_016
Synthetic,train,syn_n50_k05_low_corr_skewed_extreme_events_r02_s20260627,50,3,0.05,ECMADE_MOO,6,1.0825738894200403,0.004488916625961801,0.925,6.7082133,100,1.0,1.0,2.2315482794965644e-16,1.1102230246251563e-15,2.2315482794965644e-16,1.1102230246251563e-15,1.2245531022992098,0.004882886534854535,89,1.2245531022992098,0.0048828865348545,C:\Users\yiting\Documents\Playground\p0_lite_outputs\synthetic_constrained_portfolio\train\syn_n50_k05_low_corr_skewed_extreme_events_r02_s20260627\K_03\ECMADE_MOO\run_006
Synthetic,train,syn_n50_k05_low_corr_skewed_extreme_events_r02_s20260627,50,3,0.05,ECMADE_MOO,10,1.060392246012473,0.016762983534038742,0.6666666666666666,6.6360272,100,1.0,1.0,2.220446049250313e-16,1.1102230246251563e-15,2.220446049250313e-16,1.1102230246251563e-15,1.338114754502424,0.005752371411729988,92,1.338114754502424,0.0057523714117299,C:\Users\yiting\Documents\Playground\p0_lite_outputs\synthetic_constrained_portfolio\train\syn_n50_k05_low_corr_skewed_extreme_events_r02_s20260627\K_03\ECMADE_MOO\run_010
Synthetic,train,syn_n50_k05_low_corr_skewed_extreme_events_r02_s20260627,50,3,0.05,A_MPMO,29,1.0820836238946339,0.005220038411335613,0.9166666666666666,1.7463855,100,1.0,1.0,2.4091839634365896e-16,1.1102230246251563e-15,2.4091839634365896e-16,1.1102230246251563e-15,1.2275269458075473,0.006306429731344461,91,1.2275269458075473,0.0063064297313444,C:\Users\yiting\Documents\Playground\p0_lite_outputs\synthetic_constrained_portfolio\train\syn_n50_k05_low_corr_skewed_extreme_events_r02_s20260627\K_03\A_MPMO\run_029
Synthetic,train,syn_n50_k05_low_corr_skewed_extreme_events_r02_s20260627,50,3,0.05,ECMADE_MOO,21,1.0542738270306908,0.02341633479909662,0.25833333333333336,6.3278098,100,1.0,1.0,1.6431300764452314e-16,1.1102230246251563e-15,1.6431300764452314e-16,1.1102230246251563e-15,1.2350842485122278,0.004941551751644457,97,1.2350842485122278,0.0049415517516444,C:\Users\yiting\Documents\Playground\p0_lite_outputs\synthetic_constrained_portfolio\train\syn_n50_k05_low_corr_skewed_extreme_events_r02_s20260627\K_03\ECMADE_MOO\run_021
Synthetic,train,syn_n50_k05_low_corr_skewed_extreme_events_r02_s20260627,50,3,0.05,ECMADE_MOO,13,0.914099347298454,0.13616383195787676,0.10833333333333334,5.5021548,100,1.0,1.0,2.8199664825478977e-16,1.1102230246251563e-15,2.8199664825478977e-16,1.1102230246251563e-15,0.9493972608238863,0.003573880868697386,90,0.9493972608238864,0.0035738808686973,C:\Users\yiting\Documents\Playground\p0_lite_outputs\synthetic_constrained_portfolio\train\syn_n50_k05_low_corr_skewed_extreme_events_r02_s20260627\K_03\ECMADE_MOO\run_013
Synthetic,train,syn_n50_k05_low_corr_skewed_extreme_events_r02_s20260627,50,3,0.05,ECMADE_MOO,11,1.0801023340279003,0.006616500215847042,0.8416666666666667,6.0542821,100,1.0,1.0,2.6867397195928787e-16,1.1102230246251563e-15,2.6867397195928787e-16,1.1102230246251563e-15,1.2278101587951114,0.0050881151731134895,94,1.2278101587951114,0.0050881151731134,C:\Users\yiting\Documents\Playground\p0_lite_outputs\synthetic_constrained_portfolio\train\syn_n50_k05_low_corr_skewed_extreme_events_r02_s20260627\K_03\ECMADE_MOO\run_011
Synthetic,train,syn_n50_k05_low_corr_skewed_extreme_events_r02_s20260627,50,3,0.05,ECMADE_MOO,22,1.0808371457288994,0.0055691664737085155,0.9,6.0168475,100,1.0,1.0,1.9872992140790302e-16,1.1102230246251563e-15,1.9872992140790302e-16,1.1102230246251563e-15,1.1957105171362126,0.006291092386234005,87,1.1957105171362126,0.006291092386234,C:\Users\yiting\Documents\Playground\p0_lite_outputs\synthetic_constrained_portfolio\train\syn_n50_k05_low_corr_skewed_extreme_events_r02_s20260627\K_03\ECMADE_MOO\run_022
Synthetic,train,syn_n50_k05_pathological_cov_normal_extreme_events_r02_s20260628,50,3,0.05,NSGAII,14,1.0692707581381278,0.005413238006475459,0.9083333333333333,0.6911109,100,1.0,1.0,2.520206265899105e-16,9.992007221626409e-16,2.520206265899105e-16,9.992007221626409e-16,1.4142135623730951,0.005426836475847575,97,1.4142135623730951,0.0054268364758475,C:\Users\yiting\Documents\Playground\p0_lite_outputs\synthetic_constrained_portfolio\train\syn_n50_k05_pathological_cov_normal_extreme_events_r02_s20260628\K_03\NSGAII\run_014
Synthetic,train,syn_n50_k05_low_corr_skewed_extreme_events_r02_s20260627,50,3,0.05,ECMADE_MOO,30,1.0814603555346651,0.006763804163060494,0.8166666666666667,6.480943,100,1.0,1.0,2.34257058195908e-16,1.1102230246251563e-15,2.34257058195908e-16,1.1102230246251563e-15,1.231054257013748,0.00453713384503393,92,1.231054257013748,0.0045371338450339,C:\Users\yiting\Documents\Playground\p0_lite_outputs\synthetic_constrained_portfolio\train\syn_n50_k05_low_corr_skewed_extreme_events_r02_s20260627\K_03\ECMADE_MOO\run_030
Synthetic,train,syn_n50_k05_low_corr_skewed_extreme_events_r02_s20260627,50,3,0.05,ECMADE_MOO,23,1.0819284110191891,0.004555658401402744,0.9333333333333333,5.6988198,100,1.0,1.0,2.475797344914099e-16,1.1102230246251563e-15,2.475797344914099e-16,1.1102230246251563e-15,1.2235089321877353,0.004278631494750709,95,1.2235089321877353,0.0042786314947507,C:\Users\yiting\Documents\Playground\p0_lite_outputs\synthetic_constrained_portfolio\train\syn_n50_k05_low_corr_skewed_extreme_events_r02_s20260627\K_03\ECMADE_MOO\run_023
Synthetic,train,syn_n50_k05_low_corr_skewed_extreme_events_r02_s20260627,50,3,0.05,ECMADE_MOO,18,1.0795711551723988,0.005328720996687563,0.9083333333333333,7.0149952,100,1.0,1.0,2.3980817331903383e-16,1.1102230246251563e-15,2.3980817331903383e-16,1.1102230246251563e-15,1.2558081171456996,0.0061731746261149455,94,1.2558081171456996,0.0061731746261149,C:\Users\yiting\Documents\Playground\p0_lite_outputs\synthetic_constrained_portfolio\train\syn_n50_k05_low_corr_skewed_extreme_events_r02_s20260627\K_03\ECMADE_MOO\run_018
Synthetic,train,syn_n50_k05_low_corr_skewed_extreme_events_r02_s20260627,50,3,0.05,ECMADE_MOO,12,1.082810910595356,0.004553125145603158,0.9416666666666667,5.8323309,100,1.0,1.0,2.597921877622866e-16,1.1102230246251563e-15,2.597921877622866e-16,1.1102230246251563e-15,1.2276144066189238,0.00557809261980707,96,1.2276144066189238,0.005578092619807,C:\Users\yiting\Documents\Playground\p0_lite_outputs\synthetic_constrained_portfolio\train\syn_n50_k05_low_corr_skewed_extreme_events_r02_s20260627\K_03\ECMADE_MOO\run_012
Synthetic,train,syn_n50_k05_low_corr_skewed_extreme_events_r02_s20260627,50,3,0.05,ECMADE_MOO,24,1.0786958360677097,0.005511503392075157,0.9083333333333333,6.1873215,100,1.0,1.0,1.709743457922741e-16,1.1102230246251563e-15,1.709743457922741e-16,1.1102230246251563e-15,1.1860819086865426,0.005113138517454454,92,1.1860819086865426,0.0051131385174544,C:\Users\yiting\Documents\Playground\p0_lite_outputs\synthetic_constrained_portfolio\train\syn_n50_k05_low_corr_skewed_extreme_events_r02_s20260627\K_03\ECMADE_MOO\run_024
Synthetic,train,syn_n50_k05_low_corr_skewed_extreme_events_r02_s20260627,50,3,0.05,ECMADE_MOO,26,1.0783508047696695,0.007881931926494846,0.775,6.3213974,100,1.0,1.0,1.5765166949677222e-16,1.1102230246251563e-15,1.5765166949677222e-16,1.1102230246251563e-15,1.1773522455871082,0.004819993891231441,98,1.1773522455871082,0.0048199938912314,C:\Users\yiting\Documents\Playground\p0_lite_outputs\synthetic_constrained_portfolio\train\syn_n50_k05_low_corr_skewed_extreme_events_r02_s20260627\K_03\ECMADE_MOO\run_026
Synthetic,train,syn_n50_k05_pathological_cov_normal_extreme_events_r02_s20260628,50,3,0.05,NSGAII,8,1.0693152370461492,0.005879680030889026,0.8416666666666667,0.6773178,100,1.0,1.0,2.1538326677728039e-16,8.881784197001252e-16,2.1538326677728039e-16,8.881784197001252e-16,1.4142135623730951,0.00781985844681706,97,1.4142135623730951,0.007819858446817,C:\Users\yiting\Documents\Playground\p0_lite_outputs\synthetic_constrained_portfolio\train\syn_n50_k05_pathological_cov_normal_extreme_events_r02_s20260628\K_03\NSGAII\run_008
Synthetic,train,syn_n50_k05_low_corr_skewed_extreme_events_r02_s20260627,50,3,0.05,ECMADE_MOO,8,1.0695731986258885,0.010276020827583924,0.7,6.9532612,100,1.0,1.0,2.19824158875781e-16,1.1102230246251563e-15,2.19824158875781e-16,1.1102230246251563e-15,1.122893428043376,0.005830320128421102,91,1.122893428043376,0.0058303201284211,C:\Users\yiting\Documents\Playground\p0_lite_outputs\synthetic_constrained_portfolio\train\syn_n50_k05_low_corr_skewed_extreme_events_r02_s20260627\K_03\ECMADE_MOO\run_008
Synthetic,train,syn_n50_k05_pathological_cov_normal_extreme_events_r02_s20260628,50,3,0.05,NSGAII,10,1.0689394943681791,0.005843535656021377,0.8083333333333333,0.6976519,100,1.0,1.0,1.7763568394002506e-16,9.992007221626409e-16,1.7763568394002506e-16,9.992007221626409e-16,1.4142135623730951,0.007297085621637648,96,1.4142135623730951,0.0072970856216376,C:\Users\yiting\Documents\Playground\p0_lite_outputs\synthetic_constrained_portfolio\train\syn_n50_k05_pathological_cov_normal_extreme_events_r02_s20260628\K_03\NSGAII\run_010
Synthetic,train,syn_n50_k05_low_corr_skewed_extreme_events_r02_s20260627,50,3,0.05,ECMADE_MOO,28,1.0779670751587453,0.0074085088645571,0.7333333333333333,6.7924587,100,1.0,1.0,2.509104035652853e-16,1.1102230246251563e-15,2.509104035652853e-16,1.1102230246251563e-15,1.2254927758884575,0.0048596427770435996,93,1.2254927758884575,0.0048596427770435,C:\Users\yiting\Documents\Playground\p0_lite_outputs\synthetic_constrained_portfolio\train\syn_n50_k05_low_corr_skewed_extreme_events_r02_s20260627\K_03\ECMADE_MOO\run_028
Synthetic,train,syn_n50_k05_pathological_cov_normal_extreme_events_r02_s20260628,50,3,0.05,NSGAII,19,1.0692684225602338,0.006310483458772289,0.8583333333333333,0.7114793,100,1.0,1.0,1.9872992140790302e-16,1.1102230246251563e-15,1.9872992140790302e-16,1.1102230246251563e-15,1.4142135623730951,0.006858467325084895,95,1.4142135623730951,0.0068584673250848,C:\Users\yiting\Documents\Playground\p0_lite_outputs\synthetic_constrained_portfolio\train\syn_n50_k05_pathological_cov_normal_extreme_events_r02_s20260628\K_03\NSGAII\run_019
Synthetic,train,syn_n50_k05_low_corr_skewed_extreme_events_r02_s20260627,50,3,0.05,ECMADE_MOO,19,1.0714133311337533,0.011447702464907028,0.625,6.1355523,100,1.0,1.0,1.9984014443252816e-16,1.1102230246251563e-15,1.9984014443252816e-16,1.1102230246251563e-15,1.232712545839205,0.005042934107695533,94,1.232712545839205,0.0050429341076955,C:\Users\yiting\Documents\Playground\p0_lite_outputs\synthetic_constrained_portfolio\train\syn_n50_k05_low_corr_skewed_extreme_events_r02_s20260627\K_03\ECMADE_MOO\run_019
Synthetic,train,syn_n50_k05_pathological_cov_normal_extreme_events_r02_s20260628,50,3,0.05,NSGAII,3,1.0656385942883084,0.07117983370767016,0.6916666666666667,0.6983062,100,1.0,1.0,2.475797344914099e-16,8.881784197001252e-16,2.475797344914099e-16,8.881784197001252e-16,1.116283138758077,0.0052170565028551615,96,1.116283138758077,0.0052170565028551,C:\Users\yiting\Documents\Playground\p0_lite_outputs\synthetic_constrained_portfolio\train\syn_n50_k05_pathological_cov_normal_extreme_events_r02_s20260628\K_03\NSGAII\run_003
Synthetic,train,syn_n50_k05_low_corr_skewed_extreme_events_r02_s20260627,50,3,0.05,ECMADE_MOO,7,1.070626915024885,0.006846142272078143,0.825,6.5154295,100,1.0,1.0,1.9428902930940242e-16,1.1102230246251563e-15,1.9428902930940242e-16,1.1102230246251563e-15,1.1404473980161118,0.00528361386155058,91,1.1404473980161118,0.0052836138615505,C:\Users\yiting\Documents\Playground\p0_lite_outputs\synthetic_constrained_portfolio\train\syn_n50_k05_low_corr_skewed_extreme_events_r02_s20260627\K_03\ECMADE_MOO\run_007
Synthetic,train,syn_n50_k05_low_corr_skewed_extreme_events_r02_s20260627,50,3,0.05,ECMADE_MOO,29,1.0702406481962865,0.007935530687958091,0.7333333333333333,5.9400968,100,1.0,1.0,2.6534330288541243e-16,1.1102230246251563e-15,2.6534330288541243e-16,1.1102230246251563e-15,1.2407061284769458,0.004722793654815529,98,1.2407061284769458,0.0047227936548155,C:\Users\yiting\Documents\Playground\p0_lite_outputs\synthetic_constrained_portfolio\train\syn_n50_k05_low_corr_skewed_extreme_events_r02_s20260627\K_03\ECMADE_MOO\run_029
Synthetic,train,syn_n50_k05_low_corr_skewed_extreme_events_r02_s20260627,50,3,0.05,ECMADE_MOO,20,1.0554389283851526,0.022699248677425517,0.26666666666666666,6.9615426,100,1.0,1.0,2.353672812205332e-16,1.1102230246251563e-15,2.353672812205332e-16,1.1102230246251563e-15,1.2300025057131643,0.004158186357596491,95,1.2300025057131645,0.0041581863575964,C:\Users\yiting\Documents\Playground\p0_lite_outputs\synthetic_constrained_portfolio\train\syn_n50_k05_low_corr_skewed_extreme_events_r02_s20260627\K_03\ECMADE_MOO\run_020
Synthetic,train,syn_n50_k05_pathological_cov_normal_extreme_events_r02_s20260628,50,3,0.05,NSGAII,9,1.0691138863228669,0.0058515074753977625,0.85,0.6889404,100,1.0,1.0,2.19824158875781e-16,9.992007221626409e-16,2.19824158875781e-16,9.992007221626409e-16,1.4142135623730951,0.006812620670878815,97,1.4142135623730951,0.0068126206708788,C:\Users\yiting\Documents\Playground\p0_lite_outputs\synthetic_constrained_portfolio\train\syn_n50_k05_pathological_cov_normal_extreme_events_r02_s20260628\K_03\NSGAII\run_009
Synthetic,train,syn_n50_k05_pathological_cov_normal_extreme_events_r02_s20260628,50,3,0.05,NSGAII,5,1.0689225800069944,0.00573026854499789,0.8166666666666667,0.7525788,100,1.0,1.0,2.575717417130363e-16,9.992007221626409e-16,2.575717417130363e-16,9.992007221626409e-16,1.4142135623730951,0.006828577952439425,97,1.4142135623730951,0.0068285779524394,C:\Users\yiting\Documents\Playground\p0_lite_outputs\synthetic_constrained_portfolio\train\syn_n50_k05_pathological_cov_normal_extreme_events_r02_s20260628\K_03\NSGAII\run_005
Synthetic,train,syn_n50_k05_low_corr_skewed_extreme_events_r02_s20260627,50,3,0.05,ECMADE_MOO,14,1.0820420799158685,0.005750092083827413,0.8666666666666667,6.8181066,100,1.0,1.0,2.5868196473766153e-16,1.1102230246251563e-15,2.5868196473766153e-16,1.1102230246251563e-15,1.2389439488101173,0.007098372243136509,94,1.2389439488101173,0.0070983722431365,C:\Users\yiting\Documents\Playground\p0_lite_outputs\synthetic_constrained_portfolio\train\syn_n50_k05_low_corr_skewed_extreme_events_r02_s20260627\K_03\ECMADE_MOO\run_014
Synthetic,train,syn_n50_k05_low_corr_skewed_extreme_events_r02_s20260627,50,3,0.05,ECMADE_MOO,27,1.0823657747804771,0.004793986008787702,0.9166666666666666,6.1636778,100,1.0,1.0,1.7763568394002506e-16,9.992007221626409e-16,1.7763568394002506e-16,9.992007221626409e-16,1.226520646384305,0.005105519445980791,96,1.226520646384305,0.0051055194459807,C:\Users\yiting\Documents\Playground\p0_lite_outputs\synthetic_constrained_portfolio\train\syn_n50_k05_low_corr_skewed_extreme_events_r02_s20260627\K_03\ECMADE_MOO\run_027
Synthetic,train,syn_n50_k05_pathological_cov_normal_extreme_events_r02_s20260628,50,3,0.05,NSGAII,6,1.0695623541843589,0.006237119677363945,0.8666666666666667,0.720768,100,1.0,1.0,1.9206858326015208e-16,1.1102230246251563e-15,1.9206858326015208e-16,1.1102230246251563e-15,1.4142135623730951,0.00664788983107235,97,1.4142135623730951,0.0066478898310723,C:\Users\yiting\Documents\Playground\p0_lite_outputs\synthetic_constrained_portfolio\train\syn_n50_k05_pathological_cov_normal_extreme_events_r02_s20260628\K_03\NSGAII\run_006
Synthetic,train,syn_n50_k05_pathological_cov_normal_extreme_events_r02_s20260628,50,3,0.05,NSGAII,1,1.0689872981467219,0.0055523845629615615,0.8666666666666667,0.7397753,100,1.0,1.0,2.0095036745715332e-16,8.881784197001252e-16,2.0095036745715332e-16,8.881784197001252e-16,1.4142135623730951,0.006868492769651845,98,1.4142135623730951,0.0068684927696518,C:\Users\yiting\Documents\Playground\p0_lite_outputs\synthetic_constrained_portfolio\train\syn_n50_k05_pathological_cov_normal_extreme_events_r02_s20260628\K_03\NSGAII\run_001
Synthetic,train,syn_n50_k05_pathological_cov_normal_extreme_events_r02_s20260628,50,3,0.05,NSGAII,15,1.0690612351455544,0.005977180409676006,0.8416666666666667,0.7148409,100,1.0,1.0,2.320366121466577e-16,8.881784197001252e-16,2.320366121466577e-16,8.881784197001252e-16,1.4142135623730951,0.006781655572636976,93,1.4142135623730951,0.0067816555726369,C:\Users\yiting\Documents\Playground\p0_lite_outputs\synthetic_constrained_portfolio\train\syn_n50_k05_pathological_cov_normal_extreme_events_r02_s20260628\K_03\NSGAII\run_015
Synthetic,train,syn_n50_k05_low_corr_skewed_extreme_events_r02_s20260627,50,3,0.05,ECMADE_MOO,17,1.0825807406088492,0.004433604730537052,0.9333333333333333,6.8171666,100,1.0,1.0,2.0317081350640363e-16,1.1102230246251563e-15,2.0317081350640363e-16,1.1102230246251563e-15,1.2374136536736897,0.0050885906843090205,96,1.2374136536736895,0.005088590684309,C:\Users\yiting\Documents\Playground\p0_lite_outputs\synthetic_constrained_portfolio\train\syn_n50_k05_low_corr_skewed_extreme_events_r02_s20260627\K_03\ECMADE_MOO\run_017
Synthetic,train,syn_n50_k05_low_corr_skewed_extreme_events_r02_s20260627,50,3,0.05,ECMADE_MOO,25,1.0822535768747685,0.00474047086820674,0.9166666666666666,6.7574445,100,1.0,1.0,2.209343819004061e-16,1.1102230246251563e-15,2.209343819004061e-16,1.1102230246251563e-15,1.2359356591228885,0.004425797758509535,96,1.2359356591228885,0.0044257977585095,C:\Users\yiting\Documents\Playground\p0_lite_outputs\synthetic_constrained_portfolio\train\syn_n50_k05_low_corr_skewed_extreme_events_r02_s20260627\K_03\ECMADE_MOO\run_025
Synthetic,train,syn_n50_k05_pathological_cov_normal_extreme_events_r02_s20260628,50,3,0.05,NSGAII,4,1.0687371413459392,0.005731233637309044,0.8333333333333334,0.6884969,100,1.0,1.0,2.109423746787797e-16,8.881784197001252e-16,2.109423746787797e-16,8.881784197001252e-16,1.4142135623730951,0.007560561456429652,97,1.4142135623730951,0.0075605614564296,C:\Users\yiting\Documents\Playground\p0_lite_outputs\synthetic_constrained_portfolio\train\syn_n50_k05_pathological_cov_normal_extreme_events_r02_s20260628\K_03\NSGAII\run_004
Synthetic,train,syn_n50_k05_pathological_cov_normal_extreme_events_r02_s20260628,50,3,0.05,NSGAII,2,1.0694587883400928,0.005714174956801019,0.825,0.7566417,100,1.0,1.0,2.1871393585115584e-16,9.992007221626409e-16,2.1871393585115584e-16,9.992007221626409e-16,1.4142135623730951,0.007238256011857819,97,1.4142135623730951,0.0072382560118578,C:\Users\yiting\Documents\Playground\p0_lite_outputs\synthetic_constrained_portfolio\train\syn_n50_k05_pathological_cov_normal_extreme_events_r02_s20260628\K_03\NSGAII\run_002
Synthetic,train,syn_n50_k05_pathological_cov_normal_extreme_events_r02_s20260628,50,3,0.05,NSGAII,12,1.0689817372797417,0.005798296273434176,0.825,0.6904354,100,1.0,1.0,1.8984813721090174e-16,9.992007221626409e-16,1.8984813721090174e-16,9.992007221626409e-16,1.4142135623730951,0.007380963412674259,93,1.4142135623730951,0.0073809634126742,C:\Users\yiting\Documents\Playground\p0_lite_outputs\synthetic_constrained_portfolio\train\syn_n50_k05_pathological_cov_normal_extreme_events_r02_s20260628\K_03\NSGAII\run_012
Synthetic,train,syn_n50_k05_pathological_cov_normal_extreme_events_r02_s20260628,50,3,0.05,NSGAII,18,1.0692540336728833,0.005538595807981731,0.8583333333333333,0.6950775,100,1.0,1.0,1.8540724511240116e-16,8.881784197001252e-16,1.8540724511240116e-16,8.881784197001252e-16,1.4142135623730951,0.005955193678566031,96,1.4142135623730951,0.005955193678566,C:\Users\yiting\Documents\Playground\p0_lite_outputs\synthetic_constrained_portfolio\train\syn_n50_k05_pathological_cov_normal_extreme_events_r02_s20260628\K_03\NSGAII\run_018
