method,universe,window_id,run,assets,K,train_days,test_days,gross_return,net_return,annual_return,annual_net_return,annual_volatility,sharpe,sortino,max_drawdown,turnover,transaction_cost,runtime_sec,daily_return_days,cvar95_loss,mdd_from_daily_returns,rebalance_turnover,cost_scenario,cost_rate,scenario_transaction_cost,scenario_net_return,scenario_annual_net_return
MOEAD,NASDAQ100,window_004,5,60,10,756,125,-0.0869523579263091,-0.0879523579263091,-0.167556486586392,-0.169393490849417,0.397612396015949,-0.26638922907588,-0.496010299417623,-0.295858631102948,1,0.001,5.4675186,125,0.045378959366531836,-0.2958586311029475,0.771438173547956,50bps,0.005,0.0038571908677397797,-0.09080954879404889,-0.17463089275061017
MOEAD,NASDAQ100,window_005,5,60,10,755,123,0.329031072695688,0.328031072695688,0.791003249616929,0.78824340088541,0.263500033088191,2.34489336939353,3.71422795209752,-0.154541871588204,1,0.001,6.6695596,123,0.033266400017094806,-0.15454187158820443,0.39563325190133203,50bps,0.005,0.00197816625950666,0.32705290643618135,0.7855459178058304
MOEAD,NASDAQ100,window_006,5,60,10,753,125,0.223344699708826,0.222344699708826,0.501407119383331,0.498933916327978,0.209381874587936,2.0457611971101,3.59868305202084,-0.0883671519489238,1,0.001,3.8142349,125,0.023525292408255884,-0.08836715194892353,0.8049433653068461,50bps,0.005,0.00402471682653423,0.21931998288229176,0.4914656847881691
MOEAD,NASDAQ100,window_007,5,60,10,752,124,0.332310384236953,0.331310384236953,0.791555865514877,0.788824149658042,0.169253143262654,3.53280273260125,6.47916656553933,-0.0703279276110766,1,0.001,4.0433503,124,0.017880582955750974,-0.07032792761107687,0.3749570632044854,50bps,0.005,0.001874785316022427,0.3304355989209306,0.786436220938415
MOEAD,NASDAQ100,window_008,5,60,10,752,126,0.132287260569774,0.131287260569774,0.282074440448602,0.279810865927463,0.280303017478792,1.0256749645207,1.48347163421506,-0.130619645442099,1,0.001,3.7101648,126,0.039608812019529614,-0.13061964544209959,0.31291783921189953,50bps,0.005,0.0015645891960594978,0.1307226713737145,0.2785337595585089
MOEAD,NASDAQ100,window_009,5,59,10,752,122,0.229539606046178,0.228539606046178,0.532391736159136,0.529818499311794,0.38050271803687,1.30934680688687,1.79546696664802,-0.236838932910754,1,0.001,3.7193117,122,0.05162773952607185,-0.23683893291075442,0.37379913111803986,50bps,0.005,0.0018689956555901993,0.2276706103905878,0.5275841793558147
MOEAD,NASDAQ100,window_010,5,60,10,750,126,-0.0707985223614895,-0.0717985223614895,-0.136584613954409,-0.138442016909686,0.207075834261712,-0.605787007503446,-0.801413233400727,-0.152579706563439,1,0.001,3.5393891,126,0.03133259393709322,-0.1525797065634389,0.3774382134921515,50bps,0.005,0.0018871910674607576,-0.07268571342895025,-0.14008821392122506
MOEAD,NASDAQ100,window_011,5,60,10,751,123,0.134998566401958,0.133998566401958,0.296203900998149,0.293865210533326,0.3182687296321,0.973481655979751,1.60718742539697,-0.147858865917846,1,0.001,4.169927,123,0.042049094762541726,-0.14785886591784603,0.6385562589976821,50bps,0.005,0.0031927812949884104,0.1318057851069696,0.288744541652854
MOEAD,NASDAQ100,window_001,6,60,10,755,124,0.23755555946834,0.23655555946834,0.542110056128118,0.539578728505249,0.398880193401014,1.28465377167591,2.00641469397612,-0.283505442187541,1,0.001,11.8977962,124,0.0497700207682567,-0.2835054421875408,1.0,50bps,0.005,0.005,0.23255555946834,0.529474539789853
MOEAD,NASDAQ100,window_002,6,59,10,755,126,0.185987987966214,0.184987987966214,0.406567507600148,0.404196531624216,0.246986177707463,1.50477131140649,2.38122028818941,-0.174238434485759,1,0.001,11.2214971,126,0.031780669438975805,-0.17423843448575937,0.3615829465755471,50bps,0.005,0.0018079147328777356,0.18418007323333627,0.40228244584290973
MOEAD,NASDAQ100,window_003,6,60,10,756,124,-0.452234235719507,-0.453234235719507,-0.705722304036889,-0.706813070863659,0.522616488069092,-2.07453564224198,-3.64631398677143,-0.460684362384043,1,0.001,11.0922635,124,0.067550282808497,-0.4606843623840431,0.3743915309387786,50bps,0.005,0.001871957654693893,-0.4541061933742009,-0.7077624942668226
MOEAD,NASDAQ100,window_004,6,60,10,756,125,-0.180801036321598,-0.181801036321598,-0.331050984727608,-0.332696207668727,0.398504719865055,-0.811121692118078,-1.37037293943641,-0.353184851904452,1,0.001,5.1336903,125,0.04950165198370388,-0.3531848519044519,0.8083190971309749,50bps,0.005,0.004041595485654875,-0.18484263180725288,-0.3376877613573469
MOEAD,NASDAQ100,window_005,6,60,10,755,123,0.269725822381955,0.268725822381955,0.631093758538539,0.62846297565753,0.266542657516312,1.9697286735539,2.89033082988781,-0.161368238795967,1,0.001,7.8606133,123,0.03585899444289293,-0.16136823879596718,0.4234417702544082,50bps,0.005,0.002117208851272041,0.267608613530683,0.6255264126642894
MOEAD,NASDAQ100,window_006,6,60,10,753,125,0.205956699170899,0.204956699170899,0.458695812512781,0.456258335275602,0.206330711056732,1.9328714603639,3.35487734866159,-0.0852047727441602,1,0.001,4.149286,125,0.023339948846343085,-0.08520477274416038,0.7995408869952448,50bps,0.005,0.003997704434976225,0.2019589947359228,0.4489638085938412
MOEAD,NASDAQ100,window_007,6,60,10,752,124,0.349732967440604,0.348732967440604,0.83948925437678,0.836720642017532,0.177297113934244,3.52969614950023,5.94314218589269,-0.0670684727119899,1,0.001,3.5968774,124,0.0198522961476164,-0.06706847271199001,0.23432490259769412,50bps,0.005,0.0011716245129884705,0.34856134292761554,0.8362456932301645
MOEAD,NASDAQ100,window_008,6,60,10,752,126,0.102890172556344,0.101890172556344,0.216366732721362,0.214161952376249,0.251261735321059,0.904686973763382,1.26725773532654,-0.131063428603852,1,0.001,3.685412,126,0.036052649911311345,-0.13106342860385123,0.21172578133232886,50bps,0.005,0.0010586289066616442,0.10183154364968236,0.2140327505814419
MOEAD,NASDAQ100,window_009,6,59,10,752,122,0.251148587600359,0.250148587600359,0.58854195980761,0.585920485923122,0.369295056439205,1.4359990049162,1.93547138393164,-0.237933353053831,1,0.001,3.6251377,122,0.05091706114419343,-0.2379333530538299,0.5448849111568603,50bps,0.005,0.002724424555784302,0.2484241630445747,0.5814051984382083
MOEAD,NASDAQ100,window_010,6,60,10,750,126,-0.0922120982240853,-0.0932120982240853,-0.175921125389282,-0.177735701192834,0.20945357612621,-0.818949626007114,-1.07331941406889,-0.159216725329501,1,0.001,3.7081965,126,0.032328446886880226,-0.15921672532950082,0.4243868930874661,50bps,0.005,0.0021219344654373304,-0.09433403268952263,-0.17976915565557738
MOEAD,NASDAQ100,window_011,6,60,10,751,123,0.142238500482684,0.141238500482684,0.31320036136222,0.310846015811351,0.296699955081365,1.06611795274033,1.71235702487612,-0.147233326238637,1,0.001,4.7013676,123,0.03998679801085569,-0.1472333262386375,0.7746047321438382,50bps,0.005,0.003873023660719191,0.13836547682196482,0.3040939570282746
MOEAD,NASDAQ100,window_001,7,60,10,755,124,0.241116205510831,0.240116205510831,0.551140368750767,0.54860151976778,0.383242800189317,1.33641826642043,2.15019516613528,-0.263757306630462,1,0.001,11.2982422,124,0.04721824999798167,-0.26375730663046126,1.0,50bps,0.005,0.005,0.23611620551083098,0.5384672475727064
