universe,window_id,method,assets,K,train_days,test_days,runs,annual_net_return_mean,annual_net_return_std,sharpe_mean,sortino_mean,max_drawdown_mean,cvar95_loss_mean,rebalance_turnover_mean,gross_return_mean,runtime_sec_mean
TAIWAN50,window_001,A_MPMO,49,10,730,115,10,1.022864356671659,0.2001523536697631,2.613750606494694,4.6809903124606,-0.1416087323486829,0.03186736167586829,1.0,0.3786122043496777,2.10345761
TAIWAN50,window_002,A_MPMO,49,10,729,126,10,-0.0018530006877170498,0.03272532289733313,0.17267961074722735,0.2570659397254535,-0.2711277874649757,0.04479095351596851,0.6408525589951884,-4.8346387132570597e-05,2.0171059700000002
TAIWAN50,window_003,A_MPMO,49,10,728,117,10,-0.5215980878613209,0.03923992461508233,-2.5855962278369047,-3.8829085127929384,-0.2954980470952346,0.03907924440354661,0.5600223890550946,-0.2894210178744259,2.17831595
TAIWAN50,window_004,A_MPMO,49,10,730,127,10,-0.05457768504239156,0.028214101747530876,-0.2224068921314924,-0.34550099241240595,-0.1890058204830119,0.025428268832881833,0.49100483210131485,-0.02698506318650542,1.9978373900000002
TAIWAN50,window_005,A_MPMO,49,10,733,112,10,0.7822644974734432,0.10906333197650711,3.857004474175884,7.031675315837688,-0.04487786255195016,0.01657883483440354,0.300889791555546,0.2932961050746933,1.9393760700000002
TAIWAN50,window_006,A_MPMO,49,10,729,125,10,0.3759666753186598,0.03690677123926483,1.282426150037052,1.7939546260662218,-0.184816245775753,0.04037542766004622,0.7207657135839078,0.172436597792142,1.9465074900000001
TAIWAN50,window_007,A_MPMO,49,10,727,117,10,0.540885841405407,0.10611220509830495,2.9478829882082858,4.946874352176014,-0.0559401106287701,0.018205466433480456,0.6264316002445238,0.2226475018581866,1.9078106299999997
TAIWAN50,window_008,A_MPMO,49,10,729,123,10,-0.03257408782090927,0.022165070291599184,-0.0530784794000226,-0.06367988703123821,-0.128877939870752,0.032102808887471156,0.4038418104434748,-0.015092552330177238,1.9613868099999998
TAIWAN50,window_009,A_MPMO,49,10,726,116,10,0.2193135182678619,0.018035060132477486,0.8683147846246049,1.0569393463128316,-0.22591109490638012,0.04407932241743438,0.4699728950833488,0.0965439056154659,1.93314194
TAIWAN50,window_010,A_MPMO,49,10,725,124,10,0.8465108902147888,0.1070118047487512,3.6592842064326874,5.750435952416597,-0.052753523542268366,0.02124147619115164,0.6253761508007983,0.352751825138736,2.01350285
TAIWAN50,window_011,A_MPMO,49,10,722,116,10,1.325705935771205,0.2068957218859006,3.8746608744481628,6.149518508808393,-0.050940699056939764,0.02775172979978376,0.6039098147326147,0.47451212199445203,1.93153557
TAIWAN50,window_001,ECMADE_MOO,49,10,730,115,10,0.912236912972042,0.23323184350224468,2.424439199069468,4.459590942912157,-0.1430817559793882,0.031662018776267634,1.0,0.342957509356194,4.51254559
TAIWAN50,window_002,ECMADE_MOO,49,10,729,126,10,0.041609934609122254,0.04252567918482396,0.29246542836218303,0.43685690875211913,-0.26187526496447927,0.043998216768514634,0.5922242566646865,0.02140086095367692,4.6485531899999994
TAIWAN50,window_003,ECMADE_MOO,49,10,728,117,10,-0.5421859853786648,0.06348289642402212,-2.54325897898422,-3.738469191192037,-0.3116951536571302,0.04237519800761498,0.5391342722939961,-0.3047159277086796,4.7079174
TAIWAN50,window_004,ECMADE_MOO,49,10,730,127,10,-0.055509499333936195,0.02168745320559126,-0.2513234954817724,-0.3861787484830027,-0.1783141658932571,0.023171223982173167,0.5077806517083874,-0.02742956177054895,4.57975487
TAIWAN50,window_005,ECMADE_MOO,49,10,733,112,10,0.7603941313812265,0.1046379891226102,3.9090203625316784,7.034201489353897,-0.041103889003202235,0.016061015425455828,0.29093772173489885,0.28626412608567653,4.59347154
TAIWAN50,window_006,ECMADE_MOO,49,10,729,125,10,0.38103248133726175,0.044116616827385005,1.267008383023459,1.7688652452300322,-0.1910093517921559,0.04127593471137298,0.7222409153811968,0.1745354104882611,4.45052509
TAIWAN50,window_007,ECMADE_MOO,49,10,727,117,10,0.5213836013292003,0.08211365357657316,2.981613011080785,4.882790342448824,-0.05026110936085615,0.017545991551552276,0.5909859292329729,0.21569788171721208,4.4475885900000005
TAIWAN50,window_008,ECMADE_MOO,49,10,729,123,10,-0.002549351064527241,0.02153965156308334,0.09683376067784823,0.1218059239934803,-0.1217886744233256,0.030330733293202093,0.3809228941839494,-0.0002975543046657302,4.64380597
TAIWAN50,window_009,ECMADE_MOO,49,10,726,116,10,0.2039719413960813,0.03724939722109678,0.8196617040976909,1.0102802037561864,-0.22626938481302022,0.04428303412172799,0.41583145034270597,0.09008647520110712,4.687552139999999
TAIWAN50,window_010,ECMADE_MOO,49,10,725,124,10,0.7743556391261801,0.16490247708109726,3.582101012737096,5.525398541770287,-0.05449649341614782,0.020353986339191506,0.6433351411782039,0.3257660238661893,5.0550809
TAIWAN50,window_011,ECMADE_MOO,49,10,722,116,10,1.406115494155143,0.2697741095806073,3.8663672589468865,6.168292719092337,-0.0537903394841898,0.029019923573465455,0.5344000283979393,0.49697248989464626,4.72905106
TAIWAN50,window_001,GDE3,49,10,730,115,10,1.1069034229436112,0.22962597012773156,2.679379387194766,4.893854935418833,-0.14318458794974892,0.03202859693041524,1.0,0.40418772094444666,1.40913986
TAIWAN50,window_002,GDE3,49,10,729,126,10,0.00981983022547033,0.018025106658961263,0.20383089059730114,0.3036983251840722,-0.2676455908626381,0.04472719200124566,0.6266053825548612,0.00586155477193988,1.47092458
TAIWAN50,window_003,GDE3,49,10,728,117,10,-0.5292372113290571,0.03307114221445295,-2.600970074062495,-3.860662944522474,-0.29996181737080396,0.03987353669275387,0.5915520058408288,-0.2945676870063624,1.45766465
TAIWAN50,window_004,GDE3,49,10,730,127,10,-0.05411598349954787,0.020680384586932575,-0.21397082493687888,-0.3255268532461434,-0.1868859605763614,0.025040402879250818,0.46570658487730043,-0.026701469894865982,1.49364075
TAIWAN50,window_005,GDE3,49,10,733,112,10,0.8416948166798465,0.06842753968763014,4.164835239315066,7.591595605780464,-0.043474354080169544,0.015988267123447975,0.2768144762028654,0.3126226560493344,1.47537537
TAIWAN50,window_006,GDE3,49,10,729,125,10,0.3582613539006322,0.047329767345593333,1.216197340532341,1.7088869418651729,-0.19708290578333082,0.04049646097214586,0.6936836047251207,0.164869224600261,1.39138417
TAIWAN50,window_007,GDE3,49,10,727,117,10,0.54052407341358,0.055511765470206934,3.0347756811341613,5.159591002100189,-0.05155976213863857,0.01719230605555151,0.6140977302854151,0.22299263304147637,1.39084729
TAIWAN50,window_008,GDE3,49,10,729,123,10,-0.01700945493095988,0.020237241113019916,0.02853135349357172,0.03560096580767911,-0.1298796793672777,0.031670676221407755,0.3746605797801524,-0.00738592475075091,1.4085719
TAIWAN50,window_009,GDE3,49,10,726,116,10,0.20288012478349157,0.024922110003878777,0.8104545950960672,0.9983296745723337,-0.2260179094432917,0.044585551120151896,0.43935205707388175,0.0896966486092894,1.42111012
TAIWAN50,window_010,GDE3,49,10,725,124,10,0.7993767415818585,0.0624143366907722,3.7803736257064373,5.88174580496261,-0.05099981116303095,0.019794848475731132,0.7021411363211385,0.33598911653121954,1.45022638
TAIWAN50,window_011,GDE3,49,10,722,116,10,1.369367368829181,0.09636311379823433,4.027234717922704,6.349361016127285,-0.05102329404237153,0.0273561229537349,0.5073993374610544,0.4881992147050586,1.39893027
TAIWAN50,window_001,MOEAD,49,10,730,115,10,0.9847376379600619,0.1362630104487241,2.646274407701706,4.707747689892672,-0.13791545389322898,0.0306822991467529,1.0,0.36759381647987543,3.42088104
TAIWAN50,window_002,MOEAD,49,10,729,126,10,0.0264998041322831,0.021667451802301087,0.2469771981426924,0.36959006513667897,-0.24947232346842033,0.04177975666449579,0.6055058100018431,0.014112819568426771,2.82798769
TAIWAN50,window_003,MOEAD,49,10,728,117,10,-0.5361836608477873,0.01949891069890693,-2.60280147114945,-3.896781167277998,-0.3039656301513312,0.0402245287960961,0.5454624405383685,-0.2991529176017484,3.98233002
TAIWAN50,window_004,MOEAD,49,10,730,127,10,-0.04410144952929103,0.0339174705198418,-0.12932306195179194,-0.1942413460757455,-0.1894074643936699,0.027480457814690756,0.46913875776091263,-0.02160997100317639,3.6161333399999998
TAIWAN50,window_005,MOEAD,49,10,733,112,10,0.8523839047662125,0.1016102090836253,3.942158768105345,7.0878429137512,-0.046948371537408266,0.017383670348744832,0.30294157553134615,0.3157585030558369,3.7935534000000004
TAIWAN50,window_006,MOEAD,49,10,729,125,10,0.3874352146088778,0.03691908628223529,1.247175445868238,1.732129806884283,-0.2005161201123741,0.04310147239823888,0.6936273292053023,0.1772711711403688,3.9892441400000003
TAIWAN50,window_007,MOEAD,49,10,727,117,10,0.6454302027644633,0.08377060842039626,2.858101781928579,4.904048477148916,-0.06770777241659623,0.022005596361350584,0.5745179074468064,0.26075656339561715,3.42585542
TAIWAN50,window_008,MOEAD,49,10,729,123,10,-0.0147339866515419,0.015906829993387647,0.07299362807055368,0.08663862031192437,-0.16179989956860238,0.040112248285912824,0.4115180526346222,-0.00624786323876222,4.0335037499999995
TAIWAN50,window_009,MOEAD,49,10,726,116,10,0.25079072805911007,0.017143925294923704,0.8768612285111997,1.054341367526264,-0.2628370036187361,0.051488354795799406,0.4222833849431213,0.10947685903510099,4.84616941
TAIWAN50,window_010,MOEAD,49,10,725,124,10,0.8015653784405398,0.05137051213841708,3.708770966166928,5.792138896700177,-0.05181765202500447,0.02033320623276219,0.5929195740409734,0.336846059116162,4.84869075
TAIWAN50,window_011,MOEAD,49,10,722,116,10,1.833962117978484,0.0682150727162185,3.879405860432392,6.338477893196915,-0.06495331682112343,0.03433744877904505,0.5355475884834748,0.6161644010718921,4.83065075
TAIWAN50,window_001,NSGAII,49,10,730,115,10,0.960103240821152,0.18932726682624496,2.504939037291177,4.510140434858025,-0.1438760193505248,0.032160036310876224,1.0,0.3590869934170597,1.1882718799999998
TAIWAN50,window_002,NSGAII,49,10,729,126,10,0.014000808410869831,0.027823992865535167,0.21629983353262833,0.3217150541559466,-0.2585572275613962,0.04337908949535761,0.6397152126123993,0.00789125285445043,1.44251556
TAIWAN50,window_003,NSGAII,49,10,728,117,10,-0.492103898765312,0.04527007688297896,-2.516092979345707,-3.727933709300487,-0.27690970607555443,0.037138927002323394,0.5783657636057536,-0.26953151701665884,1.2162784
TAIWAN50,window_004,NSGAII,49,10,730,127,10,-0.0725036524821463,0.01370559833576697,-0.3350686395163824,-0.521337185355148,-0.1867704293550589,0.024297261026419742,0.43157496481401425,-0.03624520258774554,1.20815715
TAIWAN50,window_005,NSGAII,49,10,733,112,10,0.7804302439039451,0.0957140099783704,3.919569861709936,7.106391112821127,-0.04242771337950412,0.016395353855391422,0.29247618170249545,0.29282797336647903,1.19690937
TAIWAN50,window_006,NSGAII,49,10,729,125,10,0.3997150681479336,0.03881734140561051,1.342156190732293,1.8705743982631842,-0.1814341375547172,0.04012754226452636,0.6956719606345748,0.1824150130329579,1.23552383
TAIWAN50,window_007,NSGAII,49,10,727,117,10,0.5367814767814983,0.04782597790931637,3.0556630139537853,5.12922748057578,-0.049676301478803545,0.017189629374875844,0.5904885104081771,0.22166101762087909,1.22072383
TAIWAN50,window_008,NSGAII,49,10,729,123,10,-0.013000570015248212,0.025021836256394883,0.05140163023053788,0.06577335937052861,-0.1304456937504859,0.032420253736725156,0.35568384036196604,-0.005438361276185399,1.20749953
TAIWAN50,window_009,NSGAII,49,10,726,116,10,0.22600635027774502,0.018161886170916648,0.8972821387718632,1.104438563713596,-0.22210472089949768,0.043480401414232844,0.4232732466223476,0.09930818419587571,1.11892122
TAIWAN50,window_010,NSGAII,49,10,725,124,10,0.8706589788759322,0.15125861477016625,3.6912445403934355,5.668851642700895,-0.05336728676056869,0.021761042535000254,0.6346821180649257,0.3609601175215448,1.14058055
TAIWAN50,window_011,NSGAII,49,10,722,116,10,1.379161035963073,0.21969149437276014,3.976652193301264,6.333345866549875,-0.05319038691792447,0.027729728776415257,0.6191633176285238,0.4898611114489321,1.0994128399999998
TAIWAN50,window_001,SPEA2,49,10,730,115,10,1.0112968255526638,0.15460646458002228,2.661355362632053,4.874079927274313,-0.1376171383846709,0.030410653229179695,1.0,0.37570195162972037,3.98553573
TAIWAN50,window_002,SPEA2,49,10,729,126,10,0.010246398636148821,0.024309213193716216,0.2068393771031365,0.3056969117206424,-0.2728972641108125,0.04529028856673473,0.6641413995977477,0.00604441322286187,4.2374544
TAIWAN50,window_003,SPEA2,49,10,728,117,10,-0.5162224938183207,0.017209573185579103,-2.597930156293954,-3.868010196509084,-0.2904452874395112,0.03860300163662229,0.5896639765417344,-0.2852863790264905,4.020811950000001
TAIWAN50,window_004,SPEA2,49,10,730,127,10,-0.0599624812760427,0.02396278325641246,-0.25960466541376553,-0.40161642412510334,-0.1848085228498805,0.024420904741577258,0.4711476368632542,-0.02975421890637852,4.123806419999999
TAIWAN50,window_005,SPEA2,49,10,733,112,10,0.763327517385973,0.08798015329941362,3.9165760905755,7.189858494719049,-0.041970256487160476,0.01609510707073382,0.2587559377838402,0.28735549027027985,4.13809027
TAIWAN50,window_006,SPEA2,49,10,729,125,10,0.3982711599563892,0.02845774617893447,1.332107302993684,1.8617876606980879,-0.18387587509623668,0.04041797318895935,0.7274760285032601,0.18185794245923378,4.06631026
TAIWAN50,window_007,SPEA2,49,10,727,117,10,0.5691666014347889,0.05938476689004561,3.089152035556529,5.233553147852624,-0.05171841797471768,0.017725080125756958,0.5653060719951525,0.23346884962144682,3.9707003100000002
TAIWAN50,window_008,SPEA2,49,10,729,123,10,-0.0013298091922579504,0.022611030222773634,0.1008177959931051,0.12640482362445044,-0.1231731991155455,0.03065963276579927,0.3231752596899012,0.00029341111611152007,4.28423101
TAIWAN50,window_009,SPEA2,49,10,726,116,10,0.2142526255496729,0.02022473069282675,0.8471505441526663,1.0224668022944017,-0.22989011510068708,0.04473264061737532,0.38155106240079173,0.09444111194594519,4.2237857
TAIWAN50,window_010,SPEA2,49,10,725,124,10,0.8535757522649169,0.0974574064460029,3.7018793568445787,5.716112127667486,-0.05377799497266382,0.021460333343042946,0.6173872976930473,0.3553894546890148,4.3512022
TAIWAN50,window_011,SPEA2,49,10,722,116,10,1.298627576917193,0.10575431620402045,3.930054054895462,6.212336109443221,-0.05102183833307784,0.027173254995362245,0.6110523879452319,0.4675234086150458,4.19465423
