split,instance,K,method,HV,IGD,PF_Overlap,PF_Drift,Diversity,Runtime
Training,syn_n50_k10_low_corr_normal_low_vol_r01_s20260642,5,theta_034,1.0086845212620388,0.006691932115219115,0.9755555555555556,0.014609848662116719,1.3458734663493455,2.8154754333333343
Training,syn_n50_k10_low_corr_normal_low_vol_r01_s20260642,5,theta_037,1.0086845212620388,0.006691932115219115,0.9755555555555556,0.014609848662116719,1.3458734663493455,3.2436332400000003
Training,syn_n50_k10_low_corr_normal_low_vol_r01_s20260642,5,theta_045,1.0086845212620388,0.006691932115219115,0.9755555555555556,0.014609848662116719,1.3458734663493455,3.1675889033333333
Training,syn_n50_k10_low_corr_normal_low_vol_r01_s20260642,5,theta_047,1.0086845212620388,0.006691932115219115,0.9755555555555556,0.014609848662116719,1.3458734663493455,5.263308879999999
Training,syn_n50_k10_low_corr_normal_low_vol_r01_s20260642,5,theta_067,1.0108799500381502,0.006102142756379541,0.9891666666666669,0.013645218732159285,1.3359389388111673,3.7509488099999997
Training,syn_n50_k10_low_corr_normal_low_vol_r01_s20260642,5,theta_076,1.0108799500381502,0.006102142756379541,0.9891666666666669,0.013645218732159285,1.3359389388111673,3.7707758433333334
Training,syn_n50_k10_low_corr_normal_low_vol_r01_s20260642,5,theta_078,1.0108799500381502,0.006102142756379541,0.9891666666666669,0.013645218732159285,1.3359389388111673,3.4122667466666665
Training,syn_n50_k10_low_corr_normal_low_vol_r01_s20260642,5,theta_084,1.0100712440875605,0.006196902825684911,0.9886111111111113,0.01462794824409107,1.341327971813333,3.17356525
Training,syn_n50_k10_low_corr_normal_low_vol_r01_s20260642,5,theta_086,1.0100712440875605,0.006196902825684911,0.9886111111111113,0.01462794824409107,1.341327971813333,4.4720126333333345
Training,syn_n50_k10_low_corr_normal_low_vol_r01_s20260642,5,theta_089,1.0100712440875605,0.006196902825684911,0.9886111111111113,0.01462794824409107,1.341327971813333,3.8928937633333343
Training,syn_n50_k10_low_corr_normal_low_vol_r01_s20260642,5,theta_118,1.010976069678775,0.0059981505759707,0.9883333333333334,0.014062198458378845,1.3435539043413567,4.007330816666667
Training,syn_n50_k10_low_corr_normal_low_vol_r01_s20260642,5,theta_131,1.010976069678775,0.0059981505759707,0.9883333333333334,0.014062198458378845,1.3435539043413567,3.6098433266666663
Training,syn_n50_k10_low_corr_normal_low_vol_r01_s20260642,5,theta_132,1.010976069678775,0.0059981505759707,0.9883333333333334,0.014062198458378845,1.3435539043413567,3.9624760766666673
Training,syn_n50_k10_low_corr_normal_low_vol_r01_s20260642,5,theta_144,1.00828043628032,0.007105279731413767,0.9663888888888889,0.02067870478343745,1.3453554934823246,3.130530023333333
Training,syn_n50_k10_low_corr_normal_low_vol_r01_s20260642,5,theta_159,1.00828043628032,0.007105279731413767,0.9663888888888889,0.02067870478343745,1.3453554934823246,3.5797310166666674
Training,syn_n50_k10_low_corr_normal_low_vol_r01_s20260642,5,theta_164,1.0090100531156168,0.0065583149206805795,0.9775000000000001,0.01487525842908806,1.3320279311775212,4.7068602366666665
Training,syn_n50_k10_low_corr_normal_low_vol_r01_s20260642,5,theta_170,1.0090100531156168,0.0065583149206805795,0.9775000000000001,0.01487525842908806,1.3320279311775212,4.225846346666667
Training,syn_n50_k10_low_corr_normal_low_vol_r01_s20260642,5,theta_175,1.0090100531156168,0.0065583149206805795,0.9775000000000001,0.01487525842908806,1.3320279311775212,4.49947068
Training,syn_n50_k10_low_corr_normal_low_vol_r01_s20260642,5,theta_189,1.0090100531156168,0.0065583149206805795,0.9775000000000001,0.01487525842908806,1.3320279311775212,9.480337100000002
Training,syn_n50_k10_low_corr_normal_low_vol_r01_s20260642,5,theta_200,1.0100443262895114,0.006147335708236781,0.9863888888888891,0.01418345410750325,1.3382446490737008,9.264265173333333
Training,syn_n50_k10_low_corr_normal_low_vol_r01_s20260642,5,theta_223,1.009815178107387,0.006281370431247257,0.9866666666666668,0.014823695673792332,1.3384550538193545,10.168703413333334
Training,syn_n50_k10_low_corr_normal_low_vol_r01_s20260642,5,theta_234,1.009815178107387,0.006281370431247257,0.9866666666666668,0.014823695673792332,1.3384550538193545,4.1469077966666665
Training,syn_n50_k10_low_corr_normal_low_vol_r01_s20260642,5,theta_237,1.009815178107387,0.006281370431247257,0.9866666666666668,0.014823695673792332,1.3384550538193545,3.680967016666666
Training,syn_n50_k10_low_corr_skewed_extreme_events_r02_s20260650,5,theta_011,1.1755688603486887,0.007657412388097917,0.9519444444444447,0.020985247924012344,0.8567815396893739,2.11646764
Training,syn_n50_k10_low_corr_skewed_extreme_events_r02_s20260650,5,theta_034,1.1752547274371814,0.00784040978104916,0.9408333333333333,0.033343056358353676,0.86287040930942,2.94965283
Training,syn_n50_k10_low_corr_skewed_extreme_events_r02_s20260650,5,theta_037,1.1752547274371814,0.00784040978104916,0.9408333333333333,0.033343056358353676,0.86287040930942,3.3650198866666665
Training,syn_n50_k10_low_corr_skewed_extreme_events_r02_s20260650,5,theta_045,1.1752547274371814,0.00784040978104916,0.9408333333333333,0.033343056358353676,0.86287040930942,3.3609249400000007
Training,syn_n50_k10_low_corr_skewed_extreme_events_r02_s20260650,5,theta_047,1.1752547274371814,0.00784040978104916,0.9408333333333333,0.033343056358353676,0.86287040930942,5.756368006666666
Training,syn_n50_k10_low_corr_skewed_extreme_events_r02_s20260650,5,theta_067,1.175946191153609,0.0074964419409446655,0.9497222222222222,0.023079995651900536,0.8687820197845451,3.6846354500000005
Training,syn_n50_k10_low_corr_skewed_extreme_events_r02_s20260650,5,theta_076,1.175946191153609,0.0074964419409446655,0.9497222222222222,0.023079995651900536,0.8687820197845451,3.7998012733333337
Training,syn_n50_k10_low_corr_skewed_extreme_events_r02_s20260650,5,theta_078,1.175946191153609,0.0074964419409446655,0.9497222222222222,0.023079995651900536,0.8687820197845451,3.47656119
Training,syn_n50_k10_low_corr_skewed_extreme_events_r02_s20260650,5,theta_084,1.179504937064015,0.005111405886387981,0.975,0.01968432770952871,0.8489791914818622,3.1866777833333333
Training,syn_n50_k10_low_corr_skewed_extreme_events_r02_s20260650,5,theta_086,1.179504937064015,0.005111405886387981,0.975,0.01968432770952871,0.8489791914818622,4.356966296666667
Training,syn_n50_k10_low_corr_skewed_extreme_events_r02_s20260650,5,theta_089,1.179504937064015,0.005111405886387981,0.975,0.01968432770952871,0.8489791914818622,3.971713096666667
Training,syn_n50_k10_low_corr_skewed_extreme_events_r02_s20260650,5,theta_118,1.1710583397843137,0.010973459759704629,0.9083333333333331,0.03158508784264188,0.8509270446004013,3.8119366499999994
Training,syn_n50_k10_low_corr_skewed_extreme_events_r02_s20260650,5,theta_131,1.1710583397843137,0.010973459759704629,0.9083333333333331,0.03158508784264188,0.8509270446004013,3.99921175
Training,syn_n50_k10_low_corr_skewed_extreme_events_r02_s20260650,5,theta_132,1.1710583397843137,0.010973459759704629,0.9083333333333331,0.03158508784264188,0.8509270446004013,3.698466603333333
Training,syn_n50_k10_low_corr_skewed_extreme_events_r02_s20260650,5,theta_144,1.1758875001333626,0.0076532967781483534,0.9444444444444444,0.029115612027406222,0.8875274200745975,3.1485106566666667
Training,syn_n50_k10_low_corr_skewed_extreme_events_r02_s20260650,5,theta_159,1.1758875001333626,0.0076532967781483534,0.9444444444444444,0.029115612027406222,0.8875274200745975,3.4953150733333325
Training,syn_n50_k10_low_corr_skewed_extreme_events_r02_s20260650,5,theta_164,1.1699226436982093,0.01101088872547225,0.9105555555555556,0.02983634618551091,0.8860757314076957,4.778990963333333
Training,syn_n50_k10_low_corr_skewed_extreme_events_r02_s20260650,5,theta_170,1.1699226436982093,0.01101088872547225,0.9105555555555556,0.02983634618551091,0.8860757314076957,4.0379802966666665
Training,syn_n50_k10_low_corr_skewed_extreme_events_r02_s20260650,5,theta_175,1.1699226436982093,0.01101088872547225,0.9105555555555556,0.02983634618551091,0.8860757314076957,3.928661836666667
Training,syn_n50_k10_low_corr_skewed_extreme_events_r02_s20260650,5,theta_189,1.1699226436982093,0.01101088872547225,0.9105555555555556,0.02983634618551091,0.8860757314076957,9.500813763333332
Training,syn_n50_k10_low_corr_skewed_extreme_events_r02_s20260650,5,theta_200,1.1754575239575722,0.007764441434356456,0.9444444444444445,0.025254499862827906,0.8646198647233455,8.92363146
Training,syn_n50_k10_low_corr_skewed_extreme_events_r02_s20260650,5,theta_223,1.1757325241078278,0.007860360140871025,0.9419444444444444,0.027579494283308248,0.8578115209315003,10.005214223333333
Training,syn_n50_k10_low_corr_skewed_extreme_events_r02_s20260650,5,theta_234,1.1757325241078278,0.007860360140871025,0.9419444444444444,0.027579494283308248,0.8578115209315003,3.743325303333333
Training,syn_n50_k10_low_corr_skewed_extreme_events_r02_s20260650,5,theta_237,1.1757325241078278,0.007860360140871025,0.9419444444444444,0.027579494283308248,0.8578115209315003,3.6469592166666662
Training,syn_n50_k10_pathological_cov_mixed_low_vol_r01_s20260646,5,theta_011,0.850764996699533,0.00550819200535492,0.9777777777777779,0.014153904631696489,1.2668331071921421,2.914259193333334
Training,syn_n50_k10_pathological_cov_mixed_low_vol_r01_s20260646,5,theta_034,0.8528696538515119,0.00447941839710378,0.9975000000000002,0.012373121776278462,1.2659857028445338,3.5871265666666665
Training,syn_n50_k10_pathological_cov_mixed_low_vol_r01_s20260646,5,theta_037,0.8528696538515119,0.00447941839710378,0.9975000000000002,0.012373121776278462,1.2659857028445338,4.082514333333333
Training,syn_n50_k10_pathological_cov_mixed_low_vol_r01_s20260646,5,theta_045,0.8528696538515119,0.00447941839710378,0.9975000000000002,0.012373121776278462,1.2659857028445338,4.13791661
Training,syn_n50_k10_pathological_cov_mixed_low_vol_r01_s20260646,5,theta_047,0.8528696538515119,0.00447941839710378,0.9975000000000002,0.012373121776278462,1.2659857028445338,6.884974253333332
Training,syn_n50_k10_pathological_cov_mixed_low_vol_r01_s20260646,5,theta_067,0.8481032659224971,0.007411030179054897,0.9219444444444443,0.01743006601327676,1.268312352503243,4.512069326666666
Training,syn_n50_k10_pathological_cov_mixed_low_vol_r01_s20260646,5,theta_076,0.8481032659224971,0.007411030179054897,0.9219444444444443,0.01743006601327676,1.268312352503243,4.317888196666667
Training,syn_n50_k10_pathological_cov_mixed_low_vol_r01_s20260646,5,theta_078,0.8481032659224971,0.007411030179054897,0.9219444444444443,0.01743006601327676,1.268312352503243,5.266500846666667
Training,syn_n50_k10_pathological_cov_mixed_low_vol_r01_s20260646,5,theta_084,0.8490064146415432,0.006535218780857578,0.9505555555555555,0.018483469392829587,1.2667728189817262,3.73231763
Training,syn_n50_k10_pathological_cov_mixed_low_vol_r01_s20260646,5,theta_086,0.8490064146415432,0.006535218780857578,0.9505555555555555,0.018483469392829587,1.2667728189817262,5.56140816
Training,syn_n50_k10_pathological_cov_mixed_low_vol_r01_s20260646,5,theta_089,0.8490064146415432,0.006535218780857578,0.9505555555555555,0.018483469392829587,1.2667728189817262,4.50842681
Training,syn_n50_k10_pathological_cov_mixed_low_vol_r01_s20260646,5,theta_118,0.8507698693947366,0.005783946701670099,0.9705555555555556,0.016118409493191665,1.26655029868975,4.605057806666666
Training,syn_n50_k10_pathological_cov_mixed_low_vol_r01_s20260646,5,theta_131,0.8507698693947366,0.005783946701670099,0.9705555555555556,0.016118409493191665,1.26655029868975,4.493488246666668
Training,syn_n50_k10_pathological_cov_mixed_low_vol_r01_s20260646,5,theta_132,0.8507698693947366,0.005783946701670099,0.9705555555555556,0.016118409493191665,1.26655029868975,4.62768736
Training,syn_n50_k10_pathological_cov_mixed_low_vol_r01_s20260646,5,theta_144,0.8497826845234785,0.006369747237708566,0.9586111111111112,0.015769355008121013,1.268365605896816,3.9162687700000003
Training,syn_n50_k10_pathological_cov_mixed_low_vol_r01_s20260646,5,theta_159,0.8497826845234785,0.006369747237708566,0.9586111111111112,0.015769355008121013,1.268365605896816,4.30057774
Training,syn_n50_k10_pathological_cov_mixed_low_vol_r01_s20260646,5,theta_164,0.8452392987017296,0.00884538646090932,0.8738888888888888,0.015154548084640706,1.268043364094222,7.190237219999999
Training,syn_n50_k10_pathological_cov_mixed_low_vol_r01_s20260646,5,theta_170,0.8452392987017296,0.00884538646090932,0.8738888888888888,0.015154548084640706,1.268043364094222,4.588871593333334
Training,syn_n50_k10_pathological_cov_mixed_low_vol_r01_s20260646,5,theta_175,0.8452392987017296,0.00884538646090932,0.8738888888888888,0.015154548084640706,1.268043364094222,4.556565750000001
Training,syn_n50_k10_pathological_cov_mixed_low_vol_r01_s20260646,5,theta_189,0.8452392987017296,0.00884538646090932,0.8738888888888888,0.015154548084640706,1.268043364094222,10.937921570000002
Training,syn_n50_k10_pathological_cov_mixed_low_vol_r01_s20260646,5,theta_200,0.8505822925110151,0.005908665689196401,0.9602777777777778,0.012334583069564578,1.2673912399974727,11.04517803333333
Training,syn_n50_k10_pathological_cov_mixed_low_vol_r01_s20260646,5,theta_223,0.8511371692756496,0.005565655857906102,0.9616666666666666,0.012411486917764886,1.2663989031730973,12.533874433333333
Training,syn_n50_k10_pathological_cov_mixed_low_vol_r01_s20260646,5,theta_234,0.8511371692756496,0.005565655857906102,0.9616666666666666,0.012411486917764886,1.2663989031730973,4.528565453333334
Training,syn_n50_k10_pathological_cov_mixed_low_vol_r01_s20260646,5,theta_237,0.8511371692756496,0.005565655857906102,0.9616666666666666,0.012411486917764886,1.2663989031730973,4.60026013
Training,syn_n50_k10_pathological_cov_normal_extreme_events_r02_s20260648,5,theta_011,0.8998109376041074,0.008855492097970718,0.9641666666666667,0.02789466537902348,1.3843218382407367,2.7812587399999993
Training,syn_n50_k10_pathological_cov_normal_extreme_events_r02_s20260648,5,theta_034,0.9005952758606008,0.014502251271507735,0.9405555555555556,0.029752570030423597,1.3799295077399514,3.6590158799999997
Training,syn_n50_k10_pathological_cov_normal_extreme_events_r02_s20260648,5,theta_037,0.9005952758606008,0.014502251271507735,0.9405555555555556,0.029752570030423597,1.3799295077399514,4.073058733333334
Training,syn_n50_k10_pathological_cov_normal_extreme_events_r02_s20260648,5,theta_045,0.9005952758606008,0.014502251271507735,0.9405555555555556,0.029752570030423597,1.3799295077399514,4.115862383333333
Training,syn_n50_k10_pathological_cov_normal_extreme_events_r02_s20260648,5,theta_047,0.9005952758606008,0.014502251271507735,0.9405555555555556,0.029752570030423597,1.3799295077399514,5.779107266666668
Training,syn_n50_k10_pathological_cov_normal_extreme_events_r02_s20260648,5,theta_067,0.9014219277385036,0.008873016587003213,0.9536111111111112,0.024760030018393685,1.391817228924872,4.426099956666667
Training,syn_n50_k10_pathological_cov_normal_extreme_events_r02_s20260648,5,theta_076,0.9014219277385036,0.008873016587003213,0.9536111111111112,0.024760030018393685,1.391817228924872,4.46788776
Training,syn_n50_k10_pathological_cov_normal_extreme_events_r02_s20260648,5,theta_078,0.9014219277385036,0.008873016587003213,0.9536111111111112,0.024760030018393685,1.391817228924872,4.443158966666667
Training,syn_n50_k10_pathological_cov_normal_extreme_events_r02_s20260648,5,theta_084,0.9095168585378027,0.005212346409048843,0.995,0.01704497484451634,1.4140117681878475,3.668389493333334
Training,syn_n50_k10_pathological_cov_normal_extreme_events_r02_s20260648,5,theta_086,0.9095168585378027,0.005212346409048843,0.995,0.01704497484451634,1.4140117681878475,4.6737940799999995
Training,syn_n50_k10_pathological_cov_normal_extreme_events_r02_s20260648,5,theta_089,0.9095168585378027,0.005212346409048843,0.995,0.01704497484451634,1.4140117681878475,4.58673426
Training,syn_n50_k10_pathological_cov_normal_extreme_events_r02_s20260648,5,theta_118,0.9015318946566995,0.008851675090778225,0.9525000000000001,0.02746993624174219,1.391817228924872,4.542641733333332
Training,syn_n50_k10_pathological_cov_normal_extreme_events_r02_s20260648,5,theta_131,0.9015318946566995,0.008851675090778225,0.9525000000000001,0.02746993624174219,1.391817228924872,4.706878476666668
Training,syn_n50_k10_pathological_cov_normal_extreme_events_r02_s20260648,5,theta_132,0.9015318946566995,0.008851675090778225,0.9525000000000001,0.02746993624174219,1.391817228924872,4.510135566666667
Training,syn_n50_k10_pathological_cov_normal_extreme_events_r02_s20260648,5,theta_144,0.9071665184304113,0.00703546184521161,0.9580555555555555,0.0194904225985974,1.4140085134392977,3.9935487633333335
Training,syn_n50_k10_pathological_cov_normal_extreme_events_r02_s20260648,5,theta_159,0.9071665184304113,0.00703546184521161,0.9580555555555555,0.0194904225985974,1.4140085134392977,4.194567166666666
Training,syn_n50_k10_pathological_cov_normal_extreme_events_r02_s20260648,5,theta_164,0.9045021996228033,0.008213125376713506,0.9397222222222222,0.019249062756469527,1.4066092930393226,8.072520500000001
Training,syn_n50_k10_pathological_cov_normal_extreme_events_r02_s20260648,5,theta_170,0.9045021996228033,0.008213125376713506,0.9397222222222222,0.019249062756469527,1.4066092930393226,4.7323682
