split,instance,K,method,HV,IGD,PF_Overlap,PF_Drift,Diversity,Runtime,rank_HV,rank_IGD,rank_PF_Overlap,rank_PF_Drift,rank_Runtime,LabelScore,ThetaRank,source_theta_id,source_operator,source_migration,source_elite_ratio,source_archive_strategy,source_constraint_handling,subpops,operatorMode,exchangeMode,eliteRatio,stagnationThreshold,theta,archiveLimitFactor,consensusArchive,archiveConsWeight,bestGuide,minSubpopSize,C_LabelScore,C_ThetaRank
Training,syn_n200_k30_pathological_cov_normal_extreme_events_r02_s20260767,60,theta_011,0.7572318925638795,0.3519056620314818,0.0,0.09735658476048,0.1388771568914546,1.5880570166666668,24.0,24.0,19.0,1.0,1.0,13.8,15,theta_011,DE/rand,fixed,1%,crowding-pruned,repair+feasible-first,2,rand2,paper,0.01,10,0.0769230769230769,5,0,0,rank,1,15.600000000000001,19
Training,syn_n200_k30_pathological_cov_normal_extreme_events_r02_s20260767,60,theta_175,0.8216181394000693,0.3164201927700478,0.0,0.1210917695188382,0.234478491928603,3.1908082533333344,20.0,20.0,19.0,8.0,12.0,15.8,19,theta_175,DE/rand,fixed,5%,crowding-pruned,repair+feasible-first,5,rand2,paper,0.05,5,0.0769230769230769,5,0,0,rank,1,16.099999999999998,20
Training,syn_n200_k30_pathological_cov_normal_extreme_events_r02_s20260767,60,theta_067,0.9318932670975202,0.2221705623740759,0.0,0.1358187036118004,0.126428097883979,3.3438547133333336,15.0,16.0,19.0,16.0,18.0,16.8,22,theta_067,mixed,fixed,5%,crowding-pruned,repair+feasible-first,2,mixed,paper,0.05,5,0.0769230769230769,5,0,0,rank,1,16.7,21
Training,syn_n200_k30_pathological_cov_normal_extreme_events_r02_s20260767,60,theta_164,0.8174675050514847,0.3208411543819277,0.0,0.1244461431675449,0.2359429544100218,3.027302646666667,22.0,22.0,19.0,10.0,7.0,16.0,20,theta_164,DE/rand,none,1%,crowding-pruned,repair+feasible-first,5,rand2,none,0.01,10,0.0769230769230769,5,0,0,rank,1,17.5,22
Training,syn_n200_k30_pathological_cov_normal_extreme_events_r02_s20260767,60,theta_170,0.8174675050514847,0.3208411543819277,0.0,0.1244461431675449,0.2359429544100218,3.255364023333333,22.0,22.0,19.0,10.0,16.0,17.8,23,theta_170,DE/rand,none,10%,crowding-pruned,repair+feasible-first,5,rand2,none,0.1,10,0.0769230769230769,5,0,0,rank,1,17.5,23
Training,syn_n200_k30_pathological_cov_normal_extreme_events_r02_s20260767,60,theta_189,0.8174675050514847,0.3208411543819277,0.0,0.1244461431675449,0.2359429544100218,7.064778663333333,22.0,22.0,19.0,10.0,24.0,19.4,24,theta_189,DE/rand,adaptive,10%,crowding-pruned,repair+feasible-first,5,rand2,stable,0.1,20,0.0769230769230769,5,0,0,rank,1,17.5,24
Training,syn_n200_k30_pathological_cov_skewed_high_vol_r03_s20260764,60,theta_164,1.09325787088545,0.0990011522251919,0.1341666666666666,0.060940000274154,0.340615789159335,3.0542744,2.5,6.5,6.5,3.5,8.0,5.4,1,theta_164,DE/rand,none,1%,crowding-pruned,repair+feasible-first,5,rand2,none,0.01,10,0.0769230769230769,5,0,0,rank,1,4.8,1
Training,syn_n200_k30_pathological_cov_skewed_high_vol_r03_s20260764,60,theta_170,1.09325787088545,0.0990011522251919,0.1341666666666666,0.060940000274154,0.340615789159335,3.157754686666666,2.5,6.5,6.5,3.5,10.0,5.8,2,theta_170,DE/rand,none,10%,crowding-pruned,repair+feasible-first,5,rand2,none,0.1,10,0.0769230769230769,5,0,0,rank,1,4.8,2
Training,syn_n200_k30_pathological_cov_skewed_high_vol_r03_s20260764,60,theta_175,1.09325787088545,0.0990011522251919,0.1341666666666666,0.060940000274154,0.340615789159335,3.2338640200000004,2.5,6.5,6.5,3.5,15.0,6.8,3,theta_175,DE/rand,fixed,5%,crowding-pruned,repair+feasible-first,5,rand2,paper,0.05,5,0.0769230769230769,5,0,0,rank,1,4.8,3
Training,syn_n200_k30_pathological_cov_skewed_high_vol_r03_s20260764,60,theta_189,1.09325787088545,0.0990011522251919,0.1341666666666666,0.060940000274154,0.340615789159335,6.7356207433333335,2.5,6.5,6.5,3.5,22.0,8.2,7,theta_189,DE/rand,adaptive,10%,crowding-pruned,repair+feasible-first,5,rand2,stable,0.1,20,0.0769230769230769,5,0,0,rank,1,4.8,4
Training,syn_n200_k30_pathological_cov_skewed_high_vol_r03_s20260764,60,theta_067,1.0889399690308812,0.08847001031876,0.0974999999999999,0.078052749485228,0.4888587259233197,3.2018223600000004,6.0,2.0,10.0,10.0,14.0,8.4,8,theta_067,mixed,fixed,5%,crowding-pruned,repair+feasible-first,2,mixed,paper,0.05,5,0.0769230769230769,5,0,0,rank,1,7.6,5
Training,syn_n200_k30_pathological_cov_skewed_high_vol_r03_s20260764,60,theta_076,1.0889399690308812,0.08847001031876,0.0974999999999999,0.078052749485228,0.4888587259233197,3.309573603333333,6.0,2.0,10.0,10.0,18.0,9.2,9,theta_076,mixed,adaptive,5%,crowding-pruned,repair+feasible-first,2,mixed,stable,0.05,5,0.0769230769230769,5,0,0,rank,1,7.6,6
Training,syn_n200_k30_pathological_cov_skewed_high_vol_r03_s20260764,60,theta_078,1.0889399690308812,0.08847001031876,0.0974999999999999,0.078052749485228,0.4888587259233197,3.462571476666666,6.0,2.0,10.0,10.0,19.0,9.4,10,theta_078,mixed,adaptive,5%,crowding-pruned,repair+feasible-first,2,mixed,stable,0.05,20,0.0769230769230769,5,0,0,rank,1,7.6,7
Training,syn_n200_k30_pathological_cov_skewed_high_vol_r03_s20260764,60,theta_011,1.0797609846636325,0.1185495967975101,0.1469444444444444,0.0368560180525231,0.1847338512473622,1.6013806866666669,11.0,24.0,1.0,1.0,1.0,7.6,4,theta_011,DE/rand,fixed,1%,crowding-pruned,repair+feasible-first,2,rand2,paper,0.01,10,0.0769230769230769,5,0,0,rank,1,7.6000000000000005,8
Training,syn_n200_k30_pathological_cov_skewed_high_vol_r03_s20260764,60,theta_084,1.0866136776128597,0.1055714576735882,0.1427777777777777,0.0767965610077167,0.3070999120690593,2.651098723333334,9.0,16.0,3.0,7.0,5.0,8.0,6,theta_084,DE/rand,none,1%,crowding-pruned,repair+feasible-first,3,rand2,none,0.01,20,0.0769230769230769,5,0,0,rank,1,8.0,9
Training,syn_n200_k30_pathological_cov_skewed_high_vol_r03_s20260764,60,theta_086,1.0866136776128597,0.1055714576735882,0.1427777777777777,0.0767965610077167,0.3070999120690593,2.5604348433333333,9.0,16.0,3.0,7.0,4.0,7.8,5,theta_086,DE/rand,none,5%,crowding-pruned,repair+feasible-first,3,rand2,none,0.05,10,0.0769230769230769,5,0,0,rank,1,8.0,10
Training,syn_n200_k30_pathological_cov_skewed_high_vol_r03_s20260764,60,theta_089,1.0866136776128597,0.1055714576735882,0.1427777777777777,0.0767965610077167,0.3070999120690593,3.299120626666666,9.0,16.0,3.0,7.0,17.0,10.4,11,theta_089,DE/rand,none,10%,crowding-pruned,repair+feasible-first,3,rand2,none,0.1,10,0.0769230769230769,5,0,0,rank,1,8.0,11
Training,syn_n200_k30_pathological_cov_skewed_high_vol_r03_s20260764,60,theta_200,1.0787865925179416,0.0892025620678519,0.0683333333333333,0.0977489624175047,0.577300014312129,6.883772383333334,12.0,4.0,17.0,21.0,23.0,15.4,15,theta_200,DE/best,fixed,1%,crowding-pruned,repair+feasible-first,5,best2,paper,0.01,10,0.0769230769230769,5,0,0,rank,1,14.600000000000001,12
Training,syn_n200_k30_pathological_cov_skewed_high_vol_r03_s20260764,60,theta_223,1.067204832161842,0.103617261805017,0.0927777777777777,0.0974644898586626,0.4349697035116512,7.05712109,17.0,13.0,13.0,19.0,24.0,17.2,21,theta_223,mixed,none,10%,crowding-pruned,repair+feasible-first,5,mixed,none,0.1,5,0.0769230769230769,5,0,0,rank,1,15.600000000000001,13
Training,syn_n200_k30_pathological_cov_skewed_high_vol_r03_s20260764,60,theta_234,1.067204832161842,0.103617261805017,0.0927777777777777,0.0974644898586626,0.4349697035116512,6.636343633333332,17.0,13.0,13.0,19.0,21.0,16.6,19,theta_234,mixed,fixed,10%,crowding-pruned,repair+feasible-first,5,mixed,paper,0.1,20,0.0769230769230769,5,0,0,rank,1,15.600000000000001,14
Training,syn_n200_k30_pathological_cov_skewed_high_vol_r03_s20260764,60,theta_237,1.067204832161842,0.103617261805017,0.0927777777777777,0.0974644898586626,0.4349697035116512,3.268582546666667,17.0,13.0,13.0,19.0,16.0,15.6,17,theta_237,mixed,adaptive,1%,crowding-pruned,repair+feasible-first,5,mixed,stable,0.01,20,0.0769230769230769,5,0,0,rank,1,15.600000000000001,15
Training,syn_n200_k30_pathological_cov_skewed_high_vol_r03_s20260764,60,theta_144,1.063587412812033,0.1084791526874639,0.0702777777777777,0.0860828761328249,0.4199238770152861,2.42754299,19.5,18.5,15.5,12.5,3.0,13.8,12,theta_144,mixed,none,10%,crowding-pruned,repair+feasible-first,3,mixed,none,0.1,20,0.0769230769230769,5,0,0,rank,1,16.0,16
Training,syn_n200_k30_pathological_cov_skewed_high_vol_r03_s20260764,60,theta_159,1.063587412812033,0.1084791526874639,0.0702777777777777,0.0860828761328249,0.4199238770152861,3.0597794133333336,19.5,18.5,15.5,12.5,9.0,15.0,13,theta_159,mixed,adaptive,5%,crowding-pruned,repair+feasible-first,3,mixed,stable,0.05,20,0.0769230769230769,5,0,0,rank,1,16.0,17
Training,syn_n200_k30_pathological_cov_skewed_high_vol_r03_s20260764,60,theta_118,1.069422685037452,0.102885808965688,0.0325,0.1152691237555769,0.608513447453314,3.1816503566666667,14.0,10.0,19.0,23.0,13.0,15.8,18,theta_118,DE/best,fixed,1%,crowding-pruned,repair+feasible-first,3,best2,paper,0.01,5,0.0769230769230769,5,0,0,rank,1,17.4,18
Training,syn_n200_k30_pathological_cov_skewed_high_vol_r03_s20260764,60,theta_131,1.069422685037452,0.102885808965688,0.0325,0.1152691237555769,0.608513447453314,3.1688602266666672,14.0,10.0,19.0,23.0,11.0,15.4,14,theta_131,DE/best,adaptive,5%,crowding-pruned,repair+feasible-first,3,best2,stable,0.05,10,0.0769230769230769,5,0,0,rank,1,17.4,19
Training,syn_n200_k30_pathological_cov_skewed_high_vol_r03_s20260764,60,theta_132,1.069422685037452,0.102885808965688,0.0325,0.1152691237555769,0.608513447453314,3.1807762266666675,14.0,10.0,19.0,23.0,12.0,15.6,16,theta_132,DE/best,adaptive,5%,crowding-pruned,repair+feasible-first,3,best2,stable,0.05,20,0.0769230769230769,5,0,0,rank,1,17.4,20
Training,syn_n200_k30_pathological_cov_skewed_high_vol_r03_s20260764,60,theta_034,1.05216495129655,0.1113186053775327,0.0147222222222222,0.0964126477737403,0.6303017787237623,2.33241675,22.5,21.5,22.5,15.5,2.0,16.8,20,theta_034,DE/best,none,10%,crowding-pruned,repair+feasible-first,2,best2,none,0.1,5,0.0769230769230769,5,0,0,rank,1,20.2,21
Training,syn_n200_k30_pathological_cov_skewed_high_vol_r03_s20260764,60,theta_037,1.05216495129655,0.1113186053775327,0.0147222222222222,0.0964126477737403,0.6303017787237623,2.9127057566666674,22.5,21.5,22.5,15.5,7.0,17.8,23,theta_037,DE/best,fixed,1%,crowding-pruned,repair+feasible-first,2,best2,paper,0.01,5,0.0769230769230769,5,0,0,rank,1,20.2,22
Training,syn_n200_k30_pathological_cov_skewed_high_vol_r03_s20260764,60,theta_045,1.05216495129655,0.1113186053775327,0.0147222222222222,0.0964126477737403,0.6303017787237623,2.8589781466666664,22.5,21.5,22.5,15.5,6.0,17.6,22,theta_045,DE/best,fixed,10%,crowding-pruned,repair+feasible-first,2,best2,paper,0.1,20,0.0769230769230769,5,0,0,rank,1,20.2,23
Training,syn_n200_k30_pathological_cov_skewed_high_vol_r03_s20260764,60,theta_047,1.05216495129655,0.1113186053775327,0.0147222222222222,0.0964126477737403,0.6303017787237623,4.561937336666667,22.5,21.5,22.5,15.5,20.0,20.4,24,theta_047,DE/best,adaptive,1%,crowding-pruned,repair+feasible-first,2,best2,stable,0.01,10,0.0769230769230769,5,0,0,rank,1,20.2,24
Training,syn_n50_k05_cluster_corr_heavy_tail_low_vol_r02_s20260636,3,theta_200,1.117144149451654,0.0064028060918988,0.968888888888889,0.0168885685433962,1.2185920443456533,11.590644400000002,7.0,1.0,1.0,1.0,24.0,6.8,6,theta_200,DE/best,fixed,1%,crowding-pruned,repair+feasible-first,5,best2,paper,0.01,10,0.0769230769230769,5,0,0,rank,1,2.2,1
Training,syn_n50_k05_cluster_corr_heavy_tail_low_vol_r02_s20260636,3,theta_067,1.1177628970554894,0.0071012747280335,0.9483333333333336,0.0218520508074571,1.2208390962891074,4.487053700000001,2.0,4.0,4.0,6.0,10.0,5.2,2,theta_067,mixed,fixed,5%,crowding-pruned,repair+feasible-first,2,mixed,paper,0.05,5,0.0769230769230769,5,0,0,rank,1,4.2,2
Training,syn_n50_k05_cluster_corr_heavy_tail_low_vol_r02_s20260636,3,theta_076,1.1177628970554894,0.0071012747280335,0.9483333333333336,0.0218520508074571,1.2208390962891074,4.4990468366666665,2.0,4.0,4.0,6.0,11.0,5.4,3,theta_076,mixed,adaptive,5%,crowding-pruned,repair+feasible-first,2,mixed,stable,0.05,5,0.0769230769230769,5,0,0,rank,1,4.2,3
Training,syn_n50_k05_cluster_corr_heavy_tail_low_vol_r02_s20260636,3,theta_078,1.1177628970554894,0.0071012747280335,0.9483333333333336,0.0218520508074571,1.2208390962891074,4.590688466666666,2.0,4.0,4.0,6.0,12.0,5.6,4,theta_078,mixed,adaptive,5%,crowding-pruned,repair+feasible-first,2,mixed,stable,0.05,20,0.0769230769230769,5,0,0,rank,1,4.2,4
Training,syn_n50_k05_cluster_corr_heavy_tail_low_vol_r02_s20260636,3,theta_011,1.1175439328848726,0.0068182436939054,0.9519444444444446,0.0234315367025794,1.2333953565101612,3.0057438000000003,6.0,2.0,2.0,13.0,1.0,4.8,1,theta_011,DE/rand,fixed,1%,crowding-pruned,repair+feasible-first,2,rand2,paper,0.01,10,0.0769230769230769,5,0,0,rank,1,6.1,5
Training,syn_n50_k05_cluster_corr_heavy_tail_low_vol_r02_s20260636,3,theta_144,1.1175786544245618,0.0072864127822852,0.945,0.0225485514754618,1.212065865670451,3.9648705433333338,4.5,6.5,6.5,8.5,3.0,5.8,5,theta_144,mixed,none,10%,crowding-pruned,repair+feasible-first,3,mixed,none,0.1,20,0.0769230769230769,5,0,0,rank,1,6.7,6
Training,syn_n50_k05_cluster_corr_heavy_tail_low_vol_r02_s20260636,3,theta_159,1.1175786544245618,0.0072864127822852,0.945,0.0225485514754618,1.212065865670451,4.484803743333333,4.5,6.5,6.5,8.5,9.0,7.0,7,theta_159,mixed,adaptive,5%,crowding-pruned,repair+feasible-first,3,mixed,stable,0.05,20,0.0769230769230769,5,0,0,rank,1,6.7,7
Training,syn_n50_k05_cluster_corr_heavy_tail_low_vol_r02_s20260636,3,theta_118,1.1167371681860816,0.0073786977120597,0.9411111111111112,0.0204582725332922,1.2091593446596396,4.740477376666667,9.0,9.0,9.0,3.0,17.0,9.4,9,theta_118,DE/best,fixed,1%,crowding-pruned,repair+feasible-first,3,best2,paper,0.01,5,0.0769230769230769,5,0,0,rank,1,7.199999999999999,8
Training,syn_n50_k05_cluster_corr_heavy_tail_low_vol_r02_s20260636,3,theta_131,1.1167371681860816,0.0073786977120597,0.9411111111111112,0.0204582725332922,1.2091593446596396,4.676097456666667,9.0,9.0,9.0,3.0,14.0,8.8,8,theta_131,DE/best,adaptive,5%,crowding-pruned,repair+feasible-first,3,best2,stable,0.05,10,0.0769230769230769,5,0,0,rank,1,7.199999999999999,9
Training,syn_n50_k05_cluster_corr_heavy_tail_low_vol_r02_s20260636,3,theta_132,1.1167371681860816,0.0073786977120597,0.9411111111111112,0.0204582725332922,1.2091593446596396,4.837872446666665,9.0,9.0,9.0,3.0,18.0,9.6,10,theta_132,DE/best,adaptive,5%,crowding-pruned,repair+feasible-first,3,best2,stable,0.05,20,0.0769230769230769,5,0,0,rank,1,7.199999999999999,10
Training,syn_n50_k05_cluster_corr_heavy_tail_low_vol_r02_s20260636,3,theta_084,1.115664865214875,0.0091832051372772,0.8947222222222222,0.0226317841918267,1.2104583217825886,4.34242887,12.0,12.0,15.0,11.0,7.0,11.4,12,theta_084,DE/rand,none,1%,crowding-pruned,repair+feasible-first,3,rand2,none,0.01,20,0.0769230769230769,5,0,0,rank,1,12.600000000000001,11
Training,syn_n50_k05_cluster_corr_heavy_tail_low_vol_r02_s20260636,3,theta_086,1.115664865214875,0.0091832051372772,0.8947222222222222,0.0226317841918267,1.2104583217825886,4.339217886666668,12.0,12.0,15.0,11.0,6.0,11.2,11,theta_086,DE/rand,none,5%,crowding-pruned,repair+feasible-first,3,rand2,none,0.05,10,0.0769230769230769,5,0,0,rank,1,12.600000000000001,12
Training,syn_n50_k05_cluster_corr_heavy_tail_low_vol_r02_s20260636,3,theta_089,1.115664865214875,0.0091832051372772,0.8947222222222222,0.0226317841918267,1.2104583217825886,4.629554326666667,12.0,12.0,15.0,11.0,13.0,12.6,13,theta_089,DE/rand,none,10%,crowding-pruned,repair+feasible-first,3,rand2,none,0.1,10,0.0769230769230769,5,0,0,rank,1,12.600000000000001,13
Training,syn_n50_k05_cluster_corr_heavy_tail_low_vol_r02_s20260636,3,theta_223,1.110274517045331,0.028510521062486,0.8961111111111111,0.0397733213958481,1.189819323465362,11.429164766666664,19.0,19.0,12.0,23.0,22.0,19.0,22,theta_223,mixed,none,10%,crowding-pruned,repair+feasible-first,5,mixed,none,0.1,5,0.0769230769230769,5,0,0,rank,1,18.099999999999998,14
Training,syn_n50_k05_cluster_corr_heavy_tail_low_vol_r02_s20260636,3,theta_234,1.110274517045331,0.028510521062486,0.8961111111111111,0.0397733213958481,1.189819323465362,11.33512632666667,19.0,19.0,12.0,23.0,21.0,18.8,20,theta_234,mixed,fixed,10%,crowding-pruned,repair+feasible-first,5,mixed,paper,0.1,20,0.0769230769230769,5,0,0,rank,1,18.099999999999998,15
Training,syn_n50_k05_cluster_corr_heavy_tail_low_vol_r02_s20260636,3,theta_237,1.110274517045331,0.028510521062486,0.8961111111111111,0.0397733213958481,1.189819323465362,4.6978602700000005,19.0,19.0,12.0,23.0,16.0,17.8,18,theta_237,mixed,adaptive,1%,crowding-pruned,repair+feasible-first,5,mixed,stable,0.01,20,0.0769230769230769,5,0,0,rank,1,18.099999999999998,16
Training,syn_n50_k05_cluster_corr_heavy_tail_low_vol_r02_s20260636,3,theta_034,1.110910191329746,0.0288682260937285,0.8938888888888888,0.0389799210199421,1.1797246429535444,3.729083503333333,15.5,22.5,18.5,19.5,2.0,15.6,14,theta_034,DE/best,none,10%,crowding-pruned,repair+feasible-first,2,best2,none,0.1,5,0.0769230769230769,5,0,0,rank,1,19.0,17
Training,syn_n50_k05_cluster_corr_heavy_tail_low_vol_r02_s20260636,3,theta_037,1.110910191329746,0.0288682260937285,0.8938888888888888,0.0389799210199421,1.1797246429535444,4.325505103333333,15.5,22.5,18.5,19.5,5.0,16.2,16,theta_037,DE/best,fixed,1%,crowding-pruned,repair+feasible-first,2,best2,paper,0.01,5,0.0769230769230769,5,0,0,rank,1,19.0,18
Training,syn_n50_k05_cluster_corr_heavy_tail_low_vol_r02_s20260636,3,theta_045,1.110910191329746,0.0288682260937285,0.8938888888888888,0.0389799210199421,1.1797246429535444,4.250668536666667,15.5,22.5,18.5,19.5,4.0,16.0,15,theta_045,DE/best,fixed,10%,crowding-pruned,repair+feasible-first,2,best2,paper,0.1,20,0.0769230769230769,5,0,0,rank,1,19.0,19
Training,syn_n50_k05_cluster_corr_heavy_tail_low_vol_r02_s20260636,3,theta_047,1.110910191329746,0.0288682260937285,0.8938888888888888,0.0389799210199421,1.1797246429535444,7.310206606666666,15.5,22.5,18.5,19.5,20.0,19.2,23,theta_047,DE/best,adaptive,1%,crowding-pruned,repair+feasible-first,2,best2,stable,0.01,10,0.0769230769230769,5,0,0,rank,1,19.0,20
Training,syn_n50_k05_cluster_corr_heavy_tail_low_vol_r02_s20260636,3,theta_164,1.1039853575145893,0.0260088429078047,0.7705555555555557,0.0363795114813214,1.1869823539516946,4.416699943333333,22.5,15.5,22.5,15.5,8.0,16.8,17,theta_164,DE/rand,none,1%,crowding-pruned,repair+feasible-first,5,rand2,none,0.01,10,0.0769230769230769,5,0,0,rank,1,19.0,21
Training,syn_n50_k05_cluster_corr_heavy_tail_low_vol_r02_s20260636,3,theta_170,1.1039853575145893,0.0260088429078047,0.7705555555555557,0.0363795114813214,1.1869823539516946,4.691123026666667,22.5,15.5,22.5,15.5,15.0,18.2,19,theta_170,DE/rand,none,10%,crowding-pruned,repair+feasible-first,5,rand2,none,0.1,10,0.0769230769230769,5,0,0,rank,1,19.0,22
Training,syn_n50_k05_cluster_corr_heavy_tail_low_vol_r02_s20260636,3,theta_175,1.1039853575145893,0.0260088429078047,0.7705555555555557,0.0363795114813214,1.1869823539516946,5.07985863,22.5,15.5,22.5,15.5,19.0,19.0,21,theta_175,DE/rand,fixed,5%,crowding-pruned,repair+feasible-first,5,rand2,paper,0.05,5,0.0769230769230769,5,0,0,rank,1,19.0,23
Training,syn_n50_k05_cluster_corr_heavy_tail_low_vol_r02_s20260636,3,theta_189,1.1039853575145893,0.0260088429078047,0.7705555555555557,0.0363795114813214,1.1869823539516946,11.55409742,22.5,15.5,22.5,15.5,23.0,19.8,24,theta_189,DE/rand,adaptive,10%,crowding-pruned,repair+feasible-first,5,rand2,stable,0.1,20,0.0769230769230769,5,0,0,rank,1,19.0,24
Training,syn_n50_k05_cluster_corr_mixed_extreme_events_r03_s20260635,3,theta_011,1.1368859202577524,0.0057640901978768,0.9619444444444444,0.0180424457095762,0.9337577714416084,2.93228528,1.0,1.0,1.0,1.0,1.0,1.0,1,theta_011,DE/rand,fixed,1%,crowding-pruned,repair+feasible-first,2,rand2,paper,0.01,10,0.0769230769230769,5,0,0,rank,1,1.0,1
Training,syn_n50_k05_cluster_corr_mixed_extreme_events_r03_s20260635,3,theta_223,1.1349024803984864,0.0065550468659539,0.9508333333333334,0.0240127865212524,0.9174469905332556,11.82727776,7.0,3.0,7.0,6.0,24.0,9.4,10,theta_223,mixed,none,10%,crowding-pruned,repair+feasible-first,5,mixed,none,0.1,5,0.0769230769230769,5,0,0,rank,1,5.8999999999999995,2
Training,syn_n50_k05_cluster_corr_mixed_extreme_events_r03_s20260635,3,theta_234,1.1349024803984864,0.0065550468659539,0.9508333333333334,0.0240127865212524,0.9174469905332556,10.962942323333332,7.0,3.0,7.0,6.0,21.0,8.8,8,theta_234,mixed,fixed,10%,crowding-pruned,repair+feasible-first,5,mixed,paper,0.1,20,0.0769230769230769,5,0,0,rank,1,5.8999999999999995,3
Training,syn_n50_k05_cluster_corr_mixed_extreme_events_r03_s20260635,3,theta_237,1.1349024803984864,0.0065550468659539,0.9508333333333334,0.0240127865212524,0.9174469905332556,4.50191162,7.0,3.0,7.0,6.0,12.0,7.0,5,theta_237,mixed,adaptive,1%,crowding-pruned,repair+feasible-first,5,mixed,stable,0.01,20,0.0769230769230769,5,0,0,rank,1,5.8999999999999995,4
Training,syn_n50_k05_cluster_corr_mixed_extreme_events_r03_s20260635,3,theta_034,1.1361297095092853,0.0067398631754643,0.9566666666666668,0.0255321448734324,0.9026687380642122,3.6607225033333335,3.5,6.5,3.5,12.5,2.0,5.6,2,theta_034,DE/best,none,10%,crowding-pruned,repair+feasible-first,2,best2,none,0.1,5,0.0769230769230769,5,0,0,rank,1,6.8,5
Training,syn_n50_k05_cluster_corr_mixed_extreme_events_r03_s20260635,3,theta_037,1.1361297095092853,0.0067398631754643,0.9566666666666668,0.0255321448734324,0.9026687380642122,4.143201713333334,3.5,6.5,3.5,12.5,5.0,6.2,4,theta_037,DE/best,fixed,1%,crowding-pruned,repair+feasible-first,2,best2,paper,0.01,5,0.0769230769230769,5,0,0,rank,1,6.8,6
Training,syn_n50_k05_cluster_corr_mixed_extreme_events_r03_s20260635,3,theta_045,1.1361297095092853,0.0067398631754643,0.9566666666666668,0.0255321448734324,0.9026687380642122,4.126687616666667,3.5,6.5,3.5,12.5,4.0,6.0,3,theta_045,DE/best,fixed,10%,crowding-pruned,repair+feasible-first,2,best2,paper,0.1,20,0.0769230769230769,5,0,0,rank,1,6.8,7
Training,syn_n50_k05_cluster_corr_mixed_extreme_events_r03_s20260635,3,theta_047,1.1361297095092853,0.0067398631754643,0.9566666666666668,0.0255321448734324,0.9026687380642122,6.307443473333334,3.5,6.5,3.5,12.5,20.0,9.2,9,theta_047,DE/best,adaptive,1%,crowding-pruned,repair+feasible-first,2,best2,stable,0.01,10,0.0769230769230769,5,0,0,rank,1,6.8,8
Training,syn_n50_k05_cluster_corr_mixed_extreme_events_r03_s20260635,3,theta_084,1.1328363700635231,0.0084493199192926,0.9336111111111112,0.0190566545915328,0.94012398078435,4.4360210633333335,10.0,10.0,10.0,3.0,9.0,8.4,6,theta_084,DE/rand,none,1%,crowding-pruned,repair+feasible-first,3,rand2,none,0.01,20,0.0769230769230769,5,0,0,rank,1,7.9,9
Training,syn_n50_k05_cluster_corr_mixed_extreme_events_r03_s20260635,3,theta_086,1.1328363700635231,0.0084493199192926,0.9336111111111112,0.0190566545915328,0.94012398078435,4.501889036666666,10.0,10.0,10.0,3.0,11.0,8.8,7,theta_086,DE/rand,none,5%,crowding-pruned,repair+feasible-first,3,rand2,none,0.05,10,0.0769230769230769,5,0,0,rank,1,7.9,10
Training,syn_n50_k05_cluster_corr_mixed_extreme_events_r03_s20260635,3,theta_089,1.1328363700635231,0.0084493199192926,0.9336111111111112,0.0190566545915328,0.94012398078435,4.652541493333334,10.0,10.0,10.0,3.0,16.0,9.8,11,theta_089,DE/rand,none,10%,crowding-pruned,repair+feasible-first,3,rand2,none,0.1,10,0.0769230769230769,5,0,0,rank,1,7.9,11
Training,syn_n50_k05_cluster_corr_mixed_extreme_events_r03_s20260635,3,theta_067,1.128961441566243,0.0113595768338889,0.9075,0.0240264677834382,0.899492753851283,4.47289848,18.0,18.0,18.0,9.0,10.0,14.6,16,theta_067,mixed,fixed,5%,crowding-pruned,repair+feasible-first,2,mixed,paper,0.05,5,0.0769230769230769,5,0,0,rank,1,15.299999999999999,12
Training,syn_n50_k05_cluster_corr_mixed_extreme_events_r03_s20260635,3,theta_076,1.128961441566243,0.0113595768338889,0.9075,0.0240264677834382,0.899492753851283,4.435624263333334,18.0,18.0,18.0,9.0,8.0,14.2,15,theta_076,mixed,adaptive,5%,crowding-pruned,repair+feasible-first,2,mixed,stable,0.05,5,0.0769230769230769,5,0,0,rank,1,15.299999999999999,13
Training,syn_n50_k05_cluster_corr_mixed_extreme_events_r03_s20260635,3,theta_078,1.128961441566243,0.0113595768338889,0.9075,0.0240264677834382,0.899492753851283,4.372753573333333,18.0,18.0,18.0,9.0,6.0,13.8,14,theta_078,mixed,adaptive,5%,crowding-pruned,repair+feasible-first,2,mixed,stable,0.05,20,0.0769230769230769,5,0,0,rank,1,15.299999999999999,14
Training,syn_n50_k05_cluster_corr_mixed_extreme_events_r03_s20260635,3,theta_144,1.13033409700521,0.0108758774227695,0.9244444444444444,0.0290213890328894,0.922656701774138,3.832279553333334,12.5,12.5,12.5,22.5,3.0,12.6,12,theta_144,mixed,none,10%,crowding-pruned,repair+feasible-first,3,mixed,none,0.1,20,0.0769230769230769,5,0,0,rank,1,15.5,15
Training,syn_n50_k05_cluster_corr_mixed_extreme_events_r03_s20260635,3,theta_159,1.13033409700521,0.0108758774227695,0.9244444444444444,0.0290213890328894,0.922656701774138,4.41074678,12.5,12.5,12.5,22.5,7.0,13.4,13,theta_159,mixed,adaptive,5%,crowding-pruned,repair+feasible-first,3,mixed,stable,0.05,20,0.0769230769230769,5,0,0,rank,1,15.5,16
