split,instance,K,method,run,PF_Size,Runtime,PF_Feasible_Rate,Population_Feasible_Rate,PF_Mean_Violation,PF_Max_Violation,Population_Mean_Violation,Population_Max_Violation,theta_id,N,maxFE,rng_policy,seed_policy,run_dir,HV,IGD,PF_Overlap,Diversity
test,syn_n100_k30_high_corr_heavy_tail_extreme_events_r01_s20260722,30,HandCrafted_ECMADE_MOO,1,87,4.0262951,1,1,3.713504599608282e-16,9.992007221626409e-16,3.774758283725532e-16,1.3322676295501878e-15,,,,"rng(run,'mcg16807')",run index,p0_lite_outputs\synthetic_constrained_portfolio\test\syn_n100_k30_high_corr_heavy_tail_extreme_events_r01_s20260722\K_30\ECMADE_MOO\run_001,1.0161300722526596,0.01730068303139173,0.6666666666666666,1.0930280119694824
test,syn_n100_k30_high_corr_heavy_tail_extreme_events_r01_s20260722,30,HandCrafted_ECMADE_MOO,2,64,3.4948408,1,1,3.4867941867133823e-16,1.1102230246251563e-15,3.4527936065842367e-16,1.1102230246251563e-15,,,,"rng(run,'mcg16807')",run index,p0_lite_outputs\synthetic_constrained_portfolio\test\syn_n100_k30_high_corr_heavy_tail_extreme_events_r01_s20260722\K_30\ECMADE_MOO\run_002,1.006753243485198,0.023026182078013095,0.5583333333333333,1.0110658078979953
test,syn_n100_k30_high_corr_heavy_tail_extreme_events_r01_s20260722,30,HandCrafted_ECMADE_MOO,3,100,3.6314681,1,1,3.3306690738754696e-16,1.5543122344752194e-15,3.3306690738754696e-16,1.5543122344752194e-15,,,,"rng(run,'mcg16807')",run index,p0_lite_outputs\synthetic_constrained_portfolio\test\syn_n100_k30_high_corr_heavy_tail_extreme_events_r01_s20260722\K_30\ECMADE_MOO\run_003,1.0021828294230475,0.03536322689598134,0.625,0.9701988737307079
test,syn_n100_k30_high_corr_heavy_tail_extreme_events_r01_s20260722,30,HandCrafted_ECMADE_MOO,4,100,3.8445852,1,1,3.808064974464287e-16,1.2212453270876722e-15,3.808064974464287e-16,1.2212453270876722e-15,,,,"rng(run,'mcg16807')",run index,p0_lite_outputs\synthetic_constrained_portfolio\test\syn_n100_k30_high_corr_heavy_tail_extreme_events_r01_s20260722\K_30\ECMADE_MOO\run_004,0.878394168421299,0.21804095857405273,0.5416666666666666,0.564522631835589
test,syn_n100_k30_high_corr_heavy_tail_extreme_events_r01_s20260722,30,HandCrafted_ECMADE_MOO,5,100,3.7723927,1,1,3.419486915845482e-16,9.992007221626409e-16,3.419486915845482e-16,9.992007221626409e-16,,,,"rng(run,'mcg16807')",run index,p0_lite_outputs\synthetic_constrained_portfolio\test\syn_n100_k30_high_corr_heavy_tail_extreme_events_r01_s20260722\K_30\ECMADE_MOO\run_005,0.8881744789618953,0.21500521062768324,0.5416666666666666,0.38088881620515036
test,syn_n100_k30_high_corr_heavy_tail_extreme_events_r01_s20260722,30,HandCrafted_ECMADE_MOO,6,60,3.5425176,1,1,3.034609600642094e-16,8.881784197001252e-16,3.05311331771918e-16,9.992007221626409e-16,,,,"rng(run,'mcg16807')",run index,p0_lite_outputs\synthetic_constrained_portfolio\test\syn_n100_k30_high_corr_heavy_tail_extreme_events_r01_s20260722\K_30\ECMADE_MOO\run_006,0.8873238252828123,0.146223445179016,0.5333333333333333,0.45625985065123303
test,syn_n100_k30_high_corr_heavy_tail_extreme_events_r01_s20260722,30,HandCrafted_ECMADE_MOO,7,86,3.6078125,1,1,3.5501317647897446e-16,1.1102230246251563e-15,3.630429290524262e-16,1.1102230246251563e-15,,,,"rng(run,'mcg16807')",run index,p0_lite_outputs\synthetic_constrained_portfolio\test\syn_n100_k30_high_corr_heavy_tail_extreme_events_r01_s20260722\K_30\ECMADE_MOO\run_007,1.0011273928897246,0.026788953812435047,0.45,1.085695666365159
test,syn_n100_k30_high_corr_heavy_tail_extreme_events_r01_s20260722,30,HandCrafted_ECMADE_MOO,8,100,3.9974856,1,1,3.552713678800501e-16,8.881784197001252e-16,3.552713678800501e-16,8.881784197001252e-16,,,,"rng(run,'mcg16807')",run index,p0_lite_outputs\synthetic_constrained_portfolio\test\syn_n100_k30_high_corr_heavy_tail_extreme_events_r01_s20260722\K_30\ECMADE_MOO\run_008,1.0112203188638125,0.019298378052298202,0.5416666666666666,1.1907536835786752
test,syn_n100_k30_high_corr_heavy_tail_extreme_events_r01_s20260722,30,HandCrafted_ECMADE_MOO,9,60,3.5627922,1,1,3.2196467714129544e-16,8.881784197001252e-16,3.05311331771918e-16,9.992007221626409e-16,,,,"rng(run,'mcg16807')",run index,p0_lite_outputs\synthetic_constrained_portfolio\test\syn_n100_k30_high_corr_heavy_tail_extreme_events_r01_s20260722\K_30\ECMADE_MOO\run_009,0.9962132325904204,0.038795451157975516,0.21666666666666667,1.1412728187981005
test,syn_n100_k30_high_corr_heavy_tail_extreme_events_r01_s20260722,30,HandCrafted_ECMADE_MOO,10,100,3.875275,1,1,3.563815909046752e-16,1.1102230246251563e-15,3.563815909046752e-16,1.1102230246251563e-15,,,,"rng(run,'mcg16807')",run index,p0_lite_outputs\synthetic_constrained_portfolio\test\syn_n100_k30_high_corr_heavy_tail_extreme_events_r01_s20260722\K_30\ECMADE_MOO\run_010,0.891179107635251,0.2168730961384328,0.5416666666666666,0.39557961608987446
test,syn_n100_k30_high_corr_heavy_tail_extreme_events_r01_s20260722,30,HandCrafted_ECMADE_MOO,11,100,3.6761763,1,1,4.130029651605583e-16,1.4432899320127037e-15,4.130029651605583e-16,1.4432899320127037e-15,,,,"rng(run,'mcg16807')",run index,p0_lite_outputs\synthetic_constrained_portfolio\test\syn_n100_k30_high_corr_heavy_tail_extreme_events_r01_s20260722\K_30\ECMADE_MOO\run_011,0.8867060838792253,0.21448567224906187,0.5416666666666666,0.37288194502126476
test,syn_n100_k30_high_corr_heavy_tail_extreme_events_r01_s20260722,30,HandCrafted_ECMADE_MOO,12,100,3.7451856,1,1,3.3195668436292183e-16,8.881784197001252e-16,3.3195668436292183e-16,8.881784197001252e-16,,,,"rng(run,'mcg16807')",run index,p0_lite_outputs\synthetic_constrained_portfolio\test\syn_n100_k30_high_corr_heavy_tail_extreme_events_r01_s20260722\K_30\ECMADE_MOO\run_012,1.0324626609512393,0.011985552819175004,0.9416666666666667,1.163727410823993
test,syn_n100_k30_high_corr_heavy_tail_extreme_events_r01_s20260722,30,HandCrafted_ECMADE_MOO,13,100,4.0491934,1,1,3.4861002973229917e-16,1.1102230246251563e-15,3.4861002973229917e-16,1.1102230246251563e-15,,,,"rng(run,'mcg16807')",run index,p0_lite_outputs\synthetic_constrained_portfolio\test\syn_n100_k30_high_corr_heavy_tail_extreme_events_r01_s20260722\K_30\ECMADE_MOO\run_013,1.0178919428095246,0.015126404543228807,0.7083333333333334,1.1250366801144318
test,syn_n100_k30_high_corr_heavy_tail_extreme_events_r01_s20260722,30,HandCrafted_ECMADE_MOO,14,100,3.6154309,1,1,4.0745185003743244e-16,1.3322676295501878e-15,4.0745185003743244e-16,1.3322676295501878e-15,,,,"rng(run,'mcg16807')",run index,p0_lite_outputs\synthetic_constrained_portfolio\test\syn_n100_k30_high_corr_heavy_tail_extreme_events_r01_s20260722\K_30\ECMADE_MOO\run_014,0.8886498689480619,0.21524407693624348,0.5416666666666666,0.35910180195117036
test,syn_n100_k30_high_corr_heavy_tail_extreme_events_r01_s20260722,30,HandCrafted_ECMADE_MOO,15,59,3.121443,1,1,3.4812077890788813e-16,1.1102230246251563e-15,3.241851231905457e-16,1.1102230246251563e-15,,,,"rng(run,'mcg16807')",run index,p0_lite_outputs\synthetic_constrained_portfolio\test\syn_n100_k30_high_corr_heavy_tail_extreme_events_r01_s20260722\K_30\ECMADE_MOO\run_015,0.989730719898883,0.03309352392428832,0.21666666666666667,1.072519982389715
test,syn_n100_k30_high_corr_heavy_tail_extreme_events_r01_s20260722,30,HandCrafted_ECMADE_MOO,16,63,3.3817554,1,1,3.3306690738754696e-16,1.2212453270876722e-15,3.552713678800501e-16,1.2212453270876722e-15,,,,"rng(run,'mcg16807')",run index,p0_lite_outputs\synthetic_constrained_portfolio\test\syn_n100_k30_high_corr_heavy_tail_extreme_events_r01_s20260722\K_30\ECMADE_MOO\run_016,1.0147157029861615,0.02099343149809095,0.6083333333333333,1.1434117184701875
test,syn_n100_k30_high_corr_heavy_tail_extreme_events_r01_s20260722,30,HandCrafted_ECMADE_MOO,17,64,3.056159,1,1,3.6082248300317592e-16,8.881784197001252e-16,3.5083047578154953e-16,8.881784197001252e-16,,,,"rng(run,'mcg16807')",run index,p0_lite_outputs\synthetic_constrained_portfolio\test\syn_n100_k30_high_corr_heavy_tail_extreme_events_r01_s20260722\K_30\ECMADE_MOO\run_017,0.8949498225153558,0.09522410394101541,0.49166666666666664,0.7452731454466905
test,syn_n100_k30_high_corr_heavy_tail_extreme_events_r01_s20260722,30,HandCrafted_ECMADE_MOO,18,100,3.3663697,1,1,3.652633751016765e-16,1.1102230246251563e-15,3.652633751016765e-16,1.1102230246251563e-15,,,,"rng(run,'mcg16807')",run index,p0_lite_outputs\synthetic_constrained_portfolio\test\syn_n100_k30_high_corr_heavy_tail_extreme_events_r01_s20260722\K_30\ECMADE_MOO\run_018,1.0296685409286566,0.013405725939185046,0.8916666666666667,1.1524487527441845
test,syn_n100_k30_high_corr_heavy_tail_extreme_events_r01_s20260722,30,HandCrafted_ECMADE_MOO,19,100,3.6023798,1,1,3.708144902248023e-16,1.1102230246251563e-15,3.708144902248023e-16,1.1102230246251563e-15,,,,"rng(run,'mcg16807')",run index,p0_lite_outputs\synthetic_constrained_portfolio\test\syn_n100_k30_high_corr_heavy_tail_extreme_events_r01_s20260722\K_30\ECMADE_MOO\run_019,0.9659107553596887,0.0631823611120683,0.16666666666666666,1.1178809364399525
test,syn_n100_k30_high_corr_heavy_tail_extreme_events_r01_s20260722,30,HandCrafted_ECMADE_MOO,20,78,3.0162889,1,1,3.6295752728130117e-16,1.1102230246251563e-15,3.5083047578154953e-16,1.1102230246251563e-15,,,,"rng(run,'mcg16807')",run index,p0_lite_outputs\synthetic_constrained_portfolio\test\syn_n100_k30_high_corr_heavy_tail_extreme_events_r01_s20260722\K_30\ECMADE_MOO\run_020,1.0015114960273577,0.02502445296639079,0.4,1.0904804197018332
