split,instance,K,method,runs,theta_ids,N,maxFE,rng_policy,seed_policy,PF_Drift,HV,IGD,PF_Overlap,Diversity,Runtime,PF_Size,PF_Feasible_Rate,Population_Feasible_Rate,PF_Mean_Violation,PF_Max_Violation,Population_Mean_Violation,Population_Max_Violation,rank_HV,rank_IGD,rank_PF_Overlap,rank_PF_Drift,rank_Diversity,rank_Runtime,InstanceRankScore,RankBasedCompositeRank,HV_score,IGD_score,PF_Overlap_score,PF_Drift_score,DiversityScore,RuntimeScore,PerformanceScore,StabilityScore,J_stability,J_performance,EqualWeightedScore,PerformanceRank,StabilityWeightedRank,EqualWeightedRank
test,syn_n50_k05_high_corr_mixed_high_vol_r02_s20260637,3,ExperimentC_NoReplicate_ECMADE_MOO,30,theta_131,100.0,10000.0,"rng(run,'mcg16807')",run index,0.018904173973397883,0.9911016528340255,0.006931832564824196,0.9569444444444444,1.2917458395885537,4.456983919999999,100.0,1.0,1.0,1.632027846198979e-17,2.1834386150961389e-16,1.632027846198979e-17,2.1834386150961389e-16,3.0,3.0,5.0,1.0,3.0,3.0,3.0,3.0,0.1800253592169097,0.7773627096114456,0.0,1.0,0.8874997747241692,0.7898146776923232,0.4786940344141777,0.5,0.6011549313176106,0.5968937382004461,0.6640021217076675,3.0,3.0,2.0
test,syn_n50_k05_pathological_cov_mixed_low_vol_r01_s20260638,3,HandCrafted_ECMADE_MOO,30,,,,"rng(run,'mcg16807')",run index,0.035249721827598994,1.1082296064197819,0.011179186465000188,0.9216666666666666,1.254945123624922,6.386427153333333,100.0,1.0,1.0,1.7974510768681282e-16,1.0362081563168128e-15,1.7974510768681282e-16,1.0362081563168128e-15,4.0,4.0,5.0,1.0,4.0,4.0,3.6666666666666665,4.0,0.39385131822879665,0.7415787949930045,0.0,1.0,0.7790013567737787,0.6085248146530136,0.5677150566109006,0.5,0.5835815169727822,0.5971245282949623,0.6138103070094232,4.0,4.0,4.0
test,syn_n50_k05_pathological_cov_mixed_low_vol_r01_s20260638,3,RandomConfig_ECMADE_MOO,30,theta_17,100.0,10000.0,"rng(run,'mcg16807')",run index,0.046668789355916666,1.1074504787256159,0.014668881521896032,0.9238888888888891,1.2313128592440277,11.578524246666666,100.0,1.0,1.0,1.495100339828544e-17,1.9243865760169368e-16,1.495100339828544e-17,1.9243865760169368e-16,5.0,5.0,4.0,5.0,5.0,5.0,4.833333333333333,5.0,0.0,0.0,0.0987654320987756,0.0,0.0,0.0,0.0,0.0493827160493878,0.02222222222222451,0.01234567901234695,0.01234567901234695,5.0,5.0,5.0
test,syn_n50_k05_pathological_cov_mixed_low_vol_r01_s20260638,3,BayesianConfig_ECMADE_MOO,30,theta_02,100.0,10000.0,"rng(run,'mcg16807')",run index,0.035457625041929036,1.1094287066966935,0.009963117170949666,0.9441666666666667,1.2616494744185724,3.0462557700000006,100.0,1.0,1.0,1.731947918415244e-17,2.146431180941967e-16,1.731947918415244e-17,2.146431180941967e-16,2.0,2.0,2.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,0.9817933282367871,1.0,1.0,1.0,0.9908966641183936,0.995903498853277,0.9977241660295985,0.9977241660295983,2.0,1.0,1.0
test,syn_n50_k05_pathological_cov_mixed_low_vol_r01_s20260638,3,MetaDesigned_ECMADE_MOO,30,theta_01,100.0,10000.0,"rng(run,'mcg16807')",run index,0.035457625041929036,1.1094287066966935,0.009963117170949666,0.9441666666666667,1.2616494744185724,3.159905136666666,100.0,1.0,1.0,1.731947918415244e-17,2.146431180941967e-16,1.731947918415244e-17,2.146431180941967e-16,2.0,2.0,2.0,3.0,2.0,2.0,2.1666666666666665,2.0,1.0,1.0,1.0,0.9817933282367871,1.0,0.9866800526756203,1.0,0.9908966641183936,0.9945715041208391,0.9963921712971605,0.9943941791985034,2.0,2.0,2.0
test,syn_n50_k05_pathological_cov_mixed_low_vol_r01_s20260638,3,ExperimentC_NoReplicate_ECMADE_MOO,30,theta_011,100.0,10000.0,"rng(run,'mcg16807')",run index,0.035457625041929036,1.1094287066966935,0.009963117170949666,0.9441666666666667,1.2616494744185724,5.791326700000001,100.0,1.0,1.0,1.731947918415244e-17,2.146431180941967e-16,1.731947918415244e-17,2.146431180941967e-16,2.0,2.0,2.0,3.0,2.0,3.0,2.3333333333333335,3.0,1.0,1.0,1.0,0.9817933282367871,1.0,0.6782718526137579,1.0,0.9908966641183936,0.9637306841146528,0.9655513512909742,0.9172921291830378,2.0,3.0,3.0
test,syn_n50_k10_cluster_corr_skewed_high_vol_r01_s20260649,5,HandCrafted_ECMADE_MOO,30,,,,"rng(run,'mcg16807')",run index,0.02400305004852454,1.1187187928708595,0.005047381265830702,0.9802777777777779,1.0338571261778982,3.534234983333334,100.0,1.0,1.0,3.4069043882330627e-16,1.2915594519805987e-15,3.4069043882330627e-16,1.2915594519805987e-15,3.0,1.0,3.0,4.0,1.0,3.0,2.5,3.0,0.8819293328063269,1.0,0.9888888888888894,0.21029279366484088,1.0,0.6940933474857822,0.9409646664031635,0.5995908412768651,0.7744663799239584,0.8427411449492181,0.8086622137914528,3.0,1.0,1.0
test,syn_n50_k10_cluster_corr_skewed_high_vol_r01_s20260649,5,RandomConfig_ECMADE_MOO,30,theta_03,100.0,10000.0,"rng(run,'mcg16807')",run index,0.02636800562435987,1.1107262131070579,0.011774963428924038,0.9308333333333335,1.0209901032798565,7.097062550000001,100.0,1.0,1.0,2.124226720449467e-17,2.1834386150961389e-16,2.124226720449467e-17,2.1834386150961389e-16,5.0,5.0,5.0,5.0,2.0,5.0,4.5,5.0,0.0,0.0,0.0,0.0,0.8330870354715042,0.0,0.0,0.0,0.16661740709430084,0.16661740709430084,0.20827175886787605,5.0,5.0,5.0
test,syn_n50_k10_cluster_corr_skewed_high_vol_r01_s20260649,5,BayesianConfig_ECMADE_MOO,30,theta_02,100.0,10000.0,"rng(run,'mcg16807')",run index,0.017125544625091634,1.1197888210354834,0.005693447338803839,0.9808333333333334,0.9662531135407126,1.9639956800000002,100.0,1.0,1.0,2.316665378051159e-17,2.2204460492503104e-16,2.316665378051159e-17,2.2204460492503104e-16,1.5,2.5,1.5,2.5,3.5,1.0,2.0833333333333335,1.0,1.0,0.9039675685393522,1.0,0.8218433207515723,0.12303053684532227,1.0,0.9519837842696761,0.9109216603757861,0.7725168006055873,0.7807292253843653,0.746483995372696,1.5,2.0,2.0
test,syn_n50_k10_cluster_corr_skewed_high_vol_r01_s20260649,5,MetaDesigned_ECMADE_MOO,30,theta_01,100.0,10000.0,"rng(run,'mcg16807')",run index,0.017125544625091634,1.1197888210354834,0.005693447338803839,0.9808333333333334,0.9662531135407126,2.0609683266666665,100.0,1.0,1.0,2.316665378051159e-17,2.2204460492503104e-16,2.316665378051159e-17,2.2204460492503104e-16,1.5,2.5,1.5,2.5,3.5,2.0,2.25,2.0,1.0,0.9039675685393522,1.0,0.8218433207515723,0.12303053684532227,0.9811082440337141,0.9519837842696761,0.9109216603757861,0.7706276250089586,0.7788400497877367,0.7417610563811247,1.5,3.0,3.0
test,syn_n50_k10_cluster_corr_skewed_high_vol_r01_s20260649,5,ExperimentC_NoReplicate_ECMADE_MOO,30,theta_086,100.0,10000.0,"rng(run,'mcg16807')",run index,0.01512199222266179,1.1181758286549552,0.006011900492672988,0.9794444444444446,0.9567689087683694,3.9477608866666674,100.0,1.0,1.0,2.246351253158233e-17,2.2574534834044824e-16,2.246351253158233e-17,2.2574534834044824e-16,4.0,4.0,4.0,1.0,5.0,4.0,3.6666666666666665,4.0,0.8220167535363766,0.8566321148579179,0.9722222222222223,1.0,0.0,0.6135321715248439,0.8393244341971473,0.9861111111111112,0.7149343257017713,0.6855769903189786,0.6097419292082755,4.0,4.0,4.0
test,syn_n50_k10_low_corr_skewed_extreme_events_r02_s20260650,5,HandCrafted_ECMADE_MOO,30,,,,"rng(run,'mcg16807')",run index,0.02923497475724622,1.1757134024888225,0.00781251293617944,0.9422222222222222,0.891206182618178,3.3781892700000005,100.0,1.0,1.0,3.5745480649514626e-16,1.3285668861347707e-15,3.5745480649514626e-16,1.3285668861347707e-15,2.5,2.5,4.5,4.5,1.5,3.0,3.0833333333333335,2.5,0.08078945810233257,0.05438730854565329,0.0,0.0,1.0,0.7298866194163445,0.06758838332399293,0.0,0.2898857577726327,0.3034034344374313,0.44936875068508436,2.5,4.0,2.0
test,syn_n50_k10_low_corr_skewed_extreme_events_r02_s20260650,5,RandomConfig_ECMADE_MOO,30,theta_14,100.0,10000.0,"rng(run,'mcg16807')",run index,0.02923497475724622,1.1757134024888225,0.00781251293617944,0.9422222222222222,0.891206182618178,7.164501143333334,100.0,1.0,1.0,2.0169051614023675e-17,2.1834386150961389e-16,2.0169051614023675e-17,2.1834386150961389e-16,2.5,2.5,4.5,4.5,1.5,5.0,3.4166666666666665,5.0,0.08078945810233257,0.05438730854565329,0.0,0.0,1.0,0.0,0.06758838332399293,0.0,0.21689709583099825,0.23041477249579684,0.26689709583099824,2.5,5.0,5.0
test,syn_n50_k10_low_corr_skewed_extreme_events_r02_s20260650,5,BayesianConfig_ECMADE_MOO,30,theta_02,100.0,10000.0,"rng(run,'mcg16807')",run index,0.02108208485687708,1.1753932923586163,0.007927262020542492,0.9477777777777778,0.8603051165342356,1.9769668433333334,100.0,1.0,1.0,2.4943010619911858e-17,2.2204460492503104e-16,2.4943010619911858e-17,2.2204460492503104e-16,4.5,4.5,2.5,2.5,3.5,1.0,3.0833333333333335,2.5,0.0,0.0,0.24390243902439418,0.8624089321673788,0.20222121083656902,1.0,0.0,0.5531556855958865,0.3893643006854627,0.2787331635662854,0.43884422410811386,4.5,2.0,3.0
test,syn_n50_k10_low_corr_skewed_extreme_events_r02_s20260650,5,MetaDesigned_ECMADE_MOO,30,theta_02,100.0,10000.0,"rng(run,'mcg16807')",run index,0.02108208485687708,1.1753932923586163,0.007927262020542492,0.9477777777777778,0.8603051165342356,2.0702658466666666,100.0,1.0,1.0,2.4943010619911858e-17,2.2204460492503104e-16,2.4943010619911858e-17,2.2204460492503104e-16,4.5,4.5,2.5,2.5,3.5,2.0,3.25,4.0,0.0,0.0,0.24390243902439418,0.8624089321673788,0.20222121083656902,0.9820147688790543,0.0,0.5531556855958865,0.38756577757336813,0.27693464045419086,0.4343479163278774,4.5,3.0,4.0
test,syn_n50_k10_low_corr_skewed_extreme_events_r02_s20260650,5,ExperimentC_NoReplicate_ECMADE_MOO,30,theta_086,100.0,10000.0,"rng(run,'mcg16807')",run index,0.01978135061645775,1.1793555683501287,0.005817411626553416,0.965,0.8524723048770237,3.8006275066666664,100.0,1.0,1.0,2.290760174143239e-17,2.1464311809419669e-16,2.290760174143239e-17,2.1464311809419669e-16,1.0,1.0,1.0,1.0,5.0,4.0,2.1666666666666665,1.0,1.0,1.0,1.0,1.0,0.0,0.6484532809097121,1.0,1.0,0.7648453280909712,0.7648453280909712,0.6621133202274281,1.0,1.0,1.0
test,syn_n50_k20_cluster_corr_skewed_high_vol_r01_s20260662,10,HandCrafted_ECMADE_MOO,30,,,,"rng(run,'mcg16807')",run index,0.11249678675538606,1.0435594671414272,0.032367096059397055,0.7324999999999999,1.2128036491404584,1.9595862666666666,99.83333333333333,1.0,1.0,4.149292994962675e-16,1.5987211554602255e-15,4.1518640377565435e-16,1.6135241291218942e-15,4.5,4.5,4.5,4.5,4.5,3.0,4.25,4.0,0.0,0.0,0.0,0.0,0.0,0.8647106071479194,0.0,0.0,0.08647106071479194,0.08647106071479194,0.21617765178697984,4.5,4.0,4.0
test,syn_n50_k20_cluster_corr_skewed_high_vol_r01_s20260662,10,RandomConfig_ECMADE_MOO,30,theta_14,100.0,10000.0,"rng(run,'mcg16807')",run index,0.11249678675538606,1.0435594671414272,0.032367096059397055,0.7324999999999999,1.2128036491404584,4.89932799,99.83333333333333,1.0,1.0,5.1142326241373224e-17,2.7015426932545464e-16,5.110726656691138e-17,2.7015426932545464e-16,4.5,4.5,4.5,4.5,4.5,5.0,4.583333333333333,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,5.0,5.0
test,syn_n50_k20_cluster_corr_skewed_high_vol_r01_s20260662,10,BayesianConfig_ECMADE_MOO,30,theta_02,100.0,10000.0,"rng(run,'mcg16807')",run index,0.06223742113271549,1.0601911638365484,0.013023524989476556,0.8574999999999998,1.2805800082635872,1.4996452533333333,100.0,1.0,1.0,5.97670061589876e-17,3.4046839421838136e-16,5.97670061589876e-17,3.4046839421838136e-16,3.0,3.0,3.0,3.0,3.0,1.0,2.6666666666666665,3.0,0.8249549711570104,0.9114482850429408,0.6627393225331362,0.7293734135470341,0.6677123001285076,1.0,0.8682016280999756,0.6960563680400851,0.7638182326687338,0.7982472846807119,0.8079925740671421,3.0,3.0,3.0
test,syn_n50_k20_cluster_corr_skewed_high_vol_r01_s20260662,10,MetaDesigned_ECMADE_MOO,30,theta_17,100.0,10000.0,"rng(run,'mcg16807')",run index,0.043589194719294434,1.0637201998803245,0.011144201258504247,0.9211111111111111,1.3143089817666278,1.6152954800000001,100.0,1.0,1.0,5.465998024571188e-17,2.8865798640254066e-16,5.465998024571188e-17,2.8865798640254066e-16,1.5,1.5,1.5,1.5,1.5,2.0,1.5833333333333333,1.0,1.0,1.0,1.0,1.0,1.0,0.9659820531429764,1.0,1.0,0.9965982053142975,0.9965982053142975,0.9914955132857441,1.5,1.0,1.0
test,syn_n50_k20_cluster_corr_skewed_high_vol_r01_s20260662,10,ExperimentC_NoReplicate_ECMADE_MOO,30,theta_170,100.0,10000.0,"rng(run,'mcg16807')",run index,0.043589194719294434,1.0637201998803245,0.011144201258504247,0.9211111111111111,1.3143089817666278,2.427847153333333,100.0,1.0,1.0,5.465998024571188e-17,2.8865798640254066e-16,5.465998024571188e-17,2.8865798640254066e-16,1.5,1.5,1.5,1.5,1.5,4.0,1.9166666666666667,2.0,1.0,1.0,1.0,1.0,1.0,0.7269739643676025,1.0,1.0,0.9726973964367601,0.9726973964367601,0.9317434910919007,1.5,2.0,2.0
test,syn_n50_k20_pathological_cov_normal_extreme_events_r02_s20260661,10,HandCrafted_ECMADE_MOO,30,,,,"rng(run,'mcg16807')",run index,0.02980546550607598,0.8726239862479784,0.0076556079588085075,0.9838888888888888,1.380744039474051,2.369386923333333,100.0,1.0,1.0,3.204473723409744e-16,9.547918011776346e-16,3.204473723409744e-16,9.547918011776346e-16,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.9339934714109841,0.9192394272617826,0.9444444444444424,0.8552571197323847,0.9140678210509922,0.8528841558353089,0.9266164493363833,0.8998507820884136,0.9046889440676114,0.9100420775172053,0.8983548020777745,3.0,3.0,3.0
test,syn_n50_k20_pathological_cov_normal_extreme_events_r02_s20260661,10,RandomConfig_ECMADE_MOO,30,theta_18,100.0,10000.0,"rng(run,'mcg16807')",run index,0.06327752148284463,0.8656401415897961,0.01749747466490949,0.9297222222222223,1.283059486736224,6.245172583333332,100.0,1.0,1.0,4.04121180963557e-17,2.59052039079203e-16,4.04121180963557e-17,2.59052039079203e-16,4.0,4.0,4.0,5.0,4.0,5.0,4.333333333333333,5.0,0.4456549649307378,0.41377529676358715,0.40277777777777757,0.0,0.43332635048411683,0.0,0.4297151308471625,0.20138888888888878,0.284719052808614,0.33038430120026874,0.266107592555042,4.0,4.0,5.0
test,syn_n50_k20_pathological_cov_normal_extreme_events_r02_s20260661,10,BayesianConfig_ECMADE_MOO,30,theta_02,100.0,10000.0,"rng(run,'mcg16807')",run index,0.03547922436290565,0.8592667243701366,0.025554072692965096,0.8894444444444446,1.1950094778891767,1.70084422,100.0,1.0,1.0,4.759156032226505e-17,2.7385501274087186e-16,4.759156032226505e-17,2.7385501274087186e-16,5.0,5.0,5.0,4.0,5.0,1.0,4.166666666666667,4.0,0.0,0.0,0.0,0.710284768427877,0.0,1.0,0.0,0.3551423842139385,0.25981407289627234,0.18878559605348463,0.33878559605348463,5.0,5.0,4.0
test,syn_n50_k20_pathological_cov_normal_extreme_events_r02_s20260661,10,MetaDesigned_ECMADE_MOO,30,theta_13,100.0,10000.0,"rng(run,'mcg16807')",run index,0.024140687419139592,0.873567961248873,0.006083122901927213,0.9894444444444446,1.3982050803460244,1.766784483333333,100.0,1.0,1.0,3.3676765080296416e-17,2.6275278249462024e-16,3.3676765080296416e-17,2.6275278249462024e-16,1.5,1.5,1.5,1.5,1.5,2.0,1.5833333333333333,1.0,1.0,1.0,1.0,1.0,1.0,0.9854895469558533,1.0,1.0,0.9985489546955852,0.9985489546955852,0.9963723867389633,1.5,1.0,1.0
test,syn_n50_k20_pathological_cov_normal_extreme_events_r02_s20260661,10,ExperimentC_NoReplicate_ECMADE_MOO,30,theta_131,100.0,10000.0,"rng(run,'mcg16807')",run index,0.024140687419139592,0.873567961248873,0.006083122901927213,0.9894444444444446,1.3982050803460244,2.6930046266666667,100.0,1.0,1.0,3.3676765080296416e-17,2.6275278249462024e-16,3.3676765080296416e-17,2.6275278249462024e-16,1.5,1.5,1.5,1.5,1.5,4.0,1.9166666666666667,2.0,1.0,1.0,1.0,1.0,1.0,0.7816706172309031,1.0,1.0,0.9781670617230902,0.9781670617230902,0.9454176543077257,1.5,2.0,2.0
test,syn_n50_k30_cluster_corr_heavy_tail_low_vol_r02_s20260673,15,HandCrafted_ECMADE_MOO,30,,,,"rng(run,'mcg16807')",run index,0.06669839597840442,0.9831709859588017,0.03309958247554916,0.6311111111111111,1.1249332053889305,2.185538643333333,99.56666666666666,1.0,1.0,4.1849127978936185e-16,1.4691951359206237e-15,4.1844305798122156e-16,1.4691951359206237e-15,5.0,5.0,4.0,3.0,3.0,3.0,3.8333333333333335,5.0,0.0,0.0,0.1735985533453888,0.21351982850109288,0.5647138274429828,0.7502761239453267,0.0,0.19355919092324084,0.2750720137985876,0.23636017561393946,0.3771372855778876,5.0,5.0,5.0
test,syn_n50_k30_cluster_corr_heavy_tail_low_vol_r02_s20260673,15,RandomConfig_ECMADE_MOO,30,theta_11,100.0,10000.0,"rng(run,'mcg16807')",run index,0.07669547034869768,1.0146035493670196,0.021147913409610905,0.885,1.1662891085450218,4.652956826666667,99.93333333333334,1.0,1.0,7.726245946881189e-17,3.7747582837255336e-16,7.723451507975671e-17,3.7747582837255336e-16,1.0,1.0,1.0,5.0,2.0,5.0,2.5,1.0,1.0,1.0,1.0,0.0,0.7956786654551781,0.0,1.0,0.5,0.6341357330910355,0.7341357330910356,0.5739196663637945,1.0,1.0,1.0
test,syn_n50_k30_cluster_corr_heavy_tail_low_vol_r02_s20260673,15,BayesianConfig_ECMADE_MOO,30,theta_02,100.0,10000.0,"rng(run,'mcg16807')",run index,0.029875114410457062,0.993878166293529,0.03293978081821123,0.7958333333333335,1.023817162966038,1.3642766933333335,99.93333333333334,1.0,1.0,7.566358726260005e-17,4.144832625267252e-16,7.560618797697318e-17,4.144832625267252e-16,2.5,3.5,2.5,1.5,4.5,1.0,2.5833333333333335,2.0,0.34063974343015085,0.013370656136501983,0.7097649186256787,1.0,0.0,1.0,0.1770051997833264,0.8548824593128393,0.5289484066366094,0.39337295473070677,0.5079719147740415,3.5,2.0,2.0
test,syn_n50_k30_cluster_corr_heavy_tail_low_vol_r02_s20260673,15,MetaDesigned_ECMADE_MOO,30,theta_02,100.0,10000.0,"rng(run,'mcg16807')",run index,0.029875114410457062,0.993878166293529,0.03293978081821123,0.7958333333333335,1.023817162966038,1.41000569,99.93333333333334,1.0,1.0,7.566358726260005e-17,4.144832625267252e-16,7.560618797697318e-17,4.144832625267252e-16,2.5,3.5,2.5,1.5,4.5,2.0,2.75,3.0,0.34063974343015085,0.013370656136501983,0.7097649186256787,1.0,0.0,0.9860950305859277,0.1770051997833264,0.8548824593128393,0.5275579096952021,0.3919824577892995,0.5044956724205234,3.5,3.0,3.0
test,syn_n50_k30_cluster_corr_heavy_tail_low_vol_r02_s20260673,15,ExperimentC_NoReplicate_ECMADE_MOO,30,theta_078,100.0,10000.0,"rng(run,'mcg16807')",run index,0.07519237908966582,0.9919472465137538,0.02859470488844642,0.5777777777777777,1.2028743021913066,3.4845190833333333,85.43333333333334,1.0,1.0,7.182637495769493e-17,3.922788020342221e-16,7.183142969324762e-17,3.996802888650565e-16,4.0,2.0,5.0,4.0,1.0,4.0,3.3333333333333335,4.0,0.27920918955841695,0.3769245585908539,0.0,0.03210337104259839,1.0,0.35529078413260917,0.3280668740746354,0.016051685521299194,0.3247690554165044,0.3871720931271717,0.42485233593213595,2.0,4.0,4.0
test,syn_n50_k30_low_corr_heavy_tail_high_vol_r03_s20260674,15,HandCrafted_ECMADE_MOO,30,,,,"rng(run,'mcg16807')",run index,0.04180650000602922,1.000787151573112,0.030104080863429312,0.8152777777777778,0.8049146084570451,2.2702110199999996,99.2,1.0,1.0,4.0506118253214244e-16,1.2878587085651815e-15,4.0508337425156536e-16,1.2878587085651815e-15,4.5,4.5,3.5,3.5,4.5,3.0,3.9166666666666665,4.0,0.0,0.0,0.3602771362586595,0.4942494144727221,0.0,0.7113132377519712,0.0,0.42726327536569075,0.26339979768975796,0.1779471426166198,0.2846441282794155,4.5,3.0,4.0
test,syn_n50_k30_low_corr_heavy_tail_high_vol_r03_s20260674,15,RandomConfig_ECMADE_MOO,30,theta_24,100.0,10000.0,"rng(run,'mcg16807')",run index,0.05456143846284078,1.0118924144403656,0.029563717566727075,0.7719444444444445,0.8703890793297119,4.526169716666667,97.26666666666667,1.0,1.0,5.527387307783954e-17,2.8865798640254066e-16,5.495603971894525e-17,2.8865798640254066e-16,3.0,3.0,5.0,5.0,1.0,5.0,3.6666666666666665,3.0,0.3167617926971098,0.08628135703388277,0.0,0.0,1.0,0.0,0.2015215748654963,0.0,0.2503803937163741,0.2906847086894733,0.3003803937163741,3.0,4.0,3.0
test,syn_n50_k30_low_corr_heavy_tail_high_vol_r03_s20260674,15,BayesianConfig_ECMADE_MOO,30,theta_02,100.0,10000.0,"rng(run,'mcg16807')",run index,0.028754754462175135,1.0358458711639327,0.023841276066675403,0.8922222222222224,0.8606944751202251,1.3546292800000004,97.06666666666666,1.0,1.0,5.945749437313785e-17,2.997602166487923e-16,5.950795411990838e-17,2.997602166487923e-16,1.5,1.5,1.5,1.5,2.5,1.0,1.5833333333333333,1.0,1.0,1.0,1.0,1.0,0.8519330652042901,1.0,1.0,1.0,0.9703866130408579,0.9703866130408579,0.9629832663010726,1.5,1.0,1.0
test,syn_n50_k30_low_corr_heavy_tail_high_vol_r03_s20260674,15,MetaDesigned_ECMADE_MOO,30,theta_01,100.0,10000.0,"rng(run,'mcg16807')",run index,0.028754754462175135,1.0358458711639327,0.023841276066675403,0.8922222222222224,0.8606944751202251,1.3858777199999999,97.06666666666666,1.0,1.0,5.945749437313785e-17,2.997602166487923e-16,5.950795411990838e-17,2.997602166487923e-16,1.5,1.5,1.5,1.5,2.5,2.0,1.75,2.0,1.0,1.0,1.0,1.0,0.8519330652042901,0.9901472358230935,1.0,1.0,0.9694013366231673,0.9694013366231673,0.9605200752568459,1.5,2.0,2.0
test,syn_n50_k30_low_corr_heavy_tail_high_vol_r03_s20260674,15,ExperimentC_NoReplicate_ECMADE_MOO,30,theta_144,100.0,10000.0,"rng(run,'mcg16807')",run index,0.04180650000602922,1.000787151573112,0.030104080863429312,0.8152777777777778,0.8049146084570451,3.73979684,99.2,1.0,1.0,5.704595351117929e-17,2.9976021664879224e-16,5.702845603157889e-17,2.9976021664879224e-16,4.5,4.5,3.5,3.5,4.5,4.0,4.083333333333333,5.0,0.0,0.0,0.3602771362586595,0.4942494144727221,0.0,0.24794666578274996,0.0,0.42726327536569075,0.21706314049283584,0.1316104854196977,0.16880248528711017,4.5,5.0,5.0
