split,instance,K,method,HV,IGD,PF_Overlap,PF_Drift,Diversity,Runtime,rank_HV,rank_IGD,rank_PF_Overlap,rank_PF_Drift,rank_Runtime,LabelScore,ThetaRank,source_theta_id,source_operator,source_migration,source_elite_ratio,source_archive_strategy,source_constraint_handling,subpops,operatorMode,exchangeMode,eliteRatio,stagnationThreshold,theta,archiveLimitFactor,consensusArchive,archiveConsWeight,bestGuide,minSubpopSize,C_LabelScore,C_ThetaRank
train,syn_n500_k10_high_corr_normal_low_vol_r03_s20260784,50,theta_118,0.8606792019414128,0.0941059766496393,0.0319444444444444,0.0937875575400166,0.8967573589647486,3.30703416,17.0,17.0,19.0,17.0,1.0,14.2,14,theta_118,DE/best,fixed,1%,crowding-pruned,repair+feasible-first,3,best2,paper,0.01,5,0.0769230769230769,5,0,0,rank,1,17.6,17
train,syn_n500_k10_high_corr_normal_low_vol_r03_s20260784,50,theta_131,0.8606792019414128,0.0941059766496393,0.0319444444444444,0.0937875575400166,0.8967573589647486,4.969717276666667,17.0,17.0,19.0,17.0,15.0,17.0,19,theta_131,DE/best,adaptive,5%,crowding-pruned,repair+feasible-first,3,best2,stable,0.05,10,0.0769230769230769,5,0,0,rank,1,17.6,18
train,syn_n500_k10_high_corr_normal_low_vol_r03_s20260784,50,theta_132,0.8606792019414128,0.0941059766496393,0.0319444444444444,0.0937875575400166,0.8967573589647486,9.265856446666666,17.0,17.0,19.0,17.0,22.0,18.4,20,theta_132,DE/best,adaptive,5%,crowding-pruned,repair+feasible-first,3,best2,stable,0.05,20,0.0769230769230769,5,0,0,rank,1,17.6,19
train,syn_n500_k10_high_corr_normal_low_vol_r03_s20260784,50,theta_200,0.8727412496840424,0.089426947912889,0.04,0.1015154993845922,0.9550301774662516,4.06250384,12.0,15.0,17.0,24.0,7.0,15.0,16,theta_200,DE/best,fixed,1%,crowding-pruned,repair+feasible-first,5,best2,paper,0.01,10,0.0769230769230769,5,0,0,rank,1,17.7,20
train,syn_n500_k10_high_corr_normal_low_vol_r03_s20260784,50,theta_034,0.8288868516492996,0.1086111828675857,0.0233333333333333,0.091502407467022,0.8479232714376658,9.200597086666669,22.5,22.5,22.5,13.5,20.0,20.2,23,theta_034,DE/best,none,10%,crowding-pruned,repair+feasible-first,2,best2,none,0.1,5,0.0769230769230769,5,0,0,rank,1,19.8,21
train,syn_n500_k10_high_corr_normal_low_vol_r03_s20260784,50,theta_037,0.8288868516492996,0.1086111828675857,0.0233333333333333,0.091502407467022,0.8479232714376658,9.082504316666668,22.5,22.5,22.5,13.5,19.0,20.0,22,theta_037,DE/best,fixed,1%,crowding-pruned,repair+feasible-first,2,best2,paper,0.01,5,0.0769230769230769,5,0,0,rank,1,19.8,22
train,syn_n500_k10_high_corr_normal_low_vol_r03_s20260784,50,theta_045,0.8288868516492996,0.1086111828675857,0.0233333333333333,0.091502407467022,0.8479232714376658,8.962741883333333,22.5,22.5,22.5,13.5,18.0,19.8,21,theta_045,DE/best,fixed,10%,crowding-pruned,repair+feasible-first,2,best2,paper,0.1,20,0.0769230769230769,5,0,0,rank,1,19.8,23
train,syn_n500_k10_high_corr_normal_low_vol_r03_s20260784,50,theta_047,0.8288868516492996,0.1086111828675857,0.0233333333333333,0.091502407467022,0.8479232714376658,9.354124553333332,22.5,22.5,22.5,13.5,23.0,20.8,24,theta_047,DE/best,adaptive,1%,crowding-pruned,repair+feasible-first,2,best2,stable,0.01,10,0.0769230769230769,5,0,0,rank,1,19.8,24
train,syn_n50_k30_high_corr_heavy_tail_extreme_events_r01_s20260663,15,theta_118,0.828805880492909,0.0062424531890906,0.9800000000000002,0.0120246232370746,1.3685910218222153,1.7807287733333337,7.0,7.0,8.0,2.0,1.0,5.0,1,theta_118,DE/best,fixed,1%,crowding-pruned,repair+feasible-first,3,best2,paper,0.01,5,0.0769230769230769,5,0,0,rank,1,5.8,1
train,syn_n50_k30_high_corr_heavy_tail_extreme_events_r01_s20260663,15,theta_131,0.828805880492909,0.0062424531890906,0.9800000000000002,0.0120246232370746,1.3685910218222153,3.5067483299999997,7.0,7.0,8.0,2.0,13.0,7.4,3,theta_131,DE/best,adaptive,5%,crowding-pruned,repair+feasible-first,3,best2,stable,0.05,10,0.0769230769230769,5,0,0,rank,1,5.8,2
train,syn_n50_k30_high_corr_heavy_tail_extreme_events_r01_s20260663,15,theta_132,0.828805880492909,0.0062424531890906,0.9800000000000002,0.0120246232370746,1.3685910218222153,7.848321516666668,7.0,7.0,8.0,2.0,24.0,9.6,8,theta_132,DE/best,adaptive,5%,crowding-pruned,repair+feasible-first,3,best2,stable,0.05,20,0.0769230769230769,5,0,0,rank,1,5.8,3
train,syn_n50_k30_high_corr_heavy_tail_extreme_events_r01_s20260663,15,theta_144,0.8290560167601498,0.0060597931393234,0.981388888888889,0.0155853884526269,1.36713098412526,7.641372659999999,4.5,4.5,1.5,15.5,21.0,9.4,7,theta_144,mixed,none,10%,crowding-pruned,repair+feasible-first,3,mixed,none,0.1,20,0.0769230769230769,5,0,0,rank,1,6.8999999999999995,4
train,syn_n50_k30_high_corr_heavy_tail_extreme_events_r01_s20260663,15,theta_159,0.8290560167601498,0.0060597931393234,0.981388888888889,0.0155853884526269,1.36713098412526,3.222027143333333,4.5,4.5,1.5,15.5,9.0,7.0,2,theta_159,mixed,adaptive,5%,crowding-pruned,repair+feasible-first,3,mixed,stable,0.05,20,0.0769230769230769,5,0,0,rank,1,6.8999999999999995,5
train,syn_n50_k30_high_corr_heavy_tail_extreme_events_r01_s20260663,15,theta_034,0.8277573341525225,0.0066051414588462,0.9811111111111112,0.0139034391836044,1.3674322088599256,7.709596396666668,10.5,10.5,4.5,9.5,23.0,11.6,12,theta_034,DE/best,none,10%,crowding-pruned,repair+feasible-first,2,best2,none,0.1,5,0.0769230769230769,5,0,0,rank,1,8.4,6
train,syn_n50_k30_high_corr_heavy_tail_extreme_events_r01_s20260663,15,theta_037,0.8277573341525225,0.0066051414588462,0.9811111111111112,0.0139034391836044,1.3674322088599256,7.467910366666667,10.5,10.5,4.5,9.5,18.0,10.6,9,theta_037,DE/best,fixed,1%,crowding-pruned,repair+feasible-first,2,best2,paper,0.01,5,0.0769230769230769,5,0,0,rank,1,8.4,7
train,syn_n50_k30_high_corr_heavy_tail_extreme_events_r01_s20260663,15,theta_045,0.8277573341525225,0.0066051414588462,0.9811111111111112,0.0139034391836044,1.3674322088599256,7.680817796666667,10.5,10.5,4.5,9.5,22.0,11.4,11,theta_045,DE/best,fixed,10%,crowding-pruned,repair+feasible-first,2,best2,paper,0.1,20,0.0769230769230769,5,0,0,rank,1,8.4,8
train,syn_n50_k30_high_corr_heavy_tail_extreme_events_r01_s20260663,15,theta_047,0.8277573341525225,0.0066051414588462,0.9811111111111112,0.0139034391836044,1.3674322088599256,7.525624346666667,10.5,10.5,4.5,9.5,19.0,10.8,10,theta_047,DE/best,adaptive,1%,crowding-pruned,repair+feasible-first,2,best2,stable,0.01,10,0.0769230769230769,5,0,0,rank,1,8.4,9
train,syn_n50_k30_high_corr_heavy_tail_extreme_events_r01_s20260663,15,theta_223,0.83000773794846,0.0057334976132696,0.9786111111111114,0.0166515877527532,1.3672125579145795,3.0374648266666657,2.0,2.0,11.0,18.0,6.0,7.8,4,theta_223,mixed,none,10%,crowding-pruned,repair+feasible-first,5,mixed,none,0.1,5,0.0769230769230769,5,0,0,rank,1,9.5,10
train,syn_n50_k30_high_corr_heavy_tail_extreme_events_r01_s20260663,15,theta_234,0.83000773794846,0.0057334976132696,0.9786111111111114,0.0166515877527532,1.3672125579145795,3.4803457966666667,2.0,2.0,11.0,18.0,12.0,9.0,6,theta_234,mixed,fixed,10%,crowding-pruned,repair+feasible-first,5,mixed,paper,0.1,20,0.0769230769230769,5,0,0,rank,1,9.5,11
train,syn_n50_k30_high_corr_heavy_tail_extreme_events_r01_s20260663,15,theta_237,0.83000773794846,0.0057334976132696,0.9786111111111114,0.0166515877527532,1.3672125579145795,3.30393417,2.0,2.0,11.0,18.0,11.0,8.8,5,theta_237,mixed,adaptive,1%,crowding-pruned,repair+feasible-first,5,mixed,stable,0.01,20,0.0769230769230769,5,0,0,rank,1,9.5,12
train,syn_n50_k30_high_corr_heavy_tail_extreme_events_r01_s20260663,15,theta_084,0.8184653536058977,0.0108208969493674,0.9463888888888892,0.0126015500462219,1.3575044221998385,7.378707256666667,17.0,17.0,17.0,5.0,17.0,14.6,17,theta_084,DE/rand,none,1%,crowding-pruned,repair+feasible-first,3,rand2,none,0.01,20,0.0769230769230769,5,0,0,rank,1,13.4,13
train,syn_n50_k30_high_corr_heavy_tail_extreme_events_r01_s20260663,15,theta_086,0.8184653536058977,0.0108208969493674,0.9463888888888892,0.0126015500462219,1.3575044221998385,7.291066683333333,17.0,17.0,17.0,5.0,16.0,14.4,16,theta_086,DE/rand,none,5%,crowding-pruned,repair+feasible-first,3,rand2,none,0.05,10,0.0769230769230769,5,0,0,rank,1,13.4,14
train,syn_n50_k30_high_corr_heavy_tail_extreme_events_r01_s20260663,15,theta_089,0.8184653536058977,0.0108208969493674,0.9463888888888892,0.0126015500462219,1.3575044221998385,7.249037383333333,17.0,17.0,17.0,5.0,15.0,14.2,15,theta_089,DE/rand,none,10%,crowding-pruned,repair+feasible-first,3,rand2,none,0.1,10,0.0769230769230769,5,0,0,rank,1,13.4,15
train,syn_n50_k30_high_corr_heavy_tail_extreme_events_r01_s20260663,15,theta_067,0.8267641361420054,0.0069982382027305,0.9780555555555556,0.0143553423575931,1.364908943324903,7.59071892,14.0,14.0,14.0,13.0,20.0,15.0,18,theta_067,mixed,fixed,5%,crowding-pruned,repair+feasible-first,2,mixed,paper,0.05,5,0.0769230769230769,5,0,0,rank,1,13.700000000000001,16
train,syn_n50_k30_high_corr_heavy_tail_extreme_events_r01_s20260663,15,theta_076,0.8267641361420054,0.0069982382027305,0.9780555555555556,0.0143553423575931,1.364908943324903,3.176665213333333,14.0,14.0,14.0,13.0,8.0,12.6,13,theta_076,mixed,adaptive,5%,crowding-pruned,repair+feasible-first,2,mixed,stable,0.05,5,0.0769230769230769,5,0,0,rank,1,13.700000000000001,17
train,syn_n50_k30_high_corr_heavy_tail_extreme_events_r01_s20260663,15,theta_078,0.8267641361420054,0.0069982382027305,0.9780555555555556,0.0143553423575931,1.364908943324903,3.231484126666667,14.0,14.0,14.0,13.0,10.0,13.0,14,theta_078,mixed,adaptive,5%,crowding-pruned,repair+feasible-first,2,mixed,stable,0.05,20,0.0769230769230769,5,0,0,rank,1,13.700000000000001,18
train,syn_n50_k30_high_corr_heavy_tail_extreme_events_r01_s20260663,15,theta_011,0.8155006779611609,0.0121842226938277,0.9308333333333336,0.0135458863827189,1.357183329104474,3.5417796266666675,19.0,19.0,20.0,7.0,14.0,15.8,19,theta_011,DE/rand,fixed,1%,crowding-pruned,repair+feasible-first,2,rand2,paper,0.01,10,0.0769230769230769,5,0,0,rank,1,15.700000000000001,19
train,syn_n50_k30_high_corr_heavy_tail_extreme_events_r01_s20260663,15,theta_164,0.813574885032127,0.0134248908375096,0.9072222222222224,0.0174475399739198,1.354485406605804,2.88239276,21.5,21.5,22.5,21.5,2.0,17.8,20,theta_164,DE/rand,none,1%,crowding-pruned,repair+feasible-first,5,rand2,none,0.01,10,0.0769230769230769,5,0,0,rank,1,21.8,20
train,syn_n50_k30_high_corr_heavy_tail_extreme_events_r01_s20260663,15,theta_170,0.813574885032127,0.0134248908375096,0.9072222222222224,0.0174475399739198,1.354485406605804,2.9994779266666662,21.5,21.5,22.5,21.5,5.0,18.4,23,theta_170,DE/rand,none,10%,crowding-pruned,repair+feasible-first,5,rand2,none,0.1,10,0.0769230769230769,5,0,0,rank,1,21.8,21
train,syn_n50_k30_high_corr_heavy_tail_extreme_events_r01_s20260663,15,theta_175,0.813574885032127,0.0134248908375096,0.9072222222222224,0.0174475399739198,1.354485406605804,2.9439766466666657,21.5,21.5,22.5,21.5,3.0,18.0,21,theta_175,DE/rand,fixed,5%,crowding-pruned,repair+feasible-first,5,rand2,paper,0.05,5,0.0769230769230769,5,0,0,rank,1,21.8,22
train,syn_n50_k30_high_corr_heavy_tail_extreme_events_r01_s20260663,15,theta_189,0.813574885032127,0.0134248908375096,0.9072222222222224,0.0174475399739198,1.354485406605804,2.9873476733333333,21.5,21.5,22.5,21.5,4.0,18.2,22,theta_189,DE/rand,adaptive,10%,crowding-pruned,repair+feasible-first,5,rand2,stable,0.1,20,0.0769230769230769,5,0,0,rank,1,21.8,23
train,syn_n50_k30_high_corr_heavy_tail_extreme_events_r01_s20260663,15,theta_200,0.8094260290993749,0.0255510543045084,0.9450000000000002,0.0462140047748417,1.322588343424096,3.1158958266666668,24.0,24.0,19.0,24.0,7.0,19.6,24,theta_200,DE/best,fixed,1%,crowding-pruned,repair+feasible-first,5,best2,paper,0.01,10,0.0769230769230769,5,0,0,rank,1,22.5,24
train,syn_n50_k30_high_corr_mixed_high_vol_r02_s20260667,15,theta_118,1.0514199570953289,0.0156285979452489,0.8186111111111113,0.0502063623833076,1.2858477766521867,1.8532733366666665,3.0,3.0,13.0,3.0,1.0,4.6,1,theta_118,DE/best,fixed,1%,crowding-pruned,repair+feasible-first,3,best2,paper,0.01,5,0.0769230769230769,5,0,0,rank,1,6.0,1
train,syn_n50_k30_high_corr_mixed_high_vol_r02_s20260667,15,theta_131,1.0514199570953289,0.0156285979452489,0.8186111111111113,0.0502063623833076,1.2858477766521867,3.150739403333334,3.0,3.0,13.0,3.0,13.0,7.0,3,theta_131,DE/best,adaptive,5%,crowding-pruned,repair+feasible-first,3,best2,stable,0.05,10,0.0769230769230769,5,0,0,rank,1,6.0,2
train,syn_n50_k30_high_corr_mixed_high_vol_r02_s20260667,15,theta_132,1.0514199570953289,0.0156285979452489,0.8186111111111113,0.0502063623833076,1.2858477766521867,3.7057034933333335,3.0,3.0,13.0,3.0,15.0,7.4,5,theta_132,DE/best,adaptive,5%,crowding-pruned,repair+feasible-first,3,best2,stable,0.05,20,0.0769230769230769,5,0,0,rank,1,6.0,3
train,syn_n50_k30_high_corr_mixed_high_vol_r02_s20260667,15,theta_200,1.053857603852734,0.0147442476553646,0.8858333333333334,0.0590417578378941,1.2613919166425192,2.7576840866666665,1.0,1.0,1.0,20.0,3.0,5.2,2,theta_200,DE/best,fixed,1%,crowding-pruned,repair+feasible-first,5,best2,paper,0.01,10,0.0769230769230769,5,0,0,rank,1,6.7,4
train,syn_n50_k30_high_corr_mixed_high_vol_r02_s20260667,15,theta_223,1.0509606848694537,0.0164562758957702,0.8341666666666666,0.0507532291235455,1.2629046752121016,2.92420899,6.0,6.0,10.0,6.0,11.0,7.8,7,theta_223,mixed,none,10%,crowding-pruned,repair+feasible-first,5,mixed,none,0.1,5,0.0769230769230769,5,0,0,rank,1,7.2,5
train,syn_n50_k30_high_corr_mixed_high_vol_r02_s20260667,15,theta_234,1.0509606848694537,0.0164562758957702,0.8341666666666666,0.0507532291235455,1.2629046752121016,2.820310693333333,6.0,6.0,10.0,6.0,7.0,7.0,4,theta_234,mixed,fixed,10%,crowding-pruned,repair+feasible-first,5,mixed,paper,0.1,20,0.0769230769230769,5,0,0,rank,1,7.2,6
train,syn_n50_k30_high_corr_mixed_high_vol_r02_s20260667,15,theta_237,1.0509606848694537,0.0164562758957702,0.8341666666666666,0.0507532291235455,1.2629046752121016,2.8666305800000003,6.0,6.0,10.0,6.0,10.0,7.6,6,theta_237,mixed,adaptive,1%,crowding-pruned,repair+feasible-first,5,mixed,stable,0.01,20,0.0769230769230769,5,0,0,rank,1,7.2,7
train,syn_n50_k30_high_corr_mixed_high_vol_r02_s20260667,15,theta_164,1.0478608250549777,0.0206152475845326,0.8425,0.0578653627504533,1.204683305219247,2.84765724,11.5,14.5,3.5,12.5,8.0,10.0,11,theta_164,DE/rand,none,1%,crowding-pruned,repair+feasible-first,5,rand2,none,0.01,10,0.0769230769230769,5,0,0,rank,1,10.0,8
train,syn_n50_k30_high_corr_mixed_high_vol_r02_s20260667,15,theta_170,1.0478608250549777,0.0206152475845326,0.8425,0.0578653627504533,1.204683305219247,2.7867924766666663,11.5,14.5,3.5,12.5,5.0,9.4,9,theta_170,DE/rand,none,10%,crowding-pruned,repair+feasible-first,5,rand2,none,0.1,10,0.0769230769230769,5,0,0,rank,1,10.0,9
train,syn_n50_k30_high_corr_mixed_high_vol_r02_s20260667,15,theta_175,1.0478608250549777,0.0206152475845326,0.8425,0.0578653627504533,1.204683305219247,2.7437797233333328,11.5,14.5,3.5,12.5,2.0,8.8,8,theta_175,DE/rand,fixed,5%,crowding-pruned,repair+feasible-first,5,rand2,paper,0.05,5,0.0769230769230769,5,0,0,rank,1,10.0,10
train,syn_n50_k30_high_corr_mixed_high_vol_r02_s20260667,15,theta_189,1.0478608250549777,0.0206152475845326,0.8425,0.0578653627504533,1.204683305219247,2.80570347,11.5,14.5,3.5,12.5,6.0,9.6,10,theta_189,DE/rand,adaptive,10%,crowding-pruned,repair+feasible-first,5,rand2,stable,0.1,20,0.0769230769230769,5,0,0,rank,1,10.0,11
train,syn_n50_k30_high_corr_mixed_high_vol_r02_s20260667,15,theta_067,1.0436374742518948,0.0203152953785126,0.7683333333333331,0.0553046928721759,1.2467723672591335,6.75777732,15.0,11.0,18.0,9.0,19.0,14.4,16,theta_067,mixed,fixed,5%,crowding-pruned,repair+feasible-first,2,mixed,paper,0.05,5,0.0769230769230769,5,0,0,rank,1,13.299999999999999,12
train,syn_n50_k30_high_corr_mixed_high_vol_r02_s20260667,15,theta_076,1.0436374742518948,0.0203152953785126,0.7683333333333331,0.0553046928721759,1.2467723672591335,2.988039486666666,15.0,11.0,18.0,9.0,12.0,13.0,14,theta_076,mixed,adaptive,5%,crowding-pruned,repair+feasible-first,2,mixed,stable,0.05,5,0.0769230769230769,5,0,0,rank,1,13.299999999999999,13
train,syn_n50_k30_high_corr_mixed_high_vol_r02_s20260667,15,theta_078,1.0436374742518948,0.0203152953785126,0.7683333333333331,0.0553046928721759,1.2467723672591335,2.8603263633333333,15.0,11.0,18.0,9.0,9.0,12.4,13,theta_078,mixed,adaptive,5%,crowding-pruned,repair+feasible-first,2,mixed,stable,0.05,20,0.0769230769230769,5,0,0,rank,1,13.299999999999999,14
train,syn_n50_k30_high_corr_mixed_high_vol_r02_s20260667,15,theta_144,1.049038002636165,0.0181298127062331,0.8141666666666667,0.0586758806566536,1.2530447647247436,6.574012929999999,8.5,8.5,15.5,18.5,17.0,13.6,15,theta_144,mixed,none,10%,crowding-pruned,repair+feasible-first,3,mixed,none,0.1,20,0.0769230769230769,5,0,0,rank,1,13.600000000000001,15
train,syn_n50_k30_high_corr_mixed_high_vol_r02_s20260667,15,theta_159,1.049038002636165,0.0181298127062331,0.8141666666666667,0.0586758806566536,1.2530447647247436,2.76148842,8.5,8.5,15.5,18.5,4.0,11.0,12,theta_159,mixed,adaptive,5%,crowding-pruned,repair+feasible-first,3,mixed,stable,0.05,20,0.0769230769230769,5,0,0,rank,1,13.600000000000001,16
train,syn_n50_k30_high_corr_mixed_high_vol_r02_s20260667,15,theta_084,1.0425581082809383,0.0258205645822336,0.8380555555555557,0.0581680468768619,1.1381881315532931,6.913475039999999,18.0,22.0,7.0,16.0,22.0,17.0,20,theta_084,DE/rand,none,1%,crowding-pruned,repair+feasible-first,3,rand2,none,0.01,20,0.0769230769230769,5,0,0,rank,1,14.899999999999999,17
train,syn_n50_k30_high_corr_mixed_high_vol_r02_s20260667,15,theta_086,1.0425581082809383,0.0258205645822336,0.8380555555555557,0.0581680468768619,1.1381881315532931,6.601614233333335,18.0,22.0,7.0,16.0,18.0,16.2,17,theta_086,DE/rand,none,5%,crowding-pruned,repair+feasible-first,3,rand2,none,0.05,10,0.0769230769230769,5,0,0,rank,1,14.899999999999999,18
train,syn_n50_k30_high_corr_mixed_high_vol_r02_s20260667,15,theta_089,1.0425581082809383,0.0258205645822336,0.8380555555555557,0.0581680468768619,1.1381881315532931,6.806028413333333,18.0,22.0,7.0,16.0,21.0,16.8,19,theta_089,DE/rand,none,10%,crowding-pruned,repair+feasible-first,3,rand2,none,0.1,10,0.0769230769230769,5,0,0,rank,1,14.899999999999999,19
train,syn_n50_k30_high_corr_mixed_high_vol_r02_s20260667,15,theta_011,1.0314820815936323,0.0338281828259076,0.7649999999999999,0.0330803261285066,1.053419460901773,3.5401824333333334,24.0,24.0,20.0,1.0,14.0,16.6,18,theta_011,DE/rand,fixed,1%,crowding-pruned,repair+feasible-first,2,rand2,paper,0.01,10,0.0769230769230769,5,0,0,rank,1,15.900000000000002,20
train,syn_n50_k30_high_corr_mixed_high_vol_r02_s20260667,15,theta_034,1.0414468246055664,0.0244809857614289,0.6958333333333333,0.0625230265052246,1.2177334425372213,6.968570609999999,21.5,18.5,22.5,22.5,23.0,21.6,23,theta_034,DE/best,none,10%,crowding-pruned,repair+feasible-first,2,best2,none,0.1,5,0.0769230769230769,5,0,0,rank,1,21.5,21
train,syn_n50_k30_high_corr_mixed_high_vol_r02_s20260667,15,theta_037,1.0414468246055664,0.0244809857614289,0.6958333333333333,0.0625230265052246,1.2177334425372213,6.7843654933333335,21.5,18.5,22.5,22.5,20.0,21.0,22,theta_037,DE/best,fixed,1%,crowding-pruned,repair+feasible-first,2,best2,paper,0.01,5,0.0769230769230769,5,0,0,rank,1,21.5,22
train,syn_n50_k30_high_corr_mixed_high_vol_r02_s20260667,15,theta_045,1.0414468246055664,0.0244809857614289,0.6958333333333333,0.0625230265052246,1.2177334425372213,6.520296756666667,21.5,18.5,22.5,22.5,16.0,20.2,21,theta_045,DE/best,fixed,10%,crowding-pruned,repair+feasible-first,2,best2,paper,0.1,20,0.0769230769230769,5,0,0,rank,1,21.5,23
train,syn_n50_k30_high_corr_mixed_high_vol_r02_s20260667,15,theta_047,1.0414468246055664,0.0244809857614289,0.6958333333333333,0.0625230265052246,1.2177334425372213,7.048051810000001,21.5,18.5,22.5,22.5,24.0,21.8,24,theta_047,DE/best,adaptive,1%,crowding-pruned,repair+feasible-first,2,best2,stable,0.01,10,0.0769230769230769,5,0,0,rank,1,21.5,24
train,syn_n50_k30_high_corr_normal_low_vol_r03_s20260666,15,theta_223,1.0186496082011642,0.0105427197297351,0.9480555555555554,0.0204725630632512,1.2715477365414742,2.947928183333333,5.0,5.0,5.0,2.0,6.0,4.6,3,theta_223,mixed,none,10%,crowding-pruned,repair+feasible-first,5,mixed,none,0.1,5,0.0769230769230769,5,0,0,rank,1,4.1,1
train,syn_n50_k30_high_corr_normal_low_vol_r03_s20260666,15,theta_234,1.0186496082011642,0.0105427197297351,0.9480555555555554,0.0204725630632512,1.2715477365414742,2.999436103333333,5.0,5.0,5.0,2.0,10.0,5.4,4,theta_234,mixed,fixed,10%,crowding-pruned,repair+feasible-first,5,mixed,paper,0.1,20,0.0769230769230769,5,0,0,rank,1,4.1,2
train,syn_n50_k30_high_corr_normal_low_vol_r03_s20260666,15,theta_237,1.0186496082011642,0.0105427197297351,0.9480555555555554,0.0204725630632512,1.2715477365414742,3.08490425,5.0,5.0,5.0,2.0,12.0,5.8,6,theta_237,mixed,adaptive,1%,crowding-pruned,repair+feasible-first,5,mixed,stable,0.01,20,0.0769230769230769,5,0,0,rank,1,4.1,3
train,syn_n50_k30_high_corr_normal_low_vol_r03_s20260666,15,theta_118,1.0195699961948956,0.0098318349224555,0.948888888888889,0.0247428110763734,1.2871656440464725,2.01420628,2.0,2.0,2.0,10.0,1.0,3.4,1,theta_118,DE/best,fixed,1%,crowding-pruned,repair+feasible-first,3,best2,paper,0.01,5,0.0769230769230769,5,0,0,rank,1,4.4,4
train,syn_n50_k30_high_corr_normal_low_vol_r03_s20260666,15,theta_131,1.0195699961948956,0.0098318349224555,0.948888888888889,0.0247428110763734,1.2871656440464725,3.2575930166666667,2.0,2.0,2.0,10.0,13.0,5.8,5,theta_131,DE/best,adaptive,5%,crowding-pruned,repair+feasible-first,3,best2,stable,0.05,10,0.0769230769230769,5,0,0,rank,1,4.4,5
train,syn_n50_k30_high_corr_normal_low_vol_r03_s20260666,15,theta_132,1.0195699961948956,0.0098318349224555,0.948888888888889,0.0247428110763734,1.2871656440464725,2.1431829166666665,2.0,2.0,2.0,10.0,2.0,3.6,2,theta_132,DE/best,adaptive,5%,crowding-pruned,repair+feasible-first,3,best2,stable,0.05,20,0.0769230769230769,5,0,0,rank,1,4.4,6
train,syn_n50_k30_high_corr_normal_low_vol_r03_s20260666,15,theta_144,1.0178847710610988,0.0112482107829097,0.9352777777777777,0.0227811607613919,1.2553064345539942,6.700188956666666,7.5,7.5,12.5,4.5,16.0,9.6,9,theta_144,mixed,none,10%,crowding-pruned,repair+feasible-first,3,mixed,none,0.1,20,0.0769230769230769,5,0,0,rank,1,8.1,7
train,syn_n50_k30_high_corr_normal_low_vol_r03_s20260666,15,theta_159,1.0178847710610988,0.0112482107829097,0.9352777777777777,0.0227811607613919,1.2553064345539942,2.982223113333333,7.5,7.5,12.5,4.5,8.0,8.0,7,theta_159,mixed,adaptive,5%,crowding-pruned,repair+feasible-first,3,mixed,stable,0.05,20,0.0769230769230769,5,0,0,rank,1,8.1,8
train,syn_n50_k30_high_corr_normal_low_vol_r03_s20260666,15,theta_164,1.0174434792690803,0.0114521890989662,0.942222222222222,0.0347408439178913,1.2538879318772316,2.9046705533333337,10.5,10.5,8.5,13.5,4.0,9.4,8,theta_164,DE/rand,none,1%,crowding-pruned,repair+feasible-first,5,rand2,none,0.01,10,0.0769230769230769,5,0,0,rank,1,10.8,9
train,syn_n50_k30_high_corr_normal_low_vol_r03_s20260666,15,theta_170,1.0174434792690803,0.0114521890989662,0.942222222222222,0.0347408439178913,1.2538879318772316,2.979685223333334,10.5,10.5,8.5,13.5,7.0,10.0,11,theta_170,DE/rand,none,10%,crowding-pruned,repair+feasible-first,5,rand2,none,0.1,10,0.0769230769230769,5,0,0,rank,1,10.8,10
train,syn_n50_k30_high_corr_normal_low_vol_r03_s20260666,15,theta_175,1.0174434792690803,0.0114521890989662,0.942222222222222,0.0347408439178913,1.2538879318772316,3.271115083333333,10.5,10.5,8.5,13.5,14.0,11.4,13,theta_175,DE/rand,fixed,5%,crowding-pruned,repair+feasible-first,5,rand2,paper,0.05,5,0.0769230769230769,5,0,0,rank,1,10.8,11
train,syn_n50_k30_high_corr_normal_low_vol_r03_s20260666,15,theta_189,1.0174434792690803,0.0114521890989662,0.942222222222222,0.0347408439178913,1.2538879318772316,2.920711776666667,10.5,10.5,8.5,13.5,5.0,9.6,10,theta_189,DE/rand,adaptive,10%,crowding-pruned,repair+feasible-first,5,rand2,stable,0.1,20,0.0769230769230769,5,0,0,rank,1,10.8,12
train,syn_n50_k30_high_corr_normal_low_vol_r03_s20260666,15,theta_067,1.015802355083525,0.0122793548148037,0.9280555555555556,0.0229923371697841,1.248010571028567,7.146433523333333,14.0,14.0,18.0,7.0,21.0,14.8,15,theta_067,mixed,fixed,5%,crowding-pruned,repair+feasible-first,2,mixed,paper,0.05,5,0.0769230769230769,5,0,0,rank,1,13.1,13
train,syn_n50_k30_high_corr_normal_low_vol_r03_s20260666,15,theta_076,1.015802355083525,0.0122793548148037,0.9280555555555556,0.0229923371697841,1.248010571028567,3.0269622933333333,14.0,14.0,18.0,7.0,11.0,12.8,14,theta_076,mixed,adaptive,5%,crowding-pruned,repair+feasible-first,2,mixed,stable,0.05,5,0.0769230769230769,5,0,0,rank,1,13.1,14
