split,instance,K,method,HV_mean,HV_std,IGD_mean,IGD_std,PF_Overlap_mean,PF_Overlap_std,PF_Drift_mean,PF_Drift_std,Diversity_mean,Diversity_std,Runtime_mean,Runtime_std,PF_Size_mean,PF_Size_std,runs
test,syn_n100_k05_low_corr_skewed_extreme_events_r02_s20260686,5,SelectorAblation_NoThetaFeatures_ECMADE_MOO,0.9819189080369638,0.07086813672279793,0.026552501145413868,0.0639494761725623,0.7952777777777779,0.29182412279698955,0.03852671051582825,0.0,1.3244151606079286,0.06011279977761272,8.34798499,2.2312334452764118,100.0,0.0,30
test,syn_n100_k10_cluster_corr_skewed_high_vol_r01_s20260697,10,SelectorAblation_NoThetaFeatures_ECMADE_MOO,1.104517458260672,0.027112924299664845,0.011352687442789604,0.019776684113102863,0.9241666666666667,0.16458978963038598,0.024869921834688162,0.0,0.9164366720964903,0.08119934659284844,6.745590963333333,1.9335741054477473,100.0,0.0,30
test,syn_n100_k10_high_corr_normal_low_vol_r03_s20260698,10,SelectorAblation_NoThetaFeatures_ECMADE_MOO,0.9750343117236085,0.02955604801331549,0.023662559968643863,0.018101830481171175,0.7125,0.2781020616697777,0.03947351080880142,0.0,1.0410547740475828,0.08641591511581234,6.567646213333333,1.9257707122970111,100.0,0.0,30
test,syn_n100_k20_high_corr_heavy_tail_extreme_events_r01_s20260710,20,SelectorAblation_NoThetaFeatures_ECMADE_MOO,1.0648734438031981,0.05772596246713908,0.011504139129429547,0.032290950296047484,0.9488888888888888,0.16572627418902916,0.022647505398348314,0.0,0.9176752973477023,0.047967525629482,6.32640769,2.029396104967794,100.0,0.0,30
test,syn_n100_k20_pathological_cov_skewed_high_vol_r03_s20260709,20,SelectorAblation_NoThetaFeatures_ECMADE_MOO,1.17588169646492,0.012868910100997678,0.02989387768147373,0.008362975667458375,0.8713888888888889,0.08755631284072604,0.013842125469814354,0.0,0.3377197022336311,0.08374537814966479,5.824095456666667,1.8632502348489952,92.7,16.813684902483455,30
test,syn_n100_k30_high_corr_heavy_tail_extreme_events_r01_s20260722,30,SelectorAblation_NoThetaFeatures_ECMADE_MOO,0.9897024076478936,0.05350765640448527,0.05254519895698479,0.08023377415601499,0.6752777777777778,0.1778097283310008,0.097182797059695,0.0,0.9681510354924373,0.2753488141890157,5.768888970000001,1.7755320700633364,90.26666666666667,12.819525337743885,30
test,syn_n100_k30_low_corr_normal_low_vol_r01_s20260721,30,SelectorAblation_NoThetaFeatures_ECMADE_MOO,0.9501669381414328,0.08020522098600481,0.04606448733226769,0.026499718563056582,0.7105555555555555,0.10601934809805542,0.05675835353158516,0.0,0.7695835308633305,0.19868505857682384,5.866068029999999,1.7216560082567771,68.33333333333333,12.720695419434545,30
test,syn_n200_k05_cluster_corr_skewed_high_vol_r01_s20260734,10,SelectorAblation_NoThetaFeatures_ECMADE_MOO,1.0464780171546222,0.041668166532410685,0.07887810085623229,0.04759866744583774,0.5083333333333333,0.22840652405280604,0.08261140202907666,0.0,0.8863380219415848,0.19527343639009737,6.80432171,2.163131086254635,99.9,0.5477225575051642,30
test,syn_n200_k05_pathological_cov_normal_extreme_events_r02_s20260733,10,SelectorAblation_NoThetaFeatures_ECMADE_MOO,1.1610057106723486,0.10225181610290082,0.03594631719037434,0.08273445707316013,0.6869444444444445,0.3879018330147386,0.06298253645303097,0.0,0.08400047967785448,0.18833610772833437,5.94148058,1.85163575244743,43.8,44.55635718410159,30
test,syn_n200_k10_high_corr_heavy_tail_extreme_events_r01_s20260746,20,SelectorAblation_NoThetaFeatures_ECMADE_MOO,1.0286279006239256,0.028702566204299118,0.022128979851149377,0.01724805857899109,0.6558333333333334,0.3349111364954277,0.05516049280730735,0.0,1.0229124124644968,0.0911860544708669,6.321874753333334,2.0823216970496548,98.5,4.606966239406847,30
