variant,split,instance,K,method,run,theta_id,S,operator,migration,elite_ratio,stagnation_threshold,Runtime,PF_Size,run_dir,HV,IGD,PF_Overlap,Diversity,PF_Drift
NoInstanceFeatures,test,syn_n500_k10_pathological_cov_mixed_low_vol_r01_s20260794,50,SelectorAblation_NoInstanceFeatures_ECMADE_MOO,9,theta_037,2.0,DE/best,fixed,0.01,5.0,4.9908289,57,producer_outputs/outputs/selector_level_ablation_20260728/raw_final_test/NoInstanceFeatures/test/syn_n500_k10_pathological_cov_mixed_low_vol_r01_s20260794/K_50/SelectorAblation_NoInstanceFeatures_ECMADE_MOO/run_009,0.9516785790639652,0.11462219096058164,0.008333333333333333,0.9698739209022122,0.13022597160776875
NoInstanceFeatures,test,syn_n500_k10_pathological_cov_mixed_low_vol_r01_s20260794,50,SelectorAblation_NoInstanceFeatures_ECMADE_MOO,10,theta_037,2.0,DE/best,fixed,0.01,5.0,5.3671771,100,producer_outputs/outputs/selector_level_ablation_20260728/raw_final_test/NoInstanceFeatures/test/syn_n500_k10_pathological_cov_mixed_low_vol_r01_s20260794/K_50/SelectorAblation_NoInstanceFeatures_ECMADE_MOO/run_010,0.9882076922015762,0.10459820807094301,0.016666666666666666,0.9302447564728563,0.13022597160776875
NoInstanceFeatures,test,syn_n500_k10_pathological_cov_mixed_low_vol_r01_s20260794,50,SelectorAblation_NoInstanceFeatures_ECMADE_MOO,11,theta_037,2.0,DE/best,fixed,0.01,5.0,8.9749385,54,producer_outputs/outputs/selector_level_ablation_20260728/raw_final_test/NoInstanceFeatures/test/syn_n500_k10_pathological_cov_mixed_low_vol_r01_s20260794/K_50/SelectorAblation_NoInstanceFeatures_ECMADE_MOO/run_011,0.9167566906149417,0.21073751603169585,0.0,0.8235153635259912,0.13022597160776875
NoInstanceFeatures,test,syn_n500_k10_pathological_cov_mixed_low_vol_r01_s20260794,50,SelectorAblation_NoInstanceFeatures_ECMADE_MOO,12,theta_037,2.0,DE/best,fixed,0.01,5.0,9.1670888,58,producer_outputs/outputs/selector_level_ablation_20260728/raw_final_test/NoInstanceFeatures/test/syn_n500_k10_pathological_cov_mixed_low_vol_r01_s20260794/K_50/SelectorAblation_NoInstanceFeatures_ECMADE_MOO/run_012,0.9660317581236464,0.1524935809698218,0.025,0.7138078678871244,0.13022597160776875
NoInstanceFeatures,test,syn_n500_k10_pathological_cov_mixed_low_vol_r01_s20260794,50,SelectorAblation_NoInstanceFeatures_ECMADE_MOO,13,theta_037,2.0,DE/best,fixed,0.01,5.0,9.3461416,40,producer_outputs/outputs/selector_level_ablation_20260728/raw_final_test/NoInstanceFeatures/test/syn_n500_k10_pathological_cov_mixed_low_vol_r01_s20260794/K_50/SelectorAblation_NoInstanceFeatures_ECMADE_MOO/run_013,0.8505262101818156,0.2052873401810494,0.0,0.750642675651701,0.13022597160776875
NoInstanceFeatures,test,syn_n500_k10_pathological_cov_mixed_low_vol_r01_s20260794,50,SelectorAblation_NoInstanceFeatures_ECMADE_MOO,14,theta_037,2.0,DE/best,fixed,0.01,5.0,9.6897443,62,producer_outputs/outputs/selector_level_ablation_20260728/raw_final_test/NoInstanceFeatures/test/syn_n500_k10_pathological_cov_mixed_low_vol_r01_s20260794/K_50/SelectorAblation_NoInstanceFeatures_ECMADE_MOO/run_014,0.9486742741813295,0.11215118791552982,0.0,1.0314275906378008,0.13022597160776875
NoInstanceFeatures,test,syn_n500_k10_pathological_cov_mixed_low_vol_r01_s20260794,50,SelectorAblation_NoInstanceFeatures_ECMADE_MOO,15,theta_037,2.0,DE/best,fixed,0.01,5.0,9.1850018,32,producer_outputs/outputs/selector_level_ablation_20260728/raw_final_test/NoInstanceFeatures/test/syn_n500_k10_pathological_cov_mixed_low_vol_r01_s20260794/K_50/SelectorAblation_NoInstanceFeatures_ECMADE_MOO/run_015,0.9733836015666333,0.07724219026825695,0.0,0.7975178674331931,0.13022597160776875
NoInstanceFeatures,test,syn_n500_k10_pathological_cov_mixed_low_vol_r01_s20260794,50,SelectorAblation_NoInstanceFeatures_ECMADE_MOO,16,theta_037,2.0,DE/best,fixed,0.01,5.0,8.9795184,39,producer_outputs/outputs/selector_level_ablation_20260728/raw_final_test/NoInstanceFeatures/test/syn_n500_k10_pathological_cov_mixed_low_vol_r01_s20260794/K_50/SelectorAblation_NoInstanceFeatures_ECMADE_MOO/run_016,0.9377667157260748,0.18099406830209713,0.0,0.39781360853986253,0.13022597160776875
NoInstanceFeatures,test,syn_n500_k10_pathological_cov_mixed_low_vol_r01_s20260794,50,SelectorAblation_NoInstanceFeatures_ECMADE_MOO,17,theta_037,2.0,DE/best,fixed,0.01,5.0,8.7828441,36,producer_outputs/outputs/selector_level_ablation_20260728/raw_final_test/NoInstanceFeatures/test/syn_n500_k10_pathological_cov_mixed_low_vol_r01_s20260794/K_50/SelectorAblation_NoInstanceFeatures_ECMADE_MOO/run_017,0.9848540845769451,0.12381578941305436,0.025,0.7053452088622839,0.13022597160776875
NoInstanceFeatures,test,syn_n500_k10_pathological_cov_mixed_low_vol_r01_s20260794,50,SelectorAblation_NoInstanceFeatures_ECMADE_MOO,18,theta_037,2.0,DE/best,fixed,0.01,5.0,8.520451,38,producer_outputs/outputs/selector_level_ablation_20260728/raw_final_test/NoInstanceFeatures/test/syn_n500_k10_pathological_cov_mixed_low_vol_r01_s20260794/K_50/SelectorAblation_NoInstanceFeatures_ECMADE_MOO/run_018,0.8716928320161397,0.16502032027205957,0.0,0.7187010280381877,0.13022597160776875
NoInstanceFeatures,test,syn_n500_k10_pathological_cov_mixed_low_vol_r01_s20260794,50,SelectorAblation_NoInstanceFeatures_ECMADE_MOO,19,theta_037,2.0,DE/best,fixed,0.01,5.0,9.0882576,75,producer_outputs/outputs/selector_level_ablation_20260728/raw_final_test/NoInstanceFeatures/test/syn_n500_k10_pathological_cov_mixed_low_vol_r01_s20260794/K_50/SelectorAblation_NoInstanceFeatures_ECMADE_MOO/run_019,0.8984083315999531,0.14131934200572924,0.0,1.2330571563439683,0.13022597160776875
NoInstanceFeatures,test,syn_n500_k10_pathological_cov_mixed_low_vol_r01_s20260794,50,SelectorAblation_NoInstanceFeatures_ECMADE_MOO,20,theta_037,2.0,DE/best,fixed,0.01,5.0,8.6374069,57,producer_outputs/outputs/selector_level_ablation_20260728/raw_final_test/NoInstanceFeatures/test/syn_n500_k10_pathological_cov_mixed_low_vol_r01_s20260794/K_50/SelectorAblation_NoInstanceFeatures_ECMADE_MOO/run_020,0.9961287475156682,0.09068406216326354,0.041666666666666664,0.8907198292848589,0.13022597160776875
NoInstanceFeatures,test,syn_n500_k10_pathological_cov_mixed_low_vol_r01_s20260794,50,SelectorAblation_NoInstanceFeatures_ECMADE_MOO,21,theta_037,2.0,DE/best,fixed,0.01,5.0,8.6909205,48,producer_outputs/outputs/selector_level_ablation_20260728/raw_final_test/NoInstanceFeatures/test/syn_n500_k10_pathological_cov_mixed_low_vol_r01_s20260794/K_50/SelectorAblation_NoInstanceFeatures_ECMADE_MOO/run_021,0.8666220655895148,0.15200216108416764,0.0,1.138309491822678,0.13022597160776875
NoInstanceFeatures,test,syn_n500_k10_pathological_cov_mixed_low_vol_r01_s20260794,50,SelectorAblation_NoInstanceFeatures_ECMADE_MOO,22,theta_037,2.0,DE/best,fixed,0.01,5.0,8.8091653,100,producer_outputs/outputs/selector_level_ablation_20260728/raw_final_test/NoInstanceFeatures/test/syn_n500_k10_pathological_cov_mixed_low_vol_r01_s20260794/K_50/SelectorAblation_NoInstanceFeatures_ECMADE_MOO/run_022,0.9323977412359294,0.2767942479104885,0.11666666666666667,0.7785249481576436,0.13022597160776875
NoInstanceFeatures,test,syn_n500_k10_pathological_cov_mixed_low_vol_r01_s20260794,50,SelectorAblation_NoInstanceFeatures_ECMADE_MOO,23,theta_037,2.0,DE/best,fixed,0.01,5.0,8.5670715,45,producer_outputs/outputs/selector_level_ablation_20260728/raw_final_test/NoInstanceFeatures/test/syn_n500_k10_pathological_cov_mixed_low_vol_r01_s20260794/K_50/SelectorAblation_NoInstanceFeatures_ECMADE_MOO/run_023,0.8191247116724826,0.19897735961882654,0.0,1.0619101332723622,0.13022597160776875
NoInstanceFeatures,test,syn_n500_k10_pathological_cov_mixed_low_vol_r01_s20260794,50,SelectorAblation_NoInstanceFeatures_ECMADE_MOO,24,theta_037,2.0,DE/best,fixed,0.01,5.0,8.7973379,75,producer_outputs/outputs/selector_level_ablation_20260728/raw_final_test/NoInstanceFeatures/test/syn_n500_k10_pathological_cov_mixed_low_vol_r01_s20260794/K_50/SelectorAblation_NoInstanceFeatures_ECMADE_MOO/run_024,0.9859388524864373,0.0888156639050819,0.0,0.8029731150382475,0.13022597160776875
NoInstanceFeatures,test,syn_n500_k10_pathological_cov_mixed_low_vol_r01_s20260794,50,SelectorAblation_NoInstanceFeatures_ECMADE_MOO,25,theta_037,2.0,DE/best,fixed,0.01,5.0,9.2669047,92,producer_outputs/outputs/selector_level_ablation_20260728/raw_final_test/NoInstanceFeatures/test/syn_n500_k10_pathological_cov_mixed_low_vol_r01_s20260794/K_50/SelectorAblation_NoInstanceFeatures_ECMADE_MOO/run_025,1.0158063602668435,0.04839227592682452,0.15,0.9126498102723035,0.13022597160776875
NoInstanceFeatures,test,syn_n500_k10_pathological_cov_mixed_low_vol_r01_s20260794,50,SelectorAblation_NoInstanceFeatures_ECMADE_MOO,26,theta_037,2.0,DE/best,fixed,0.01,5.0,8.8856611,36,producer_outputs/outputs/selector_level_ablation_20260728/raw_final_test/NoInstanceFeatures/test/syn_n500_k10_pathological_cov_mixed_low_vol_r01_s20260794/K_50/SelectorAblation_NoInstanceFeatures_ECMADE_MOO/run_026,0.9606136117547004,0.11401410174403524,0.0,0.8594987536621084,0.13022597160776875
NoInstanceFeatures,test,syn_n500_k10_pathological_cov_mixed_low_vol_r01_s20260794,50,SelectorAblation_NoInstanceFeatures_ECMADE_MOO,27,theta_037,2.0,DE/best,fixed,0.01,5.0,9.5044643,74,producer_outputs/outputs/selector_level_ablation_20260728/raw_final_test/NoInstanceFeatures/test/syn_n500_k10_pathological_cov_mixed_low_vol_r01_s20260794/K_50/SelectorAblation_NoInstanceFeatures_ECMADE_MOO/run_027,0.9693263966550253,0.0894310586141542,0.08333333333333333,1.1211089315218377,0.13022597160776875
NoInstanceFeatures,test,syn_n500_k10_pathological_cov_mixed_low_vol_r01_s20260794,50,SelectorAblation_NoInstanceFeatures_ECMADE_MOO,28,theta_037,2.0,DE/best,fixed,0.01,5.0,9.0192927,26,producer_outputs/outputs/selector_level_ablation_20260728/raw_final_test/NoInstanceFeatures/test/syn_n500_k10_pathological_cov_mixed_low_vol_r01_s20260794/K_50/SelectorAblation_NoInstanceFeatures_ECMADE_MOO/run_028,0.9599901737432995,0.07719296442368953,0.0,0.8686882160234336,0.13022597160776875
NoInstanceFeatures,test,syn_n500_k10_pathological_cov_mixed_low_vol_r01_s20260794,50,SelectorAblation_NoInstanceFeatures_ECMADE_MOO,29,theta_037,2.0,DE/best,fixed,0.01,5.0,8.9442628,43,producer_outputs/outputs/selector_level_ablation_20260728/raw_final_test/NoInstanceFeatures/test/syn_n500_k10_pathological_cov_mixed_low_vol_r01_s20260794/K_50/SelectorAblation_NoInstanceFeatures_ECMADE_MOO/run_029,0.972904906140919,0.10426771682970166,0.0,0.9737401328447539,0.13022597160776875
NoInstanceFeatures,test,syn_n500_k10_pathological_cov_mixed_low_vol_r01_s20260794,50,SelectorAblation_NoInstanceFeatures_ECMADE_MOO,30,theta_037,2.0,DE/best,fixed,0.01,5.0,8.9840206,75,producer_outputs/outputs/selector_level_ablation_20260728/raw_final_test/NoInstanceFeatures/test/syn_n500_k10_pathological_cov_mixed_low_vol_r01_s20260794/K_50/SelectorAblation_NoInstanceFeatures_ECMADE_MOO/run_030,1.011018509870688,0.11477780630213961,0.08333333333333333,0.7272921795305076,0.13022597160776875
NoInstanceFeatures,test,syn_n500_k20_cluster_corr_skewed_high_vol_r01_s20260805,100,SelectorAblation_NoInstanceFeatures_ECMADE_MOO,1,theta_037,2.0,DE/best,fixed,0.01,5.0,5.2669087,56,producer_outputs/outputs/selector_level_ablation_20260728/raw_final_test/NoInstanceFeatures/test/syn_n500_k20_cluster_corr_skewed_high_vol_r01_s20260805/K_100/SelectorAblation_NoInstanceFeatures_ECMADE_MOO/run_001,0.6842880717730295,0.1360541601214922,0.17647058823529413,0.5353000695218942,0.06881182803892442
NoInstanceFeatures,test,syn_n500_k20_cluster_corr_skewed_high_vol_r01_s20260805,100,SelectorAblation_NoInstanceFeatures_ECMADE_MOO,2,theta_037,2.0,DE/best,fixed,0.01,5.0,5.2173307,69,producer_outputs/outputs/selector_level_ablation_20260728/raw_final_test/NoInstanceFeatures/test/syn_n500_k20_cluster_corr_skewed_high_vol_r01_s20260805/K_100/SelectorAblation_NoInstanceFeatures_ECMADE_MOO/run_002,0.7654194648499697,0.10827427168874869,0.1411764705882353,0.6075477043871191,0.06881182803892442
NoInstanceFeatures,test,syn_n500_k20_cluster_corr_skewed_high_vol_r01_s20260805,100,SelectorAblation_NoInstanceFeatures_ECMADE_MOO,3,theta_037,2.0,DE/best,fixed,0.01,5.0,4.8317362,55,producer_outputs/outputs/selector_level_ablation_20260728/raw_final_test/NoInstanceFeatures/test/syn_n500_k20_cluster_corr_skewed_high_vol_r01_s20260805/K_100/SelectorAblation_NoInstanceFeatures_ECMADE_MOO/run_003,0.7837044928127379,0.09830106588056005,0.2,0.5521153749101414,0.06881182803892442
NoInstanceFeatures,test,syn_n500_k20_cluster_corr_skewed_high_vol_r01_s20260805,100,SelectorAblation_NoInstanceFeatures_ECMADE_MOO,4,theta_037,2.0,DE/best,fixed,0.01,5.0,5.7470236,64,producer_outputs/outputs/selector_level_ablation_20260728/raw_final_test/NoInstanceFeatures/test/syn_n500_k20_cluster_corr_skewed_high_vol_r01_s20260805/K_100/SelectorAblation_NoInstanceFeatures_ECMADE_MOO/run_004,0.8039147764103194,0.09634740746630886,0.17647058823529413,1.0539012831092343,0.06881182803892442
NoInstanceFeatures,test,syn_n500_k20_cluster_corr_skewed_high_vol_r01_s20260805,100,SelectorAblation_NoInstanceFeatures_ECMADE_MOO,5,theta_037,2.0,DE/best,fixed,0.01,5.0,4.9473281,60,producer_outputs/outputs/selector_level_ablation_20260728/raw_final_test/NoInstanceFeatures/test/syn_n500_k20_cluster_corr_skewed_high_vol_r01_s20260805/K_100/SelectorAblation_NoInstanceFeatures_ECMADE_MOO/run_005,0.7629796912696402,0.10809573513900844,0.18823529411764706,0.7505130073038585,0.06881182803892442
NoInstanceFeatures,test,syn_n500_k20_cluster_corr_skewed_high_vol_r01_s20260805,100,SelectorAblation_NoInstanceFeatures_ECMADE_MOO,6,theta_037,2.0,DE/best,fixed,0.01,5.0,5.6670159,83,producer_outputs/outputs/selector_level_ablation_20260728/raw_final_test/NoInstanceFeatures/test/syn_n500_k20_cluster_corr_skewed_high_vol_r01_s20260805/K_100/SelectorAblation_NoInstanceFeatures_ECMADE_MOO/run_006,0.9885494042160542,0.03408385090212299,0.29411764705882354,0.8676704181650777,0.06881182803892442
NoInstanceFeatures,test,syn_n500_k20_cluster_corr_skewed_high_vol_r01_s20260805,100,SelectorAblation_NoInstanceFeatures_ECMADE_MOO,7,theta_037,2.0,DE/best,fixed,0.01,5.0,5.3077581,47,producer_outputs/outputs/selector_level_ablation_20260728/raw_final_test/NoInstanceFeatures/test/syn_n500_k20_cluster_corr_skewed_high_vol_r01_s20260805/K_100/SelectorAblation_NoInstanceFeatures_ECMADE_MOO/run_007,0.7511130792511239,0.10766926364794926,0.25882352941176473,0.5224330687416121,0.06881182803892442
NoInstanceFeatures,test,syn_n500_k20_cluster_corr_skewed_high_vol_r01_s20260805,100,SelectorAblation_NoInstanceFeatures_ECMADE_MOO,8,theta_037,2.0,DE/best,fixed,0.01,5.0,5.0918114,61,producer_outputs/outputs/selector_level_ablation_20260728/raw_final_test/NoInstanceFeatures/test/syn_n500_k20_cluster_corr_skewed_high_vol_r01_s20260805/K_100/SelectorAblation_NoInstanceFeatures_ECMADE_MOO/run_008,0.7430875171670738,0.1083613777203322,0.29411764705882354,0.5320430301391278,0.06881182803892442
NoInstanceFeatures,test,syn_n500_k20_cluster_corr_skewed_high_vol_r01_s20260805,100,SelectorAblation_NoInstanceFeatures_ECMADE_MOO,9,theta_037,2.0,DE/best,fixed,0.01,5.0,5.2690027,48,producer_outputs/outputs/selector_level_ablation_20260728/raw_final_test/NoInstanceFeatures/test/syn_n500_k20_cluster_corr_skewed_high_vol_r01_s20260805/K_100/SelectorAblation_NoInstanceFeatures_ECMADE_MOO/run_009,0.8277286343667347,0.08274995726730767,0.5058823529411764,0.5493301326832665,0.06881182803892442
NoInstanceFeatures,test,syn_n500_k20_cluster_corr_skewed_high_vol_r01_s20260805,100,SelectorAblation_NoInstanceFeatures_ECMADE_MOO,10,theta_037,2.0,DE/best,fixed,0.01,5.0,4.8461218,80,producer_outputs/outputs/selector_level_ablation_20260728/raw_final_test/NoInstanceFeatures/test/syn_n500_k20_cluster_corr_skewed_high_vol_r01_s20260805/K_100/SelectorAblation_NoInstanceFeatures_ECMADE_MOO/run_010,0.9052980850677352,0.061958204560815605,0.2,0.8179396069221603,0.06881182803892442
NoInstanceFeatures,test,syn_n500_k20_cluster_corr_skewed_high_vol_r01_s20260805,100,SelectorAblation_NoInstanceFeatures_ECMADE_MOO,11,theta_037,2.0,DE/best,fixed,0.01,5.0,9.0128348,57,producer_outputs/outputs/selector_level_ablation_20260728/raw_final_test/NoInstanceFeatures/test/syn_n500_k20_cluster_corr_skewed_high_vol_r01_s20260805/K_100/SelectorAblation_NoInstanceFeatures_ECMADE_MOO/run_011,0.8556070597010635,0.07483267761292596,0.23529411764705882,0.7459337780564131,0.06881182803892442
NoInstanceFeatures,test,syn_n500_k20_cluster_corr_skewed_high_vol_r01_s20260805,100,SelectorAblation_NoInstanceFeatures_ECMADE_MOO,12,theta_037,2.0,DE/best,fixed,0.01,5.0,9.5099837,91,producer_outputs/outputs/selector_level_ablation_20260728/raw_final_test/NoInstanceFeatures/test/syn_n500_k20_cluster_corr_skewed_high_vol_r01_s20260805/K_100/SelectorAblation_NoInstanceFeatures_ECMADE_MOO/run_012,0.9253878776815512,0.08031528406617437,0.15294117647058825,0.99541255881991,0.06881182803892442
NoInstanceFeatures,test,syn_n500_k20_cluster_corr_skewed_high_vol_r01_s20260805,100,SelectorAblation_NoInstanceFeatures_ECMADE_MOO,13,theta_037,2.0,DE/best,fixed,0.01,5.0,9.3770141,54,producer_outputs/outputs/selector_level_ablation_20260728/raw_final_test/NoInstanceFeatures/test/syn_n500_k20_cluster_corr_skewed_high_vol_r01_s20260805/K_100/SelectorAblation_NoInstanceFeatures_ECMADE_MOO/run_013,0.7509097311504617,0.1097392103904484,0.16470588235294117,0.5577890967424114,0.06881182803892442
NoInstanceFeatures,test,syn_n500_k20_cluster_corr_skewed_high_vol_r01_s20260805,100,SelectorAblation_NoInstanceFeatures_ECMADE_MOO,14,theta_037,2.0,DE/best,fixed,0.01,5.0,9.4735805,75,producer_outputs/outputs/selector_level_ablation_20260728/raw_final_test/NoInstanceFeatures/test/syn_n500_k20_cluster_corr_skewed_high_vol_r01_s20260805/K_100/SelectorAblation_NoInstanceFeatures_ECMADE_MOO/run_014,0.9506629851038733,0.05589736503984688,0.29411764705882354,1.215228292101803,0.06881182803892442
NoInstanceFeatures,test,syn_n500_k20_cluster_corr_skewed_high_vol_r01_s20260805,100,SelectorAblation_NoInstanceFeatures_ECMADE_MOO,15,theta_037,2.0,DE/best,fixed,0.01,5.0,9.2062216,55,producer_outputs/outputs/selector_level_ablation_20260728/raw_final_test/NoInstanceFeatures/test/syn_n500_k20_cluster_corr_skewed_high_vol_r01_s20260805/K_100/SelectorAblation_NoInstanceFeatures_ECMADE_MOO/run_015,0.6817402104967685,0.13177023374269448,0.2235294117647059,0.5222888588331392,0.06881182803892442
NoInstanceFeatures,test,syn_n500_k20_cluster_corr_skewed_high_vol_r01_s20260805,100,SelectorAblation_NoInstanceFeatures_ECMADE_MOO,16,theta_037,2.0,DE/best,fixed,0.01,5.0,8.8239728,55,producer_outputs/outputs/selector_level_ablation_20260728/raw_final_test/NoInstanceFeatures/test/syn_n500_k20_cluster_corr_skewed_high_vol_r01_s20260805/K_100/SelectorAblation_NoInstanceFeatures_ECMADE_MOO/run_016,0.8416909713298971,0.07412475859120964,0.2235294117647059,0.6408422188717636,0.06881182803892442
NoInstanceFeatures,test,syn_n500_k20_cluster_corr_skewed_high_vol_r01_s20260805,100,SelectorAblation_NoInstanceFeatures_ECMADE_MOO,17,theta_037,2.0,DE/best,fixed,0.01,5.0,9.2773762,89,producer_outputs/outputs/selector_level_ablation_20260728/raw_final_test/NoInstanceFeatures/test/syn_n500_k20_cluster_corr_skewed_high_vol_r01_s20260805/K_100/SelectorAblation_NoInstanceFeatures_ECMADE_MOO/run_017,0.904535605777225,0.0722471608500643,0.17647058823529413,0.860970884003383,0.06881182803892442
NoInstanceFeatures,test,syn_n500_k20_cluster_corr_skewed_high_vol_r01_s20260805,100,SelectorAblation_NoInstanceFeatures_ECMADE_MOO,18,theta_037,2.0,DE/best,fixed,0.01,5.0,9.0011148,69,producer_outputs/outputs/selector_level_ablation_20260728/raw_final_test/NoInstanceFeatures/test/syn_n500_k20_cluster_corr_skewed_high_vol_r01_s20260805/K_100/SelectorAblation_NoInstanceFeatures_ECMADE_MOO/run_018,0.969680882785689,0.040405162128448836,0.2823529411764706,0.9127480673454264,0.06881182803892442
NoInstanceFeatures,test,syn_n500_k20_cluster_corr_skewed_high_vol_r01_s20260805,100,SelectorAblation_NoInstanceFeatures_ECMADE_MOO,19,theta_037,2.0,DE/best,fixed,0.01,5.0,9.2010824,69,producer_outputs/outputs/selector_level_ablation_20260728/raw_final_test/NoInstanceFeatures/test/syn_n500_k20_cluster_corr_skewed_high_vol_r01_s20260805/K_100/SelectorAblation_NoInstanceFeatures_ECMADE_MOO/run_019,0.9543932050091377,0.045142759992841626,0.2,0.9183088053371415,0.06881182803892442
NoInstanceFeatures,test,syn_n500_k20_cluster_corr_skewed_high_vol_r01_s20260805,100,SelectorAblation_NoInstanceFeatures_ECMADE_MOO,20,theta_037,2.0,DE/best,fixed,0.01,5.0,8.8311691,57,producer_outputs/outputs/selector_level_ablation_20260728/raw_final_test/NoInstanceFeatures/test/syn_n500_k20_cluster_corr_skewed_high_vol_r01_s20260805/K_100/SelectorAblation_NoInstanceFeatures_ECMADE_MOO/run_020,0.7055966323208729,0.12461576648773628,0.21176470588235294,0.43611878077151855,0.06881182803892442
NoInstanceFeatures,test,syn_n500_k20_cluster_corr_skewed_high_vol_r01_s20260805,100,SelectorAblation_NoInstanceFeatures_ECMADE_MOO,21,theta_037,2.0,DE/best,fixed,0.01,5.0,8.9145343,45,producer_outputs/outputs/selector_level_ablation_20260728/raw_final_test/NoInstanceFeatures/test/syn_n500_k20_cluster_corr_skewed_high_vol_r01_s20260805/K_100/SelectorAblation_NoInstanceFeatures_ECMADE_MOO/run_021,0.7267531751368477,0.1156941962061478,0.16470588235294117,0.6380815410817184,0.06881182803892442
NoInstanceFeatures,test,syn_n500_k20_cluster_corr_skewed_high_vol_r01_s20260805,100,SelectorAblation_NoInstanceFeatures_ECMADE_MOO,22,theta_037,2.0,DE/best,fixed,0.01,5.0,9.0238245,67,producer_outputs/outputs/selector_level_ablation_20260728/raw_final_test/NoInstanceFeatures/test/syn_n500_k20_cluster_corr_skewed_high_vol_r01_s20260805/K_100/SelectorAblation_NoInstanceFeatures_ECMADE_MOO/run_022,0.9277845570844667,0.05943244245268093,0.23529411764705882,0.7581041895498565,0.06881182803892442
NoInstanceFeatures,test,syn_n500_k20_cluster_corr_skewed_high_vol_r01_s20260805,100,SelectorAblation_NoInstanceFeatures_ECMADE_MOO,23,theta_037,2.0,DE/best,fixed,0.01,5.0,9.3770519,87,producer_outputs/outputs/selector_level_ablation_20260728/raw_final_test/NoInstanceFeatures/test/syn_n500_k20_cluster_corr_skewed_high_vol_r01_s20260805/K_100/SelectorAblation_NoInstanceFeatures_ECMADE_MOO/run_023,0.9736344828249802,0.0540326283305515,0.15294117647058825,1.1367451937194455,0.06881182803892442
NoInstanceFeatures,test,syn_n500_k20_cluster_corr_skewed_high_vol_r01_s20260805,100,SelectorAblation_NoInstanceFeatures_ECMADE_MOO,24,theta_037,2.0,DE/best,fixed,0.01,5.0,8.7362582,42,producer_outputs/outputs/selector_level_ablation_20260728/raw_final_test/NoInstanceFeatures/test/syn_n500_k20_cluster_corr_skewed_high_vol_r01_s20260805/K_100/SelectorAblation_NoInstanceFeatures_ECMADE_MOO/run_024,0.7965638084629272,0.09217890649408914,0.21176470588235294,0.5881400953119712,0.06881182803892442
NoInstanceFeatures,test,syn_n500_k20_cluster_corr_skewed_high_vol_r01_s20260805,100,SelectorAblation_NoInstanceFeatures_ECMADE_MOO,25,theta_037,2.0,DE/best,fixed,0.01,5.0,8.6897463,51,producer_outputs/outputs/selector_level_ablation_20260728/raw_final_test/NoInstanceFeatures/test/syn_n500_k20_cluster_corr_skewed_high_vol_r01_s20260805/K_100/SelectorAblation_NoInstanceFeatures_ECMADE_MOO/run_025,0.7144453389171629,0.12044220781553738,0.18823529411764706,0.48863011720877364,0.06881182803892442
NoInstanceFeatures,test,syn_n500_k20_cluster_corr_skewed_high_vol_r01_s20260805,100,SelectorAblation_NoInstanceFeatures_ECMADE_MOO,26,theta_037,2.0,DE/best,fixed,0.01,5.0,8.8275785,58,producer_outputs/outputs/selector_level_ablation_20260728/raw_final_test/NoInstanceFeatures/test/syn_n500_k20_cluster_corr_skewed_high_vol_r01_s20260805/K_100/SelectorAblation_NoInstanceFeatures_ECMADE_MOO/run_026,0.9724467475757462,0.054523606790647806,0.24705882352941178,1.309060490109808,0.06881182803892442
NoInstanceFeatures,test,syn_n500_k20_cluster_corr_skewed_high_vol_r01_s20260805,100,SelectorAblation_NoInstanceFeatures_ECMADE_MOO,27,theta_037,2.0,DE/best,fixed,0.01,5.0,8.8273686,75,producer_outputs/outputs/selector_level_ablation_20260728/raw_final_test/NoInstanceFeatures/test/syn_n500_k20_cluster_corr_skewed_high_vol_r01_s20260805/K_100/SelectorAblation_NoInstanceFeatures_ECMADE_MOO/run_027,0.9608160286925825,0.05112873538483821,0.2,0.8354129366432722,0.06881182803892442
NoInstanceFeatures,test,syn_n500_k20_cluster_corr_skewed_high_vol_r01_s20260805,100,SelectorAblation_NoInstanceFeatures_ECMADE_MOO,28,theta_037,2.0,DE/best,fixed,0.01,5.0,8.9697376,61,producer_outputs/outputs/selector_level_ablation_20260728/raw_final_test/NoInstanceFeatures/test/syn_n500_k20_cluster_corr_skewed_high_vol_r01_s20260805/K_100/SelectorAblation_NoInstanceFeatures_ECMADE_MOO/run_028,0.8119068746246703,0.0872651585878896,0.16470588235294117,0.7433600310309139,0.06881182803892442
NoInstanceFeatures,test,syn_n500_k20_cluster_corr_skewed_high_vol_r01_s20260805,100,SelectorAblation_NoInstanceFeatures_ECMADE_MOO,29,theta_037,2.0,DE/best,fixed,0.01,5.0,8.7353092,54,producer_outputs/outputs/selector_level_ablation_20260728/raw_final_test/NoInstanceFeatures/test/syn_n500_k20_cluster_corr_skewed_high_vol_r01_s20260805/K_100/SelectorAblation_NoInstanceFeatures_ECMADE_MOO/run_029,0.7404268189074261,0.10942097520175949,0.24705882352941178,0.4911216130265631,0.06881182803892442
